design	gene_id	gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
~SMCENTER + group	ENSG00000153250.21	RBMS1	9996.257355917534	-0.02877348169143983	0.08026040386426213	-0.3585015811794577	0.7199679848048712	0.9225164199947092
~SMCENTER + group	ENSG00000141959.17	PFKL	10104.667046854616	-0.07869667744363458	0.05444049628135324	-1.445554005182526	0.14830233522171513	0.607224273377763
~SMCENTER + group	ENSG00000135624.17	CCT7	9990.906588129861	-0.05498456350176494	0.06373338564282537	-0.8627277987381594	0.38828714449892404	0.7801652034825587
~SMCENTER + group	ENSG00000151632.18	AKR1C2	10324.64887847484	-0.08533524117588749	0.24901209410077152	-0.3426951670120632	0.7318277989715514	0.9260197023626985
~SMCENTER + group	ENSG00000106263.19	EIF3B	10009.61041711709	-0.1393630189021148	0.0838021906723122	-1.6629997113925041	0.0963124932649398	0.5419075122454963
~SMCENTER + group	ENSG00000173599.15	PC	10275.59466677824	-0.4346988735904416	0.25028426622297417	-1.736820616615091	0.08241883882442715	0.5179471582839538
~SMCENTER + group	ENSG00000153827.14	TRIP12	10065.3366687304	-0.05147752242487488	0.04251577289685583	-1.2107864662312606	0.22597725339991673	0.6900079076921624
~SMCENTER + group	ENSG00000185022.12	MAFF	10051.378450876897	0.2871455314217619	0.15380949198821592	1.8668908382049758	0.06191683354689658	0.48986473906854544
~SMCENTER + group	ENSG00000010244.19	ZNF207	10011.057611660013	-0.06262315635293111	0.04082230985433807	-1.5340424531679542	0.1250192090745927	0.5856538689048374
~SMCENTER + group	ENSG00000107551.21	RASSF4	10333.239411910732	-0.12926155447011567	0.21511481478398684	-0.6008956407763781	0.5479094968492557	0.8662750007101173
~SMCENTER + group	ENSG00000105971.15	CAV2	10174.711322157755	-0.0046881546928433755	0.09332116315253332	-0.05023677946641742	0.9599337027671888	0.9921060226614684
~SMCENTER + group	ENSG00000173269.14	MMRN2	10022.18765166765	-0.04590770573437884	0.09850638638842449	-0.4660378622900481	0.6411883993689798	0.8970750074471368
~SMCENTER + group	ENSG00000170581.14	STAT2	10043.099577002578	0.12339168559772716	0.07900270893344409	1.5618665139910406	0.1183194385000597	0.5805870824879156
~SMCENTER + group	ENSG00000204262.14	COL5A2	9982.861046011789	-0.04763648037962787	0.09325091971815311	-0.5108419361825822	0.609461741668891	0.8866027141541334
~SMCENTER + group	ENSG00000130309.12	COLGALT1	9903.039154935272	0.03104933541222935	0.06904238082561548	0.44971414717943364	0.6529165691285149	0.9039314763615353
~SMCENTER + group	ENSG00000162618.15	ADGRL4	10010.237300249242	0.02074233211957421	0.12658778424324316	0.1638572966860455	0.8698434849463069	0.9693412350026458
~SMCENTER + group	ENSG00000061676.15	NCKAP1	9991.253207588345	-0.026280234000252742	0.04719534865789969	-0.5568394926107593	0.5776370984191438	0.875552078866676
~SMCENTER + group	ENSG00000143321.19	HDGF	9887.904996680318	-0.02650161489776243	0.05959336597824775	-0.4447074680667613	0.6565311716684816	0.9042941100602252
~SMCENTER + group	ENSG00000155090.15	KLF10	10229.331583083655	-0.2119608835137861	0.16689486332250045	-1.2700264064101363	0.204075224141318	0.6652145997021333
~SMCENTER + group	ENSG00000088387.21	DOCK9	10057.675246958006	-0.07923662183662777	0.10486632191181457	-0.7555964621631374	0.4498911777226205	0.8165253552864125
~SMCENTER + group	ENSG00000096746.18	HNRNPH3	9929.461018995851	0.08121722539665965	0.057395417882780526	1.415047200501802	0.1570546573581533	0.61884454811627
~SMCENTER + group	ENSG00000122176.12	FMOD	9840.184772852757	0.059668915137887774	0.10661929292135824	0.5596446337521598	0.5757218541377004	0.8746981164871052
~SMCENTER + group	ENSG00000147862.18	NFIB	9856.617075629356	0.04539825907963609	0.07573503714000984	0.5994353577157326	0.5488826046326298	0.8663474432511774
~SMCENTER + group	ENSG00000127184.13	COX7C	9844.364627615656	-0.07064000121745485	0.07311344245740603	-0.9661698156068613	0.3339592141321187	0.7466640684645177
~SMCENTER + group	ENSG00000143416.21	SELENBP1	9874.06668098194	-0.14750332762613155	0.1340123336803285	-1.1006697934086	0.27104039749062203	0.7111122740090733
~SMCENTER + group	ENSG00000180817.12	PPA1	9916.499888503828	0.010107318091018237	0.14778969634538303	0.06838986980119058	0.9454752856782115	0.9883974900698792
~SMCENTER + group	ENSG00000112759.19	SLC29A1	9886.164342851955	-0.07065344249924478	0.10569146115553336	-0.6684877068287725	0.5038223263880095	0.8478710031784462
~SMCENTER + group	ENSG00000197081.16	IGF2R	9932.073783275273	0.013194368791461622	0.059547324492681436	0.2215778610352721	0.8246425184375612	0.9607902914880846
~SMCENTER + group	ENSG00000105221.18	AKT2	9883.32793329053	-0.09243140508096367	0.0874167212720403	-1.0573652698929044	0.29034491546785557	0.7273622543058137
~SMCENTER + group	ENSG00000132170.24	PPARG	9944.334485996384	-0.12290668979534006	0.1270165177357084	-0.9676433584101247	0.3332225151898454	0.7464941842639721
~SMCENTER + group	ENSG00000105323.18	HNRNPUL1	9924.286572225446	-0.04371382509765083	0.041806221199876946	-1.0456296657058184	0.29573204724290586	0.7288677566147083
~SMCENTER + group	ENSG00000197728.11	RPS26	9753.154294262058	-0.10832805546981074	0.1518487508905738	-0.7133944456867792	0.4756017091284346	0.8292051342936649
~SMCENTER + group	ENSG00000113719.17	ERGIC1	9794.987479452211	0.018958167796959993	0.06931651884702132	0.2735014411038137	0.7844677847160283	0.9435493127583886
~SMCENTER + group	ENSG00000111057.11	KRT18	9788.113268838906	-0.10734580808589678	0.31013321656467896	-0.3461280583710374	0.7292464776628906	0.9242883725928156
~SMCENTER + group	ENSG00000010319.7	SEMA3G	9949.967860283594	-0.152385533201229	0.12533727747995668	-1.2158037597840574	0.2240596862324668	0.6879474111695427
~SMCENTER + group	ENSG00000130396.21	AFDN	9802.485308863852	0.03840555662727405	0.10538192251383414	0.3644416016630586	0.7155282746433648	0.9211511968188327
~SMCENTER + group	ENSG00000072274.13	TFRC	9866.131208713821	-0.0717813858378779	0.15143432986489713	-0.47400999431184465	0.6354927802678776	0.894997219332718
~SMCENTER + group	ENSG00000142168.15	SOD1	9740.196849075754	0.0029399163905159684	0.0733211575995322	0.04009642628084646	0.9680162509269901	0.9934154502533941
~SMCENTER + group	ENSG00000171490.13	RSL1D1	9703.175773161754	-0.034596176606449494	0.06563637074626304	-0.5270885061605757	0.5981321280807212	0.8846975570110913
~SMCENTER + group	ENSG00000111642.16	CHD4	9794.972964389459	-0.1541481386044674	0.05091031813201176	-3.027836875911035	0.0024631100699800544	0.14935743149007408
~SMCENTER + group	ENSG00000204843.13	DCTN1	9754.907011176148	-0.016193450163261	0.03760653986427712	-0.4306019703408912	0.6667578082857181	0.9055654702156413
~SMCENTER + group	ENSG00000159189.12	C1QC	9671.793015192867	0.15093704714859008	0.20884698156189688	0.7227159618002725	0.4698544070301573	0.8256608949673581
~SMCENTER + group	ENSG00000116350.18	SRSF4	9746.900206919398	-0.012115096652388723	0.048016413078970484	-0.25231157172160185	0.8008002444841764	0.9496302110841507
~SMCENTER + group	ENSG00000119318.13	RAD23B	9669.87917144562	-0.024673258702251948	0.056215538448075725	-0.43890460508604306	0.660730659799609	0.9042941100602252
~SMCENTER + group	ENSG00000196154.12	S100A4	9458.062360206162	0.03825293619628793	0.13743111825489807	0.27834261033472013	0.7807493696082228	0.9423682608532101
~SMCENTER + group	ENSG00000185883.12	ATP6V0C	9698.83085917151	0.02792289849033212	0.07570115587572492	0.3688569635075566	0.7122343429833989	0.9211511968188327
~SMCENTER + group	ENSG00000086062.13	B4GALT1	9756.11734633267	-0.06178071669254234	0.10461537332211111	-0.5905510321348211	0.554821283081177	0.8693981613745233
~SMCENTER + group	ENSG00000119508.18	NR4A3	9962.570299377852	0.05527504366368075	0.27676345430910265	0.19971944562430177	0.8417000047526432	0.9648330188562607
~SMCENTER + group	ENSG00000065150.21	IPO5	9584.245057221166	-0.07046635155165228	0.04177938177637115	-1.6866298292500201	0.09167455252355626	0.5339564627057722
~SMCENTER + group	ENSG00000090621.15	PABPC4	9630.331521419977	-0.10800449118280277	0.0697316354209855	-1.5488592879079268	0.12141554956971617	0.5805870824879156
~SMCENTER + group	ENSG00000144579.8	CTDSP1	9704.730881209041	-0.009567759725728051	0.04843234154139963	-0.19754898114000116	0.8433979551518531	0.9648330188562607
~SMCENTER + group	ENSG00000138029.14	HADHB	9615.887943688711	-0.16987915404038845	0.06873553890522113	-2.4714893742905457	0.013455154980980374	0.32837347606905015
~SMCENTER + group	ENSG00000000971.16	CFH	9612.196201913848	0.03053424128361679	0.13244957111342065	0.23053484452183978	0.8176761905265367	0.9587080341943206
~SMCENTER + group	ENSG00000002834.18	LASP1	9699.132865688438	0.01289501410018327	0.06410124571310992	0.20116635732628196	0.8405684966923613	0.9648208714732601
~SMCENTER + group	ENSG00000168497.5	CAVIN2	9615.915715504292	0.37053673463412484	0.12045867777292871	3.0760484963367034	0.00209763724397142	0.14263432626558797
~SMCENTER + group	ENSG00000266412.6	NCOA4	9636.336051063321	-0.06605159494175916	0.06265994300000019	-1.0541279129755825	0.29182435821602143	0.7273622543058137
~SMCENTER + group	ENSG00000134884.15	ARGLU1	9658.627305886117	-0.00781552204287464	0.06380846527013927	-0.12248409376070833	0.9025156424794124	0.9761414886212827
~SMCENTER + group	ENSG00000071282.12	LMCD1	9754.808845679407	-0.3371757613525761	0.15612759995648454	-2.159616630541639	0.03080235991133998	0.41357846892859607
~SMCENTER + group	ENSG00000110237.5	ARHGEF17	9713.39422928763	-0.06716403591075265	0.0765946347305706	-0.8768765090010412	0.3805537167739754	0.7749090964627365
~SMCENTER + group	ENSG00000079337.16	RAPGEF3	9665.640818423904	-0.03050429493834033	0.12764498710635847	-0.23897761776514606	0.8111229383956757	0.9545881590115854
~SMCENTER + group	ENSG00000119707.14	RBM25	9641.831274353108	-0.005843113457468637	0.05782475174267325	-0.10104865617877894	0.9195118357658724	0.9798893273237788
~SMCENTER + group	ENSG00000138796.18	HADH	9606.523843689965	-0.3239965014399528	0.1841550572812874	-1.7593679273497485	0.07851503583899314	0.5107928196368199
~SMCENTER + group	ENSG00000138071.15	ACTR2	9580.437196724379	0.04589595659509193	0.05385008339421526	0.8522912816885668	0.39405244369576703	0.7845613502150477
~SMCENTER + group	ENSG00000132688.11	NES	9614.295783551097	-0.3780016214055834	0.11057804133746135	-3.418414875445302	6.298701683486887e-4	0.10306619598492568
~SMCENTER + group	ENSG00000160888.7	IER2	9623.354658393668	-0.4261995933472127	0.184260903135437	-2.3130223834512735	0.020721408518999902	0.3789320332671982
~SMCENTER + group	ENSG00000170004.18	CHD3	9512.014244639124	0.0024875578992006077	0.07207289548608407	0.034514471528078246	0.9724669026132584	0.9951704100672644
~SMCENTER + group	ENSG00000123240.17	OPTN	9592.699150533166	0.05696952028803694	0.05969184213264575	0.9543937371113571	0.3398843752535137	0.7516296966727227
~SMCENTER + group	ENSG00000169554.23	ZEB2	9545.642832701424	-0.042415559727788245	0.05778610543288562	-0.7340096621851571	0.46294284931475116	0.8246965580654221
~SMCENTER + group	ENSG00000160014.17	CALM3	9477.559080897807	0.038575895786842646	0.06318651709283943	0.6105083419958628	0.5415251191216632	0.8644807657838882
~SMCENTER + group	ENSG00000170759.11	KIF5B	9568.461399883083	0.046380719084324736	0.05664685266170573	0.8187695680342523	0.41291789666555917	0.7917793353779353
~SMCENTER + group	ENSG00000163431.13	LMOD1	9782.015540168932	0.006207004648663033	0.15850943918574154	0.03915858059020484	0.9687639561906722	0.9934154502533941
~SMCENTER + group	ENSG00000129226.14	CD68	9447.90175289287	0.097067674582830693	0.15462606454341782	0.6277575185623044	0.5301627991343533	0.8576314364759998
~SMCENTER + group	ENSG00000127920.6	GNG11	9393.566039641333	0.12834710700593213	0.12165089547599625	1.0550444902500298	0.2914049775570664	0.7273622543058137
~SMCENTER + group	ENSG00000120948.19	TARDBP	9502.303259260118	-0.012738097114469962	0.03528821296455657	-0.36097314214420795	0.7181195248018163	0.9218107835843565
~SMCENTER + group	ENSG00000028528.15	SNX1	9515.838875215282	-0.035000892413902675	0.027560587249461407	-1.269961779010593	0.20409824508996444	0.6652145997021333
~SMCENTER + group	ENSG00000134243.12	SORT1	9694.602888603147	-0.14800809142069402	0.1313182402941816	-1.1270946906471142	0.259702447908481	0.7059737939473246
~SMCENTER + group	ENSG00000144908.14	ALDH1L1	9616.33828870866	-0.44251821774673794	0.23634992889431297	-1.8723010403130516	0.06116496693377551	0.48986473906854544
~SMCENTER + group	ENSG00000170248.15	PDCD6IP	9536.08952629425	0.04348791559070154	0.02992065562518868	1.4534412659758456	0.14610127601168316	0.6058656234277019
~SMCENTER + group	ENSG00000065534.20	MYLK	9759.811324358476	-0.0997222659816226	0.16071221266002422	-0.620502103300502	0.534927269693851	0.8611570768879424
~SMCENTER + group	ENSG00000141338.15	ABCA8	9420.3453929817	0.04966413541102978	0.11348783865095201	0.4376163649021363	0.6616644061544013	0.9043424345306269
~SMCENTER + group	ENSG00000175727.14	MLXIP	9494.33805196216	-0.12497119734840331	0.061600672138391925	-2.028731067538408	0.042485689717577116	0.4565624277895392
~SMCENTER + group	ENSG00000064393.16	HIPK2	9552.600653590613	-0.0792585231363416	0.10702630254591752	-0.7405518199821702	0.458965230162854	0.8219933320699294
~SMCENTER + group	ENSG00000100941.9	PNN	9421.155187552136	-0.0651318861887411	0.04808298748083419	-1.3545723675073762	0.17555384226545606	0.6440841041119559
~SMCENTER + group	ENSG00000101182.15	PSMA7	9417.683243577234	0.013545268832122391	0.07451125513279695	0.1817882252551171	0.8557489254380206	0.9672535267009768
~SMCENTER + group	ENSG00000177119.17	ANO6	9403.3795706389	-0.04549165765397522	0.06874778952522716	-0.6617181144025286	0.5081518933312257	0.8490142708677921
~SMCENTER + group	ENSG00000165678.22	GHITM	9454.423281220334	-0.05330224251134993	0.0644107470532101	-0.827536474112257	0.4079330575649044	0.7917793353779353
~SMCENTER + group	ENSG00000168374.11	ARF4	9348.543924473257	0.047252716850482185	0.06312849771955951	0.7485164158411703	0.45414872716563726	0.8180898304422096
~SMCENTER + group	ENSG00000100300.18	TSPO	9443.240057275927	-0.195508661326541	0.14029566964115475	-1.3935473691141633	0.16345433121403635	0.6237951528846554
~SMCENTER + group	ENSG00000221968.9	FADS3	9459.286328984601	-0.1181013888124887	0.12984169309863094	-0.909579858318514	0.3630441248140973	0.7609160404820431
~SMCENTER + group	ENSG00000182934.12	SRPRA	9352.45166877836	-0.017287068733989597	0.04828970580405237	-0.357986623570171	0.7203533239351749	0.9225164199947092
~SMCENTER + group	ENSG00000163468.15	CCT3	9243.631971933866	-0.11344143867711401	0.08660337949239921	-1.309896211233538	0.1902309490447613	0.6542216465083772
~SMCENTER + group	ENSG00000113732.9	ATP6V0E1	9356.572720050352	0.07130366312584292	0.05409517046826523	1.318115138719694	0.18746510745813474	0.6516809380695121
~SMCENTER + group	ENSG00000145423.5	SFRP2	9084.990951094424	0.5618088431291237	0.21206811190073652	2.6491905741684145	0.008068481935628096	0.27615208378310685
~SMCENTER + group	ENSG00000182670.13	TTC3	9374.352565081215	-0.0026714657901437096	0.06804231245651689	-0.0392618312590557	0.9686816373805947	0.9934154502533941
~SMCENTER + group	ENSG00000003989.18	SLC7A2	9565.222162698661	-0.05101665572220465	0.1416387753606415	-0.36018848364302597	0.718706186280699	0.9218107835843565
~SMCENTER + group	ENSG00000174307.7	PHLDA3	9511.450655024219	-0.07612271990789979	0.1850688752960012	-0.41132102729942177	0.6808371530319484	0.9120913574615023
~SMCENTER + group	ENSG00000100219.17	XBP1	9343.725484360268	-0.07625524466398255	0.10552039050308523	-0.7226588557948237	0.4698894992478327	0.8256608949673581
~SMCENTER + group	ENSG00000173334.4	TRIB1	9597.310353930203	-0.3977259599595139	0.24100922647128603	-1.650252008119279	0.09889140359991418	0.5478496050873294
~SMCENTER + group	ENSG00000090060.19	PAPOLA	9255.279763235378	0.02869812996355285	0.06072009327759885	0.4726298728223513	0.6364772661089764	0.8954045323047733
~SMCENTER + group	ENSG00000120705.13	ETF1	9415.8947516619	-0.11106180292690783	0.09961396344463694	-1.1149220358914171	0.26488383282633166	0.7093785242347566
~SMCENTER + group	ENSG00000165092.13	ALDH1A1	9283.550547849329	0.48727998926987476	0.10515733822980303	4.633818214426551	3.5898225521514368e-6	0.008969171646550365
~SMCENTER + group	ENSG00000177156.11	TALDO1	9426.95941457147	-0.15303905555133474	0.13194145358864845	-1.1599012394426236	0.24608901805351016	0.7006876485546383
~SMCENTER + group	ENSG00000173546.7	CSPG4	9456.135674937044	-0.26874023751125325	0.144906610225237	-1.8545754199448476	0.06365688087627525	0.49012855737865546
~SMCENTER + group	ENSG00000165029.17	ABCA1	9402.608253472623	-0.168011351820567	0.1062519203986376	-1.581254731116571	0.113819805718532	0.5704689761038159
~SMCENTER + group	ENSG00000170540.15	ARL6IP1	9391.764828154332	0.00243836841637037	0.0743091991419149	0.03281381638515038	0.9738230602644542	0.9954859639501155
~SMCENTER + group	ENSG00000102606.19	ARHGEF7	9319.158939352275	0.08068544060184119	0.099452174597306	0.8112989075256161	0.41719403728779464	0.7940917859529372
~SMCENTER + group	ENSG00000094963.14	FMO2	9289.393006678258	0.23963615167535682	0.16966252370172039	1.4124283103123905	0.15782388552191595	0.61884454811627
~SMCENTER + group	ENSG00000173726.11	TOMM20	9278.800705952579	0.008886306740956891	0.041981637296850886	0.21167127613728082	0.8323634986419155	0.9635965613500413
~SMCENTER + group	ENSG00000160932.11	LY6E	9203.205076969636	-0.0012278490455515762	0.1051063454883811	-0.011681968770261428	0.9906793494746112	0.99856799597710455
~SMCENTER + group	ENSG00000162430.18	SELENON	9260.581957911338	-0.10047730774653456	0.062168797647630794	-1.6162015600821849	0.10605074160709786	0.5606373326835719
~SMCENTER + group	ENSG00000255302.5	EID1	9232.241491499204	0.068398101090273	0.0538260534875986	1.270724800695852	0.20382656938953492	0.6652145997021333
~SMCENTER + group	ENSG00000173372.17	C1QA	9241.75685714898	0.25206618497873506	0.18938113802265608	1.3309994205894984	0.18318920158147878	0.6481973573422656
~SMCENTER + group	ENSG00000079332.15	SAR1A	9290.972167422318	-0.05449209237309883	0.06349106615379364	-0.8582639365529521	0.3907467383001591	0.7828933646152733
~SMCENTER + group	ENSG00000163399.16	ATP1A1	9303.288126881333	-0.19934818328857593	0.10938770204098511	-1.8224003207772355	0.06839426595498599	0.4956146967472536
~SMCENTER + group	ENSG00000115738.10	ID2	9365.691337610046	-0.0455266221976896	0.16123557178284742	-0.2823609064320186	0.7776667880023664	0.9413761966201127
~SMCENTER + group	ENSG00000171456.21	ASXL1	9299.919456850683	-0.10135097475050533	0.06562228961690958	-1.5444595935645191	0.12247703271995598	0.5821492049664737
~SMCENTER + group	ENSG00000140105.18	WARS1	9228.873892027093	-0.06211175388904172	0.12070176860835236	-0.5145885980393472	0.6068405343623293	0.8864959265545865
~SMCENTER + group	ENSG00000076928.18	ARHGEF1	9277.138415125877	0.07612477922686015	0.04701207659309952	1.6192600868440221	0.10539131452693319	0.5602557432883885
~SMCENTER + group	ENSG00000135917.16	SLC19A3	9376.22593780145	-0.11274274931701248	0.23385320097296658	-0.48210907033958256	0.6297284667725529	0.8924427533926396
~SMCENTER + group	ENSG00000084623.12	EIF3I	9153.746889374353	-0.007047356952479821	0.047060274200080035	-0.1497517188811415	0.8809605024444003	0.970707746574348
~SMCENTER + group	ENSG00000158615.10	PPP1R15B	9360.109422214036	-0.1383435620882285	0.13744340670142172	-1.006549280234026	0.31415141848981043	0.7356207301750622
~SMCENTER + group	ENSG00000134250.21	NOTCH2	9174.159635103913	0.05097170591439787	0.06518598127690643	0.7819427569537212	0.4342482155877551	0.8062864027310176
~SMCENTER + group	ENSG00000168003.18	SLC3A2	9188.989152160964	0.05578418973065424	0.08706849289896833	0.6406931815781461	0.5217220450238864	0.8541395108560298
~SMCENTER + group	ENSG00000125503.13	PPP1R12C	9283.042398109295	-0.05375492076069423	0.05223239960360304	-1.029148979726104	0.30340967301056415	0.7305957161671045
~SMCENTER + group	ENSG00000177733.7	HNRNPA0	9208.29329016845	-0.04495256549448647	0.05658760068766169	-0.7943889641585014	0.4269690268064832	0.8005869519519686
~SMCENTER + group	ENSG00000145730.21	PAM	9121.47616490052	0.12575670210349385	0.06386674190423174	1.969048339620427	0.048947540337189274	0.47288684667662817
~SMCENTER + group	ENSG00000095139.15	ARCN1	9155.903070464768	-0.01840837555914392	0.04442605992308147	-0.4143598507501199	0.6786105878256086	0.9103685201331085
~SMCENTER + group	ENSG00000108175.19	ZMIZ1	9220.014031035644	-0.1230529395386119	0.055809494866513036	-2.204874633481882	0.027462892986093817	0.3977741340623501
~SMCENTER + group	ENSG00000112964.14	GHR	9265.489180253058	-0.23219667800126714	0.16582706671247008	-1.4002338858461283	0.1614432916636233	0.6203297827221689
~SMCENTER + group	ENSG00000164754.16	RAD21	9221.847497294955	-0.0048199522215967485	0.060169502900448785	-0.08010623304585748	0.9361527654280208	0.986078281796758
~SMCENTER + group	ENSG00000066056.14	TIE1	9161.957363289595	-0.06451013511606613	0.09563916454068527	-0.674515878781263	0.4999833940418335	0.8438624696835595
~SMCENTER + group	ENSG00000119681.12	LTBP2	9072.98132667623	0.5258790120890839	0.13309522848185776	3.951148497864945	7.777704332368878e-5	0.036063182647398356
~SMCENTER + group	ENSG00000116044.16	NFE2L2	9146.534991815113	0.12884545094087332	0.06939918272233031	1.856584557434784	0.06337028265458022	0.48986473906854544
~SMCENTER + group	ENSG00000276550.5	HERC2P2	9092.27357089408	0.1947023459775885	0.16778441589358645	1.1604316464115128	0.24587310838011847	0.7004720197123443
~SMCENTER + group	ENSG00000095787.24	WAC	9099.370412798726	0.0703246997554076	0.06032669163546912	1.1657310860067147	0.2437231875760536	0.6995418147742546
~SMCENTER + group	ENSG00000135316.19	SYNCRIP	9124.081536444299	-0.06569015413302608	0.060099454021531655	-1.093024141442141	0.27438320031096347	0.7134374794390745
~SMCENTER + group	ENSG00000149564.12	ESAM	9138.2489022101945	-0.05384935496797287	0.08934275530909232	-0.6027277173361664	0.5466898394911519	0.8656250860531789
~SMCENTER + group	ENSG00000143162.9	CREG1	9071.239050516004	0.11224766486805042	0.061903771049403936	1.8132605326817361	0.06979164747042285	0.4961343719281294
~SMCENTER + group	ENSG00000099864.18	PALM	9157.68965573316	-0.004417171475167513	0.09425445580323168	-0.04686432527273753	0.9626213611455876	0.9921060226614684
~SMCENTER + group	ENSG00000118689.15	FOXO3	9219.731393842949	0.09116327519107464	0.09196230604558389	0.9913113221180732	0.32153358612283234	0.7373581137474957
~SMCENTER + group	ENSG00000100129.18	EIF3L	9036.510138959178	0.021831581799435902	0.05272817608566808	0.41404014741503437	0.6788447049009336	0.9103685201331085
~SMCENTER + group	ENSG00000196914.9	ARHGEF12	9095.821768939919	-0.047235704534103064	0.0699998281705161	-0.6747974354885449	0.49980446993761174	0.8438624696835595
~SMCENTER + group	ENSG00000131018.25	SYNE1	9150.350111864995	0.006891705610212838	0.09590090393295879	0.07186278051175207	0.9427111102844993	0.9878284231115757
~SMCENTER + group	ENSG00000143612.21	C1ORF43	9072.457017642659	0.03688368522139323	0.05049791507310076	0.7304001594521362	0.465145620936679	0.8246965580654221
~SMCENTER + group	ENSG00000183963.19	SMTN	9154.709536363782	-0.06469642400004944	0.11469372643693336	-0.5640798848368054	0.5726997669459593	0.8738894653172221
~SMCENTER + group	ENSG00000136813.15	ECPAS	9074.45443159581	-0.07815425227420757	0.04082112819738778	-1.9145539509907226	0.05554941252911732	0.4826129512848003
~SMCENTER + group	ENSG00000152492.15	CCDC50	9083.307276066129	0.012246967840475666	0.05823248093298584	0.2103116275360056	0.8334244607677541	0.9635965613500413
~SMCENTER + group	ENSG00000048828.17	FAM120A	9003.31551891025	-0.05880367185493512	0.038660952744398805	-1.5210093823529631	0.128257482859191	0.587037002395591
~SMCENTER + group	ENSG00000136938.9	ANP32B	8961.49197470093	0.07468235087262326	0.04892137486843192	1.5265791501868529	0.12686569486862925	0.587037002395591
~SMCENTER + group	ENSG00000140941.14	MAP1LC3B	9100.627856363502	0.04359116269427071	0.07637765234972407	0.5707319006700027	0.5681813910455908	0.8736254159862424
~SMCENTER + group	ENSG00000262655.4	SPON1	8997.693620812839	-0.01980966852843942	0.14198819687905412	-0.1395163046215267	0.8890421727159256	0.9727671571468468
~SMCENTER + group	ENSG00000159399.10	HK2	9121.633858440151	-0.46047389884739265	0.23527367973819582	-1.9571840732877201	0.050325830637573635	0.47288684667662817
~SMCENTER + group	ENSG00000213625.9	LEPROT	9018.836654897943	0.04782412011983978	0.04828119253079419	0.9905331167894645	0.3219136105878501	0.7378909688566454
~SMCENTER + group	ENSG00000162923.17	WDR26	8985.025041355622	0.05232605505266249	0.045786423160340255	1.1428290624367181	0.25310956978479127	0.702722462170463
~SMCENTER + group	ENSG00000155368.18	DBI	8936.45757220964	-0.2680945624408957	0.1580483946463698	-1.6962814651850913	0.08983258888877421	0.5319885180405342
~SMCENTER + group	ENSG00000159658.15	EFCAB14	8967.457817541646	0.010390911659755767	0.047195383404106055	0.22016796792992563	0.8257403424345969	0.9607902914880846
~SMCENTER + group	ENSG00000068366.21	ACSL4	8936.888865152658	-0.20992904200281534	0.17423719824893644	-1.2048462906461868	0.22826264596986232	0.6903216148060299
~SMCENTER + group	ENSG00000099260.12	PALMD	9069.530838388016	0.006442192190071659	0.11090650948395171	0.05808669139482612	0.9536795752222154	0.9915806985820661
~SMCENTER + group	ENSG00000162576.17	MXRA8	8947.95881143255	0.13406616234952068	0.09434095588771924	1.4210812376024764	0.15529314381779033	0.6187664581548659
~SMCENTER + group	ENSG00000156467.10	UQCRB	8937.758600791101	0.007851542311783092	0.05675396395496479	0.13834350527503983	0.8899689438125016	0.9731235912978272
~SMCENTER + group	ENSG00000028137.19	TNFRSF1B	8959.731103707949	-0.011590703583840086	0.09892938273686183	-0.11716138586116238	0.906732165741256	0.9761414886212827
~SMCENTER + group	ENSG00000013588.9	GPRC5A	9011.287958708883	-0.4494997003161801	0.25992586990911215	-1.7293380627074786	0.08374860815003284	0.5179471582839538
~SMCENTER + group	ENSG00000141551.15	CSNK1D	9047.947012033035	-0.09123653783078252	0.0661334611771747	-1.3795820785238426	0.1677153585298574	0.6282411143730865
~SMCENTER + group	ENSG00000145907.16	G3BP1	8889.718226403496	-0.12426898016155706	0.06601530821594524	-1.8824267207093235	0.05977810072959387	0.489245686834256
~SMCENTER + group	ENSG00000110917.8	MLEC	8956.023492263821	-0.10321248641360635	0.09783702530868517	-1.0549430145485421	0.29145138788940783	0.7273622543058137
~SMCENTER + group	ENSG00000109861.17	CTSC	8739.397116052789	-0.10397970182544276	0.12560934072505034	-0.8278023053480292	0.40778246890809655	0.7917793353779353
~SMCENTER + group	ENSG00000140464.20	PML	8838.502519061894	0.08082829188056023	0.07877709942632814	1.026037928143703	0.30487370653584733	0.7305957161671045
~SMCENTER + group	ENSG00000163297.18	ANTXR2	8921.362536971666	0.0919933492529516	0.11565888056664832	0.7953850910734047	0.4263895297329007	0.7999669141143332
~SMCENTER + group	ENSG00000173230.16	GOLGB1	9003.975501324947	-0.027583746429634418	0.054628843611992724	-0.5049300809944095	0.6136079454193492	0.8868242313970854
~SMCENTER + group	ENSG00000127947.16	PTPN12	8885.392406702993	-0.04028150849630732	0.07286824911602906	-0.552799181879155	0.5804009287836845	0.877236451454257
~SMCENTER + group	ENSG00000160271.16	RALGDS	8938.172350170853	-0.3677567163727072	0.10298109331612032	-3.5711090699319636	3.5547281730597877e-4	0.07848929220997473
~SMCENTER + group	ENSG00000110719.10	TCIRG1	8808.917149729126	0.03788549973877428	0.07094809603878645	0.533988956068148	0.5933491749636588	0.8826930119956543
