gene_id	loading	tail
ENSG00000113389.16	-0.0159863418928604	bottom
ENSG00000267361.1	-0.0159508660735174	bottom
ENSG00000151834.16	-0.015905513717306446	bottom
ENSG00000255282.6	-0.015905074196857036	bottom
ENSG00000149124.11	-0.01589327311053923	bottom
ENSG00000211448.14	-0.015768397836821605	bottom
ENSG00000172724.12	-0.015738933735458285	bottom
ENSG00000279484.2	-0.01573877788886009	bottom
ENSG00000134343.14	-0.015722599053282573	bottom
ENSG00000198108.4	-0.01570330165221078	bottom
ENSG00000134363.12	-0.015643956886343246	bottom
ENSG00000251448.2	-0.015605222896314682	bottom
ENSG00000134548.11	-0.015548011680982772	bottom
ENSG00000169282.18	-0.015536810310978725	bottom
