PC	n_age	r_age	p_age	n_sex	r_sex	p_sex	lm_n	lm_beta_age_mid	lm_p_age_mid	lm_beta_sex_num	lm_p_sex_num
PC279	587	0.0793626094185376	0.05463882225592339	587	0.06721485835631694	0.10376766447782879	587	0.008018510549172917	0.07061354894493961	0.18737529763186342	0.13587382125379027
PC280	587	0.006823387603582289	0.8689698491203129	587	-0.008068210109593897	0.8453430278954784	587	7.99962863528428e-4	0.8572946519180744	-0.026191642020678023	0.8354392182742215
PC281	587	-0.01907992781334978	0.6445642235467095	587	-0.017325833107242804	0.6752830808182069	587	-0.0018975131691339338	0.6664192738274619	-0.048082532357235745	0.6999297041100132
PC282	587	-0.01742783951954702	0.673481193907878	587	-0.03324144247647564	0.42146519098882984	587	-0.0016781783609321928	0.7169708008002212	-0.10158882055572777	0.43885251804189984
PC283	587	-0.06216685522767226	0.13247104616359962	587	0.004695215112868043	0.9096228990961872	587	-0.006484119323922372	0.12956558696424916	0.027387849892074774	0.8211051982783619
PC284	587	0.01750384057008284	0.6721398906456982	587	0.028595500963924547	0.4892646981469423	587	0.001666307267813632	0.7093930196715212	0.08382097852928587	0.5083770892803786
PC285	587	0.023128717358778545	0.5759946332794581	587	0.029834090774329566	0.47063719449927677	587	0.0021680433039282768	0.6122966416614419	0.08261451538086056	0.49566136621667645
PC286	587	0.02195608514096282	0.5954991956732594	587	-0.004417033906011088	0.914956633921596	587	0.0023990955170937983	0.5892906030334208	-0.018457713072992796	0.8834729350557522
PC287	587	-0.04049463836597003	0.32737352174071654	587	-0.00903862864462819	0.8270190533265355	587	-0.004249491089747271	0.33452459845087357	-0.018231157682787817	0.88381159843372
PC288	587	0.010140717320933445	0.806322682533096	587	0.0029099760751086358	0.943912692147675	587	0.0010724628299277502	0.8100178134850886	0.006603432422996399	0.9583462025459353
PC289	587	-0.029063087981245128	0.4821863536822968	587	-0.012928676596719663	0.7545979295252118	587	-0.003010143800028131	0.49593542638669996	-0.03268986526727911	0.7941314852949769
PC290	587	0.0606816235580827	0.14199044181404116	587	-0.0029381087927962844	0.9433713626813827	587	0.006520870531125808	0.13979540055999518	-0.022606535467571885	0.8565398995652482
PC291	587	-6.43370611885151e-4	0.9875898751436272	587	0.01973405082586774	0.6332584835435286	587	-2.2352102040737465e-4	0.9592208400509465	0.05937906573159453	0.631782538092178
PC292	587	0.0029950934622616915	0.942274944447077	587	0.018956599572166093	0.6467051274018931	587	1.6557308263485243e-4	0.9693533515666117	0.05543665867545103	0.6499511403397209
PC293	587	0.0029659664945880164	0.9428353507718235	587	-0.00828469551037752	0.8412476243581003	587	3.8221758027099013e-4	0.9308572638613755	-0.02572230365541877	0.8367720580607279
PC294	587	-0.03630833629115295	0.37989171255815823	587	0.008065812686204167	0.8453884051658119	587	-0.0038213650852862856	0.3711350114399268	0.031589442462719386	0.7941386082007411
PC295	587	0.010351723845058919	0.8023750531818593	587	0.021228786600412202	0.6077454597318073	587	9.243030813259916e-4	0.8316618253114673	0.06108798303851593	0.6201360335255047
PC296	587	-0.011859343464102043	0.7743215306630803	587	0.023682274990348716	0.5668929420117854	587	-0.0013890361074181442	0.7413838423613879	0.07100049206323504	0.5517505271295814
PC297	587	-0.015781227515058772	0.7027895023870591	587	0.04882598005699645	0.23754596626260807	587	-0.002047010440445204	0.6377854632061462	0.14943711809033103	0.22549963871630802
PC298	587	0.016252034883169977	0.6943621085185507	587	0.0260729865729135	0.5283942158501206	587	0.0015096417676706384	0.7287017834398561	0.07432458599846321	0.5468634701493535
PC299	587	-0.046861152258385004	0.2569797463753336	587	0.021932799232190787	0.5958895393173425	587	-0.0050364417095174	0.239761747412747	0.07481690911668738	0.5376051288967802
PC300	587	-0.03661861320713779	0.3758305686780632	587	-0.026768312632043614	0.5174517299179966	587	-0.003624747381597401	0.40127057620254925	-0.07133639194143837	0.5599364808651662
PC301	587	0.02228181296514583	0.5900512338003442	587	0.03746915104076394	0.3648358840836474	587	0.002034076410212182	0.6364771620617775	0.1058958092899608	0.38540668174557846
PC302	587	-0.006637684630036461	0.8725050648486614	587	0.027586997376373695	0.5047195453611184	587	-8.775955628818559e-4	0.8332415184289435	0.08038498777656194	0.4962911988879687
PC303	587	8.326712425366187e-4	0.983938847447712	587	0.01736350710182271	0.67461737364005	587	-4.676821247140495e-5	0.9911434166381496	0.05005152421508422	0.6751250434067766
PC304	587	0.04870752690770067	0.23868739384127513	587	0.037014337004472216	0.3706899928680438	587	0.004835345983271039	0.26505078304783763	0.09958000774539294	0.4179019741929524
PC305	587	0.02615631374991461	0.5270767065321206	587	-0.0033448107137813653	0.935548647356325	587	0.002727228496417556	0.5223561204909213	-0.015483333859851208	0.8980162407078665
PC306	587	-0.02955122839916113	0.47485652284454594	587	-0.004163587845318958	0.9198194407019551	587	-0.0030464888699429046	0.47865118945262564	-0.005806976311038855	0.9619883225476052
PC307	587	0.022918849031977988	0.5794632226018139	587	0.024876961023080735	0.5474874142992896	587	0.0021986950992227447	0.6096488373212704	0.06853657826773817	0.5744293356778807
PC308	587	-0.027464435943576754	0.5066150802326894	587	8.272870061338054e-4	0.9840426885549172	587	-0.0028076723610252364	0.5048474543844147	0.008294180040826701	0.9445728578377988
PC309	587	0.046041991392953896	0.2653984288783723	587	-0.014702910817961297	0.7222275944794438	587	0.004612685493241498	0.25324446834324693	-0.050272837599030944	0.6602555102700625
PC310	587	0.02434593534435293	0.5560724102042653	587	-0.036133280102087884	0.38219481050016446	587	0.0028157806245814802	0.5122465445376767	-0.1120153408122241	0.3577313865165842
PC311	587	0.05524382072665806	0.18134679542692972	587	-0.003062178227367739	0.9409843344555745	587	0.005940819579161709	0.1787153714912488	-0.021760678243639253	0.8619239814146042
PC312	587	0.010726118701164944	0.7953830898758397	587	0.018743235226050405	0.6504158933374156	587	9.593994270501645e-4	0.8211172453329968	0.05228558277523218	0.6637381860308826
PC313	587	-0.002333156236768385	0.9550171928897517	587	0.019150138920939946	0.6433467116728745	587	-3.7895878901109684e-4	0.9274781574351443	0.05524369830038675	0.6397013548280595
PC314	587	-0.06905877261099458	0.09460494435134352	587	0.013059162620964687	0.7522017487818711	587	-0.007143371480644986	0.08940308315674918	0.05259649078821868	0.6586469532928046
PC315	587	0.006728678290644956	0.8707725024413547	587	-0.003232004010739737	0.9377178403539161	587	7.025416297597166e-4	0.8659457441696736	-0.010663486665784788	0.9279633900966148
PC316	587	0.042499160496640015	0.30397671428168627	587	0.014191168787370386	0.731516304241153	587	0.004143021186483671	0.3151725891129756	0.03125502154798742	0.7891097579872581
PC317	587	-0.0213615396598277	0.605501814738769	587	0.027722788905878006	0.5026237564638996	587	-0.0023407570146230707	0.5702687907382895	0.08301887255835169	0.4775140677886497
PC318	587	0.025853208737210594	0.5318771919808327	587	-0.019497734001170504	0.6373332701236623	587	0.0029153230196391627	0.5082288945200197	-0.06482173218318496	0.6037054652001865
PC319	587	0.035499101786879	0.39060953860959524	587	0.024749193002508357	0.5495470299999166	587	0.003319236398859158	0.41461398254203696	0.061794632173480184	0.5919784917052427
PC320	587	-0.007526686252288342	0.8556054449899559	587	-0.019785387217524018	0.6323747552260317	587	-6.201267546032426e-4	0.8833547938653123	-0.05579838053129935	0.6413876548131199
PC321	587	-0.0187457722597783	0.6503717189830943	587	0.0035560007073423285	0.9314889086151911	587	-0.00195751409730504	0.645140761983537	0.01444500248783282	0.9045501097597927
PC322	587	0.0049385887850200315	0.9049598716215173	587	-0.027628374351691035	0.5040804521396908	587	7.39683660627361e-4	0.8654455544297766	-0.0839311741536152	0.4975996060059873
PC323	587	-0.022230125838395315	0.5909141969515663	587	-0.009421724181521053	0.8198104355989676	587	-0.0021944438352319716	0.6019539139358093	-0.02244301417620237	0.8506903472146785
PC324	587	-0.01254217285846091	0.7617092480344507	587	-0.02831404377710153	0.49355216326326135	587	-0.0010535063087907745	0.8003249070467784	-0.07833168556195072	0.50705124146869
PC325	587	-0.07123499022571946	0.08463573792034103	587	0.013839289195970609	0.7379262725896305	587	-0.007118981221954228	0.07961840242965337	0.053426174634916675	0.6421250126607518
PC326	587	-0.011766629104010613	0.7760386952494054	587	-0.013328046722425792	0.7472716223793714	587	-0.0010651851758376387	0.7940538682955286	-0.034888787025199146	0.7628917259980682
PC327	587	0.012508670208011732	0.7623266225529772	587	-0.020191756700853256	0.6253978767721996	587	0.0014365357289268942	0.7342767072099119	-0.06138174030236207	0.6088444768925739
PC328	587	0.0288280455321331	0.4857374733492802	587	0.006253600050501172	0.8798248445538397	587	0.002850922336901964	0.4919652791646866	0.011709648627572152	0.9206557120605754
PC329	587	-0.00496999424054242	0.9043583792450587	587	0.005638994146360018	0.8915589199979974	587	-5.147168925624807e-4	0.8961353927821478	0.016264219308082507	0.8842804189832129
PC330	587	0.011999034067494653	0.7717363988710596	587	0.02318934430404141	0.5749944472046354	587	0.001006941860852655	0.8033885516043064	0.06192955448746023	0.589052946896267
PC331	587	0.045970839436220746	0.2661385139478271	587	-0.005226498435375774	0.8994477672038667	587	0.004787400372876367	0.26119280300567177	-0.025299314626286096	0.8339718584831366
PC332	587	0.07511768896888621	0.06896509622627885	587	-0.010172828054131403	0.8057216164770924	587	0.007465644843717743	0.06567394515249335	-0.04394230671552716	0.7018741520805765
PC333	587	5.501065109430768e-4	0.9893887532419628	587	0.02292844281595163	0.579304448733895	587	-1.1461696839999355e-4	0.9776846012433047	0.06440076287632499	0.5792550888817201
PC334	587	-0.050086242801587605	0.22563965497686786	587	0.01005996022875477	0.8078348411127453	587	-0.004905272150037239	0.2178715240838595	0.03769590511543861	0.738144717476503
PC335	587	-0.026851501785504446	0.5161504456202913	587	-8.921407807983274e-4	0.9827919283820843	587	-0.0026541744128248243	0.516384392782717	0.0031007378279779042	0.9786561204151325
PC336	587	0.019682281717522735	0.634150189772599	587	-0.00604258568744445	0.8838507041656973	587	0.0019144987426783667	0.6257625622690686	-0.020230350055262216	0.8557004957440598
PC337	587	-0.012932949798735353	0.754519421091938	587	-0.07111910499089552	0.08514432961528504	587	-7.323310642044692e-4	0.8527008632882177	-0.1904538886311305	0.08881833304984847
PC338	587	0.053988974104409324	0.19147981391491503	587	-0.0214077244804605	0.6047221186575925	587	0.005308786433992039	0.17776424280349956	-0.06881749053216017	0.5373811447971377
PC339	587	-0.04573350824477996	0.2686173465725487	587	-0.018687372470849933	0.6513888753644013	587	-0.004248999131401681	0.28243741956338825	-0.04151534695035572	0.7108514560744187
PC340	587	-0.00932209354230061	0.8216837272103263	587	-0.02803451012442329	0.4978301049125552	587	-7.158242955420678e-4	0.8607703231072334	-0.07663738658176351	0.5076893615735683
PC341	587	0.02232523025109952	0.5893267909024009	587	0.007945156794096457	0.8476727791979647	587	0.0021352122450461536	0.5985056584290698	0.017500503839335463	0.8789582681355381
PC342	587	-0.002639573695407173	0.949117053219252	587	-0.029920981972512927	0.46934523520320526	587	-4.0220542223606046e-5	0.9919729868065745	-0.08161859451029195	0.4714150558059922
PC343	587	0.010688953355885747	0.7960764442007837	587	-0.005194146004532886	0.9000669266118271	587	0.0010992254915675728	0.788482493402451	-0.016846297103143375	0.8846516958458844
PC344	587	0.013233291857565036	0.7490078361400141	587	0.01962952078660146	0.6350595252202458	587	0.0011495484139846255	0.7754425470887494	0.051595187311021	0.651463445605245
PC345	587	0.013703641282536105	0.7404021752335639	587	-0.007021192622607178	0.8652071206550465	587	0.0013503851829705178	0.7303875052289582	-0.021630496238636165	0.8455715872282584
PC346	587	-0.026136844453216988	0.5273843912614056	587	0.05858061204667797	0.1563402727408064	587	-0.0028916778027713898	0.45927366174716877	0.16267334579245718	0.14212922765202857
PC347	587	0.015991071003928756	0.6990287541856358	587	-0.005723043147809067	0.8899527961348217	587	0.0015129484591058062	0.6908603763067764	-0.018053606357714757	0.8670174000610331
PC348	587	0.04775183514874509	0.2480378641927407	587	0.03891923962887334	0.3465586825057422	587	0.004373100737020119	0.27660753688937173	0.0977228954830646	0.39089819664684045
PC349	587	0.017416159084283747	0.6736874278536777	587	-0.02103119299667085	0.6110917980239658	587	0.0018632988341940485	0.64559933401356	-0.06211972128401818	0.588544183612388
PC350	587	0.021267346712609544	0.6070933783730141	587	-0.024676852391879688	0.5507148448213138	587	0.0021941075641734495	0.5755899057766922	-0.07067998814766385	0.5245844626381884
PC351	587	-0.02718562167624763	0.5109410868394344	587	-0.03721201329477139	0.3681385035301268	587	-0.002411505362127669	0.5538514474771705	-0.09849501317237616	0.3936573307634069
PC352	587	-0.034362391267873514	0.40597041424915903	587	-0.0022541205957692986	0.956539454563959	587	-0.0032908038607296396	0.4073651982540134	8.196040597730639e-4	0.9941889668097139
PC353	587	-0.0061825351315045055	0.8811803233581399	587	0.021997157743285124	0.5948109759408009	587	-7.396423598236385e-4	0.8497640617753578	0.06021522503236844	0.5864103384649408
PC354	587	0.020297155351080703	0.6235937272514533	587	-0.011478444733072883	0.7813831048177504	587	0.002017501176922317	0.6083603450933914	-0.035110839036047975	0.7530128386571046
PC355	587	0.0031686603291615225	0.9389360976763595	587	0.006594720351823718	0.8733233376414214	587	2.5175689281868363e-4	0.9482699405882213	0.016940764699343646	0.8775792431090315
PC356	587	-0.023914339257147258	0.5630978643731043	587	-0.0037978735886915783	0.9268415372198056	587	-0.0023321499633318144	0.5669716999577222	-0.0056498068280819436	0.9609638414713003
PC357	587	0.0360292336204848	0.38356771838709725	587	0.01394324430941627	0.7360306723839336	587	0.0033817855634487672	0.3964586855920663	0.03085425549238999	0.7848158486542952
PC358	587	0.03329200789548395	0.4207588622799424	587	-0.018428123156996257	0.6559120489093511	587	0.003305725257544134	0.40090449573896103	-0.05650029094220462	0.6123868876560052
PC359	587	-0.039413621481089234	0.3404626846389107	587	0.03855566062496372	0.35108576471414155	587	-0.004117373949333548	0.30519218645307034	0.11450139882153672	0.31435825160662273
PC360	587	-0.01743686458437621	0.6733218608980456	587	0.008405939828587623	0.838955825035556	587	-0.0017000996131795933	0.6617066229268211	0.025882844214298876	0.8141645796517942
PC361	587	0.0325975306975614	0.43052023777817827	587	0.036219227326460324	0.3810629947330634	587	0.002887818613767042	0.46844096499983356	0.09249466339124174	0.4126155162780327
PC362	587	-0.062449920881438	0.1307140422531782	587	-5.1072071094647e-4	0.990148443289592	587	-0.005935858140969718	0.13020982716503265	0.011137902851669303	0.9201180028542609
PC363	587	-0.003963464422562366	0.9236612825869956	587	0.01692519994886815	0.6823779386466111	587	-4.939504849543713e-4	0.8993329348459167	0.04616612650837123	0.6765707407718424
PC364	587	-0.04417995489126325	0.28523379902179435	587	-0.018345918040846912	0.6573489397355354	587	-0.00400647532777835	0.29937374401755984	-0.03994365703052174	0.7149567313074486
PC365	587	0.02383240818966265	0.5644363325453077	587	-0.06024227066184068	0.14490455800414098	587	0.0026153064142801353	0.4919829030425621	-0.1623614500400879	0.13257201957100603
PC366	587	-0.04605397189828274	0.26527395320435304	587	0.03100270811695476	0.45342618133888	587	-0.004377200180153548	0.24094060510048698	0.0883160323367914	0.4036945628954377
PC367	587	-0.020381069178020454	0.6221589498812539	587	0.017380870899877304	0.6743106372361934	587	-0.001978984576538545	0.5994948751736426	0.048900819470189365	0.6470591157024637
PC368	587	-0.0010030931376641377	0.9806522173804347	587	0.026284336076429993	0.5250557728579615	587	-2.8255726738246536e-4	0.9428760560548817	0.07138139866981713	0.5230844953634319
PC369	587	-3.7146822862257255e-4	0.9928344711226055	587	0.008714052849644934	0.8331379424295742	587	-9.53072452495464e-5	0.9803012535920095	0.023165622622841123	0.832300818018524
PC370	587	-0.05402610376321345	0.19117414286094792	587	0.007092306827822312	0.8638550969165577	587	-0.005236762352417403	0.1860156864445635	0.03022273223765444	0.7875544116706574
PC371	587	0.010523800352780907	0.7991594636396108	587	-0.026862318485750582	0.5159813700929994	587	0.0011798183896295788	0.7615767461666831	-0.07382770965964625	0.5029871028169238
PC372	587	-0.04178102254833176	0.3122281885561946	587	-0.020329429844792607	0.6230417217428225	587	-0.0037512804792737484	0.3290430584213472	-0.04547192741876718	0.6762456163399838
PC373	587	-0.025957410956109643	0.5302243797233304	587	-0.01739979671307443	0.6739763688783358	587	-0.0023649145290358773	0.5501008738337547	-0.042040863100024514	0.7077525635246531
PC374	587	-0.07157573435649317	0.08315448419456584	587	-0.06924341020726668	0.09372423810377413	587	-0.006436108941002438	0.10636626134595488	-0.17552954566972317	0.12019340806044526
PC375	587	-0.04965054414897357	0.22970688935804068	587	-0.00515081271506347	0.9008963321887651	587	-0.00466552895096512	0.23242172939343328	-0.003917476854215034	0.9717608968495506
PC376	587	0.021620762439180173	0.6011314236070844	587	0.029700267240615558	0.47263080134939317	587	0.0017653777031844601	0.6380101009944553	0.0724057614788771	0.49600904798495604
PC377	587	0.01303704489975423	0.752607740752994	587	0.016828767077704792	0.6840898977035761	587	0.0010862586485825964	0.7752315338080151	0.041427210934707435	0.7008158811619243
PC378	587	-0.036933217718970346	0.37174019426780425	587	0.013273027624252849	0.7482795940635637	587	-0.003505705931714766	0.35812660080613723	0.04197224731845795	0.6977873256762213
PC379	587	0.007875259256077304	0.8489967324164324	587	0.026873066094391915	0.5158134029197686	587	5.354414120408058e-4	0.886748057449535	0.06787367928847837	0.5241971280176636
PC380	587	-0.026994207915588535	0.513922117392611	587	0.0038436552955468718	0.9259621578916839	587	-0.002477006608928625	0.5086604010404812	0.015055730596409899	0.8872631504051118
PC381	587	0.027060050302766588	0.5128956870120073	587	0.015516008172973399	0.7075530687587048	587	0.0023584127188254053	0.5301939880112218	0.0348423470286444	0.7434819067100182
PC382	587	0.023110364017876958	0.5762975768631241	587	-0.03393945154902102	0.4117764010524477	587	0.002329071836755799	0.5343520982180008	-0.09182303715214589	0.3874602556979303
PC383	587	0.025172280314875194	0.5427415004539918	587	-0.01136033615636769	0.7835764353300213	587	0.002293272243707717	0.5284667101584734	-0.033055465867115184	0.74849462478491
PC384	587	0.0010783436081278118	0.9792010936574844	587	0.007557610146285654	0.8550187329164334	587	4.794524066941249e-5	0.9900178666642143	0.01967279800541971	0.8562678130926565
PC385	587	-0.04631081301034774	0.26261505736327356	587	0.01665062121227654	0.6872567533072562	587	-0.004233100318975005	0.24908420020698321	0.05069929897107707	0.6260504743972968
PC386	587	-0.05339983158144234	0.19637803242358187	587	-0.045616903395312054	0.26984101495745316	587	-0.004621845575849536	0.22498732700659704	-0.10908894087031222	0.31216514061430295
PC387	587	-0.03619717683114709	0.3813531758200126	587	-0.05166938648184541	0.21129339124197893	587	-0.0028800025107647755	0.43245037007457	-0.12355758635806761	0.23487747986583832
PC388	587	-0.00978943755722144	0.8129055068201609	587	-0.018760961027438353	0.6501072806454167	587	-7.676117903245225e-4	0.83883645803853	-0.046734257062419314	0.6622052970089265
PC389	587	-0.036888563086738546	0.3723190949002181	587	0.0764142540894488	0.06429476284498668	587	-0.0038921787131644607	0.3008329769700752	0.20511998575569498	0.05463875664674925
PC390	587	-0.01135991836015654	0.7835841970541685	587	0.015113594065887411	0.7148025714816268	587	-0.0011533777421918656	0.7623229128336941	0.04178712001492516	0.6990523972105487
PC391	587	0.028407485319652908	0.49212653806533335	587	0.029447365400472367	0.4764109829785039	587	0.0023215058566888463	0.5251252694485945	0.06859901274938926	0.5076298650252816
PC392	587	0.025745127130228838	0.5335942840218106	587	-1.2802535793763047e-4	0.997530393805885	587	0.0022325710114908253	0.532658321151934	-0.0050168614597733445	0.960537195125392
PC393	587	0.046725236952302455	0.2583636315887565	587	-0.03360867737886653	0.41635121828156296	587	0.004497129726334248	0.23257957267765889	-0.09601820022874862	0.36836909189157263
PC394	587	-0.061496411675243674	0.13670527258856757	587	0.009217870796159268	0.8236444470468178	587	-0.005768005679026028	0.13161975207003251	0.036253028335431405	0.7378703922029355
PC395	587	0.04917030685233117	0.2342498516661458	587	0.0487960116898534	0.23783438066596596	587	0.004039445302812128	0.2691321681632009	0.11347385993597678	0.27337816332820686
PC396	587	0.013326719745390537	0.7472959280599325	587	-0.028062048402642543	0.4974077909013367	587	0.0013696182738056823	0.7087660512335456	-0.07316908857148005	0.4814629207819686
PC397	587	-0.015157174266635098	0.7140162185693268	587	0.009736215547668613	0.813904026817212	587	-0.001401939171627397	0.7004415089392981	0.027178717574532087	0.7924185246662037
PC398	587	0.016642851349961404	0.6873950013921848	587	-0.03328752595952305	0.42082144069269045	587	0.0016607729451798476	0.6430921508435046	-0.08500313155696587	0.4027872699757514
PC399	587	0.04518895590142073	0.274364611829198	587	-0.00726487593918371	0.860575872205301	587	0.004112159310930139	0.2677335266141903	-0.027077393173985456	0.7966983596046016
PC400	587	0.0024090325486656365	0.9535559351968287	587	-0.03281534259389645	0.427444712584642	587	4.392555545975083e-4	0.9064548085617635	-0.0847157715153527	0.42403634273909563
PC401	587	-0.014003908198966198	0.7349252180718913	587	-0.009191151361398107	0.8241472913525075	587	-0.0012030902391135738	0.7469298930105944	-0.02086221510504588	0.8434835207978572
PC402	587	0.04781353067689939	0.24742662436819074	587	0.021702926191747404	0.5997491470605447	587	0.004029419444553706	0.2627310968261823	0.04486026335363539	0.659833984280813
PC403	587	-0.046873491315737856	0.2568543650766189	587	-0.037673482747381686	0.36222470147761887	587	-0.004019069042441307	0.28513941590964176	-0.08836181158882042	0.4069334157436494
PC404	587	-0.0777522284616489	0.059751508047471355	587	-0.007483143733316885	0.8564317023090109	587	-0.006745555769178827	0.06110113311955313	-0.004217047686906922	0.9669998038120164
PC405	587	0.012056954379244533	0.7706652574048504	587	-0.0095784602633481	0.8168655051899154	587	0.0011432047560619542	0.7570714635869144	-0.02657893423517806	0.7996851631542026
PC406	587	-0.02863177676989354	0.48871356431984236	587	0.02294563215440166	0.5790200219693191	587	-0.0026517147533808546	0.46220210923173766	0.06211524678254113	0.5433781980472665
PC407	587	-0.048163342834531934	0.24398080169646136	587	-0.033045285827207845	0.42421178471941356	587	-0.004149267310255491	0.2677192407843945	-0.07580874002146115	0.47479338912314906
PC408	587	-0.03363050328500447	0.4160484333389298	587	-0.061420560972053784	0.13719079808372786	587	-0.002555910226856928	0.48049902976085423	-0.14685101453462146	0.15292581365457897
PC409	587	-0.00863484885462322	0.8346326393732812	587	0.009658653862972825	0.8153597332971303	587	-8.131630381224496e-4	0.8207589538283246	0.025381614979604408	0.8029546497405414
PC410	587	-0.007528942807726972	0.8555626291750527	587	-0.00681513191408461	0.8691269572168135	587	-6.097322682219708e-4	0.8649273388597138	-0.015393665351906552	0.8795583637969602
PC411	587	0.010460440323553461	0.8003430790188951	587	0.008290539341933408	0.8411371314166407	587	9.175368210072771e-4	0.8115201999266486	0.019846306044722165	0.8555864388383939
PC412	587	-6.90989966496079e-4	0.9866714166645785	587	-0.043049309864727436	0.29775406916053626	587	2.1862706940053522e-4	0.9514849543419162	-0.10616969196715098	0.2974049389367032
PC413	587	0.0041495382841782984	0.920089095356196	587	0.03705712785371915	0.3701367470800381	587	1.2547994674346394e-4	0.9730334301449771	0.09371207953333978	0.3732166192482914
PC414	587	-0.05192648265362005	0.20902713348629542	587	0.029096912957123047	0.4816764731505786	587	-0.004666867407879815	0.18961357340630847	0.0805914061364964	0.42393391072147435
PC415	587	-0.004179223140880952	0.9195193616988987	587	-0.0060448433615129015	0.8838076148674484	587	-3.2574432909774297e-4	0.9280100395739639	-0.01419326814973773	0.889529707837318
PC416	587	0.0010017449523735498	0.9806782162684256	587	-0.012490816718576981	0.7626556817370667	587	1.752072515469802e-4	0.9627027283302041	-0.03232312696745314	0.7608395496101149
PC417	587	-0.04373765188239145	0.290088730853161	587	-0.010195752999462192	0.8052925649763156	587	-0.0037658322652141638	0.29758547183305734	-0.017244188675662332	0.8662923821960953
PC418	587	0.0758192368720299	0.06640468430948634	587	0.031327246913020516	0.44871010457609295	587	0.006249990956488708	0.0745145950716164	0.06192263535881363	0.5324974543220089
PC419	587	0.033022026551381256	0.42453815292419184	587	-0.009724331994148577	0.8141270203108721	587	0.0028572943679701338	0.413545781375405	-0.02922766165484343	0.7678498748100661
PC420	587	-0.036540759755893056	0.37684705361372006	587	-0.040904871135448176	0.3224927900605027	587	-0.00290198853123848	0.41658129943691813	-0.09375841221980488	0.3544536014932579
PC421	587	-0.0012672833935800246	0.9755579079689627	587	-0.015374851910997947	0.7100930333097596	587	-1.0776946016825402e-5	0.9975980432060979	-0.03755886797392446	0.7112621097450842
PC422	587	0.009665807883297461	0.8152254372905021	587	0.004268797162071722	0.9178004419869555	587	8.00090784181827e-4	0.8208494812959668	0.008611508531266044	0.9314662455518103
PC423	587	0.04337578442915603	0.29410179384781765	587	0.0277386381466371	0.5023794407555202	587	0.0034997517185047554	0.31656297637168107	0.05885495145666294	0.5522144411588981
PC424	587	0.024370479782757967	0.5556741650719812	587	-0.023566638720215728	0.568788561053871	587	0.0022055101377450735	0.5267048257675755	-0.06072739372226671	0.5385426699169259
PC425	587	-9.75283724690476e-4	0.9811885081692824	587	0.045813031971295326	0.2677849962417885	587	-3.566578511921529e-4	0.9153948176539217	0.1058674596910967	0.266110243494942
PC426	587	-0.029013170204990685	0.48293935283808975	587	-0.020877802557478196	0.6136951372745301	587	-0.002306049848077104	0.5057600720843898	-0.044555706832739295	0.6500430127588734
PC427	587	-0.02186052201259282	0.5971018687374374	587	0.005879800973887632	0.886958460363867	587	-0.0019360833672403266	0.5890674799200284	0.018468883312233314	0.8557101422874311
PC428	587	0.030077627786091795	0.4670210651943949	587	0.01720959924998774	0.6773385520973567	587	0.0025154273760831423	0.4852887691587976	0.037067747583708704	0.7166906968284057
PC429	587	-0.022183249621303962	0.5916973379432895	587	-0.0069993290244326	0.8656228708231452	587	-0.0017996452544783103	0.5997150230670639	-0.012596858964516091	0.8968604398101212
PC430	587	-0.0049567443660454924	0.904612140553816	587	-0.04611825828272947	0.2646067123481014	587	-1.2829167273114355e-4	0.9704405909245011	-0.10885403778877269	0.2675234542516946
PC431	587	-0.004706287128738768	0.9094106911471455	587	0.03627088117572221	0.3803837676820482	587	-6.226666888046701e-4	0.8575948945991159	0.08729986768840972	0.37488196562023934
PC432	587	-0.016760850475694564	0.685296584764545	587	9.122769277315317e-4	0.9824035941117335	587	-0.0014421452911328452	0.6835185824084398	0.005242080647448362	0.9582989976189458
PC433	587	-0.027587216106435646	0.5047161658190034	587	1.3196517665416225e-4	0.9974543950473108	587	-0.002349690755133298	0.5037476158847787	0.005267520569575913	0.957814860457131
PC434	587	-0.031073008395254464	0.45240224314467703	587	-0.004631808656436157	0.9108382803626321	587	-0.0026940642991807847	0.4565628611916005	-0.005769034015365484	0.9551297616921892
PC435	587	-0.020414626132312166	0.62158558572442	587	0.026826177657441313	0.5165463983850627	587	-0.001899648034658348	0.5870804325770667	0.06809826733391665	0.49217772048858444
PC436	587	-0.042040393453229775	0.3092311670981715	587	0.005900985980243962	0.8865539138906694	587	-0.003500837149241603	0.30326968682913186	0.02108324543469421	0.8267725828219257
PC437	587	0.01751112940672564	0.6720113083391102	587	-0.012574388709718103	0.7611157288175638	587	0.0015098458993132845	0.6549575123716412	-0.03219056783328702	0.7367286687879594
PC438	587	0.06311318725109241	0.12666776136069008	587	0.0016509790834358163	0.9681610337273963	587	0.00544485466051681	0.12667864043984978	-0.007450119741279264	0.9411612462108083
PC439	587	0.06387604590432178	0.12213492910032532	587	0.014649927485107822	0.7231874372406792	587	0.005365329880080704	0.1278717701915042	0.023979462733472397	0.8100740031488548
PC440	587	-9.253906306628597e-4	0.9821506929304069	587	0.018476194787572738	0.6550723764178099	587	-1.9193084005269888e-4	0.9555831141223382	0.043879667628803444	0.6532511038955753
PC441	587	-0.013211799665088907	0.7494018191837373	587	0.04370486901816644	0.29045076679589843	587	-0.0013923766225686863	0.6897908100673977	0.10712951177940627	0.2787711436657945
