PC	n_age	r_age	p_age	n_sex	r_sex	p_sex	lm_n	lm_beta_age_mid	lm_p_age_mid	lm_beta_sex_num	lm_p_sex_num
PC336	714	-0.04041331533182518	0.280844682232003	714	0.006607874174191741	0.8600896069083256	714	-0.003915803661476474	0.2803160086403459	0.0185482420180896	0.8511398955308918
PC337	714	0.024644926661773862	0.5108738268357513	714	0.05625011244889838	0.13319984441042065	714	0.002305237772956677	0.52071460724443	0.1462932740404589	0.13513951771547927
PC338	714	-0.01283907098752087	0.7319874427127284	714	0.016616301712237852	0.6575826174699633	714	-0.0012480274093713741	0.7286045524375694	0.043792654740366595	0.6551536167539058
PC339	714	0.01713864133730949	0.6475351868840703	714	0.018265543416082896	0.6260776081323733	714	0.0016144791890599552	0.6513907856754526	0.04696980187806511	0.6296711643991668
PC340	714	-0.005764931729319652	0.8777872727788921	714	0.022201645862480336	0.5536638881699623	714	-5.526831971414386e-4	0.8729140562205214	0.05591138962183029	0.5528285088028468
PC341	714	-0.0028303243449213735	0.9398199913947259	714	-0.00832713024939938	0.8242193826586328	714	-2.53151971606876e-4	0.9417200855178625	-0.02087916706229782	0.8249503054187233
PC342	714	0.033819183893655666	0.3668711273879901	714	0.022198006176755127	0.5537289146930562	714	0.0031369548224040493	0.37039224880126764	0.055613469857679364	0.5601504394182386
PC343	714	0.04497177807130014	0.23006839348726765	714	0.00657776808864204	0.8607205358659122	714	0.004089021652636575	0.23108087486778137	0.015151594013366545	0.8706275089836719
PC344	714	0.011575249117361248	0.7574979492383209	714	-0.02113302423155696	0.5729144712316103	714	0.0010905984531592943	0.7530791913464903	-0.05356158682012856	0.5709223944662078
PC345	714	0.03355592730289576	0.37061518132577687	714	0.006548373643199989	0.8613366366848217	714	0.0031665049298039154	0.371900979756532	0.015967763031598164	0.8687736095944802
PC346	714	-0.01411256237178581	0.7065774146956503	714	-0.04391532720516002	0.24121265765581407	714	-0.0012882036241184216	0.7156987295979647	-0.11260448589346618	0.24307123957916255
PC347	714	0.03652323725606582	0.3297862279360414	714	0.008980410789093788	0.8106807164819338	714	0.0035125273282592844	0.3313366769097418	0.022592812040045943	0.8186554319335445
PC348	714	-0.0015473230427788718	0.9670780514192931	714	-0.027959342414083637	0.45570835602162485	714	-1.1450524229335538e-4	0.9733578185702352	-0.06964732463604574	0.45626273523914973
PC349	714	-0.03735424989966727	0.31889380232545156	714	0.0219920304136184	0.5574149416708293	714	-0.0034026985938443665	0.3160915916969403	0.05524750147800094	0.5503533147472419
PC350	714	-0.013410231898556382	0.7205528022526193	714	0.019148658243030987	0.6094789295891483	714	-0.001267289368293799	0.7166493135398521	0.04895773813852771	0.6070387298549007
PC351	714	-0.0014371250778485226	0.9694215121473857	714	0.03299721494668098	0.3786393170081338	714	-1.5919841618716184e-4	0.962023870321907	0.0802534870340315	0.3787284386920601
PC352	714	-0.01832074995503042	0.6250342904298185	714	0.006155929226986496	0.8695701038437386	714	-0.001677988926150611	0.6240260542082442	0.015796758935218567	0.8655773915386834
PC353	714	2.1207425036361046e-4	0.9954865026012547	714	-0.01697970042435419	0.6505858154384818	714	3.618848687382337e-5	0.9916786080574198	-0.04282552594996254	0.6507540139761874
PC354	714	-0.0070963045105184985	0.8498663706955252	714	0.007988837120250947	0.831251049248862	714	-6.56522071366755e-4	0.8481972587680973	0.020098513873200535	0.8297981849878155
PC355	714	-0.018930741267760388	0.6135566571308388	714	-0.009051462425816061	0.8092115578872847	714	-0.0017375489626551555	0.6155614903645623	-0.022260505223662984	0.8134283890832799
PC356	714	-0.0029793230803158814	0.9366583767410578	714	0.0032511381839475458	0.9308933146311512	714	-2.648016454128703e-4	0.935971818013294	0.007862955436779335	0.9302716847028487
PC357	714	-0.04061428906765324	0.2784574104402362	714	-0.007143674649084307	0.8488761859452157	714	-0.003632958670222111	0.27965003154330575	-0.01640547427799902	0.8578155476308624
PC358	714	0.00208660201797583	0.9556142582195097	714	0.017586616161480693	0.638968861884705	714	1.7222667839383133e-4	0.9595770723671494	0.043378940558273446	0.6396048197598716
PC359	714	-0.03842209822345989	0.30524612576478816	714	-0.03592948577708449	0.33771431168146016	714	-0.0033643377632143756	0.3100459352771424	-0.08564220071448278	0.34315177988842227
PC360	714	-0.036391052781966075	0.3315407333283469	714	-0.004081922701321065	0.9132964810247983	714	-0.0033103502374553485	0.3324226400118486	-0.009181284819871835	0.9214218648546577
PC361	714	-0.012762922084556452	0.7335165050534316	714	-0.02434606284691144	0.5160138282838798	714	-0.0011058030538031898	0.7387697894685334	-0.05836016155113501	0.5185748961561581
PC362	714	-0.039125386890255506	0.2964720634914737	714	-0.00351072578225372	0.9253909633171729	714	-0.003505027769325882	0.297239696736646	-0.0075729182648804514	0.9341334238174221
PC363	714	0.0518178611968306	0.16662903219516484	714	-0.014706307606963204	0.6948390127429378	714	0.004668214479985274	0.16558951682415557	-0.03734793811941926	0.6838877077789236
PC364	714	-0.008022214497483582	0.8305566669555702	714	0.01820197593204131	0.6272798604391949	714	-7.43366872449622e-4	0.8266467759741162	0.0451137884764108	0.6258921165060856
PC365	714	0.0216890402758601	0.562858653053601	714	0.04645150005857415	0.21508092708455917	714	0.0019385580504796829	0.5715501547040132	0.11522809221342056	0.21754081888666163
PC366	714	0.030421198404547774	0.41699725357565065	714	-0.020701919937839465	0.5807692847343087	714	0.002841380456606121	0.41386152610004623	-0.05314688126697543	0.5749878296196725
PC367	714	0.00867655108049242	0.8169711765732495	714	-0.01330186271702371	0.7227176557134287	714	8.103825886883866e-4	0.8141667495644167	-0.033558765446947206	0.7210521099447917
PC368	714	-0.026470759148093225	0.48006144701735265	714	-0.024178650898441456	0.5189047105013311	714	-0.0023078283931321376	0.48445936100277753	-0.05735472383071296	0.5238685338950018
PC369	714	-0.009079503800819903	0.8086319212628498	714	-0.0028597165320386315	0.9391962399787911	714	-8.096446767839351e-4	0.8093758567206056	-0.006741328929799329	0.9412645796733984
PC370	714	-0.021129802339565955	0.5729729877649403	714	-9.655427412878326e-4	0.9794528703264931	714	-0.0018349232545252895	0.5734061516523049	-0.0017589371768429115	0.9842023133878869
PC371	714	-0.012436343507542334	0.740086072517077	714	0.022764893297615968	0.5436461509261767	714	-0.0011191143484993251	0.7353521790225936	0.05510315650692032	0.5415563418059777
PC372	714	-0.01011488588602335	0.787305682829357	714	0.023025956429982206	0.5390336867851007	714	-9.219519067480887e-4	0.7824059067826183	0.05613149782344403	0.5373967933293646
PC373	714	0.023183046573827092	0.5362676803311673	714	0.020865998661042936	0.5777738078480408	714	0.001979892318358519	0.5403195980131448	0.0484700165615962	0.5823841414137512
PC374	714	0.055092887960277295	0.14138238718469284	714	0.06054457855090838	0.10599774776554405	714	0.004633337466701541	0.145580569033999	0.1390877091795499	0.10908848929887924
PC375	714	0.0016005624431549622	0.9659459671649806	714	0.004907545365595424	0.8958508863616707	714	1.3419004963541003e-4	0.9670677438933805	0.011551403348367609	0.8962738702614698
PC376	714	-0.03215887598459331	0.3908778162528651	714	-0.021628617793277755	0.563947295098167	714	-0.0028699844787787973	0.39444525062477354	-0.052164331670234126	0.570128514601707
PC377	714	0.029423638094041065	0.43244481284473146	714	-0.01224737198870846	0.7438961835577065	714	0.002616502526570845	0.4306895874577169	-0.030309191143917887	0.7376954155611348
PC378	714	-0.004316837749501342	0.9083280548103445	714	-0.01629076052690395	0.6638760680627821	714	-3.658026938311879e-4	0.9120075484504809	-0.03908316098428681	0.6649592040075218
PC379	714	-0.0020495840366696848	0.9564009070009574	714	-0.02377396262936868	0.5259272172761029	714	-1.6057342822367625e-4	0.9617454678265922	-0.05780163128394086	0.5265707027289328
PC380	714	0.034717167304699224	0.3542778322789232	714	-0.001095692510582023	0.9766839721047711	714	0.0030989866709260215	0.35442888034277575	-0.003556293413467483	0.9688953597736223
PC381	714	-0.05116009574267368	0.1720844291805653	714	-0.01274302269634071	0.7339162569770448	714	-0.004522053440170932	0.17345903108409433	-0.029482554204378963	0.7446218422643384
PC382	714	-0.016044817688531283	0.6686464705372948	714	0.031681265646837264	0.3979561876929346	714	-0.0014536035411523208	0.6622133386827092	0.07705739872797202	0.39568403621677595
PC383	714	-0.06258730764407157	0.09470391575135965	714	0.01590477571011558	0.6713687715170992	714	-0.005687625835199768	0.09399187261451945	0.04092738526145682	0.6581516197340054
PC384	714	0.005385066746659763	0.8857830944656294	714	-0.007494363744548995	0.8415531821456762	714	4.7198461368226353e-4	0.8841892382123206	-0.01778121389496078	0.8404678688086912
PC385	714	0.008582186076374027	0.8189271242503765	714	-0.013467242287479593	0.7194148208854176	714	7.824526078033475e-4	0.8160834485252088	-0.03314806219241698	0.7177739667383469
PC386	714	-0.04961191950877727	0.1854492903287618	714	0.03992790990068183	0.2866676395234661	714	-0.004305728307385269	0.18167348058887298	0.0948988907220152	0.28011103788991626
PC387	714	0.04103652724434407	0.2734868398921305	714	0.04770993890604575	0.20289805552768486	714	0.003600382127369339	0.27918172106998174	0.11447947035144784	0.2069419868343784
PC388	714	0.003365405591866225	0.9284708224775694	714	0.019768200063681306	0.5979521403504284	714	2.732438714529628e-4	0.9329226303517616	0.04656081228778799	0.5988446703827075
PC389	714	0.009578180761150258	0.7983416720003851	714	-0.06957624260467597	0.0631511046656193	714	8.92189438644777e-4	0.7828836867823296	-0.16433831640400648	0.06292624444530695
PC390	714	0.016789187962068016	0.6542501199198101	714	-0.007487014815295248	0.841706502774341	714	0.0014398045907516224	0.6529309380249968	-0.01783356746046115	0.8380939984831812
PC391	714	-0.036693895277185314	0.32752994822136716	714	-0.025093599141413105	0.503207768159916	714	-0.003222724466181917	0.3311948079508129	-0.05958337618418547	0.5098069137451489
PC392	714	0.0017283287814909615	0.9632294235387798	714	-0.0017829331329260781	0.962068564256047	714	1.569940977419553e-4	0.9628535427143036	-0.004412145990491996	0.961705699972871
PC393	714	-0.017649292951788173	0.6377741250496668	714	0.03036395522049129	0.4178748061655987	714	-0.0015396697007266948	0.6317465408692893	0.07135790801319099	0.41525388743618885
PC394	714	0.019498935083331666	0.6029497757686113	714	-0.001853553650309805	0.9605673292074837	714	0.0016425632001456946	0.6028204763186256	-0.004724167438608486	0.956215473342521
PC395	714	-0.020370522455583597	0.5868414146411778	714	-0.03409407321410763	0.3629868402232217	714	-0.001750416340705464	0.5934888492262445	-0.08078830485869322	0.36623201653093285
PC396	714	0.013040472965764027	0.7279484408995469	714	0.023501464522596917	0.5306830075026282	714	0.0011152363600805037	0.7330167930509615	0.055525820812116496	0.5333224625105648
PC397	714	0.032583923869962624	0.38464306032524487	714	-0.0068857077190076265	0.8542713455253526	714	0.0028519212001355547	0.3838803620561343	-0.017211224210517108	0.8471015708825291
PC398	714	-0.013904768766087698	0.7107021935540369	714	0.029705178536197568	0.42805190462483633	714	-0.0012581312838470503	0.7045430978245617	0.0720103154335844	0.42602836303399383
PC399	714	-3.154750293854825e-4	0.993285905615825	714	0.00412596776671608	0.9123646694179169	714	-3.0767351181497116e-5	0.9923644791441406	0.009647410836611933	0.9123508128446336
PC400	714	-0.020401652891987063	0.5862697706331372	714	0.034514657578851415	0.3570937580361443	714	-0.001760449568170052	0.5796225422457217	0.08026368009088591	0.3543129536469438
PC401	714	0.04913889373511721	0.1896817097905263	714	0.011866459664896993	0.751595232080567	714	0.004151418304940001	0.19106959603884635	0.02620241805835694	0.7619828099568242
PC402	714	1.6863348911645495e-4	0.9964110291433141	714	-0.013705417010240853	0.7146673626761606	714	2.7313506633466232e-5	0.9933377011611195	-0.03258546989659553	0.7148086011717927
PC403	714	0.020638408605534408	0.5819307139010893	714	0.039827330615824	0.2878842984125118	714	0.0016876642116014366	0.5895866049587052	0.09013277429190117	0.2907393662536237
PC404	714	0.10397258729263258	0.0054208263674487035	714	6.22444950030776e-5	0.9986752671189855	714	0.00899318054351162	0.0054512440556196	-0.0024395086702382013	0.9778784159161156
PC405	714	-0.03142783124314896	0.40174328481761834	714	0.005357825442799239	0.8863569559451602	714	-0.0026591842177632304	0.4011950224434685	0.013099578043526402	0.8793953167164299
PC406	714	0.01145548963233105	0.7599295476166723	714	-0.021924163722038884	0.5586320515496783	714	0.0010067140517619891	0.7553321965954276	-0.05176804879330639	0.5566953714752201
PC407	714	0.014315446681386668	0.7025583654830789	714	0.023109861619256693	0.5375554165226475	714	0.0011667516629968366	0.7074949183037802	0.051894721695492314	0.5404383145188381
PC408	714	0.05749749818396685	0.12479463548923675	714	0.0564215979475451	0.13201906388040346	714	0.004854970222503411	0.12838955927163506	0.1298219122705424	0.1358363608265019
PC409	714	-0.02064336192568688	0.5818400938086561	714	-0.006591278856889877	0.8604373816181832	714	-0.001763399321194246	0.5833484797049898	-0.014892033631723202	0.8650615847513894
PC410	714	0.06423644904903146	0.08630632271105063	714	0.004011432222981973	0.9147880153102255	714	0.0054991306713249345	0.08671542691698698	0.007785325898170459	0.92904061366835
PC411	714	-0.02391657229406305	0.523447008211938	714	-0.008351157694916025	0.8237204829076634	714	-0.0018966653585778485	0.525232327557007	-0.01757349520342932	0.829023559302063
PC412	714	-0.03306234611326786	0.37769845625898846	714	0.03087761130491773	0.41003921060151105	714	-0.0028429858325335652	0.37309605333045703	0.07248447517197301	0.40481592887546847
PC413	714	0.010605414267009033	0.7772562861141219	714	-0.0340967670983466	0.36294890220031506	714	9.040316377929079e-4	0.7699254853588793	-0.0768858716772322	0.3616593964104181
PC414	714	-0.0387932722998918	0.3005942459553863	714	-0.022213740088175202	0.5534478398826037	714	-0.0032881829404790572	0.3037193461422065	-0.05068938853361626	0.5607397786317867
PC415	714	-0.05946724687291562	0.11236952707865606	714	0.007745510363386462	0.836317154129357	714	-0.00501001776238957	0.11209737368074937	0.01920339204045046	0.82307486574043065
PC416	714	-0.003937036389486142	0.916362509186406	714	0.015506927721166313	0.679126017224609	714	-3.318862398584446e-4	0.9129466023324284	0.03430574322739612	0.678508848519224
PC417	714	0.049359113853756145	0.18770252691934197	714	0.007911344959041722	0.8328637007282371	714	0.004117212448329364	0.18872315005317458	0.016834227893877743	0.8436293167498276
PC418	714	-0.0623837774323316	0.09578413882636114	714	-0.024428284932954108	0.5145970697064803	714	-0.005318396383785881	0.09728250455009207	-0.055472696884328904	0.5254537199339068
PC419	714	0.01206632672404814	0.7475523619466955	714	0.00849998655764532	0.8206318294772762	714	0.0010281341414135328	0.7495133672209586	0.019593832573702282	0.8233731910216955
PC420	714	0.015606408815837488	0.6771831114803362	714	0.03526761358189493	0.34669477003366755	714	0.001278634901144284	0.6844677062730851	0.08031675159952703	0.3492052822000443
PC421	714	-0.0134402635045541	0.7199532657764997	714	0.011426488627384608	0.7605187417548398	714	-0.0011320657844933926	0.7177059699828574	0.02632659441281744	0.7577703249491968
PC422	714	-0.04416045109993715	0.23859370881165454	714	-0.0042426697197204145	0.9098963229089871	714	-0.003721558433010618	0.23937037149187673	-0.008685545079047235	0.9197282792365019
PC423	714	-0.03994637491512128	0.28644465418266324	714	-0.023560011332017825	0.52965938137656	714	-0.003373001866684609	0.2896341525901825	-0.05359532859113909	0.536987873126108
PC424	714	-0.01851056485911853	0.6214528110706813	714	0.02248800993813051	0.5485594472098124	714	-0.001592528100401357	0.6171281755390963	0.05252701484833308	0.5452834949927999
PC425	714	-0.036816650518096225	0.32591319149530007	714	-0.03840850766141366	0.30541735428203476	714	-0.003171481624810836	0.33122527186096407	-0.09027705948249952	0.3103224633741403
PC426	714	0.00704253676235532	0.8509905719126527	714	0.018075079780286205	0.6296828015939081	714	5.794046921864999e-4	0.8550491937821371	0.04149588191838116	0.6313040310390254
PC427	714	-0.059473111357709066	0.11233404398431358	714	-0.002711720063337305	0.9423373431871985	714	-0.004863677792392843	0.11273872345806127	-0.004648991757764362	0.9556127967711432
PC428	714	-0.04848362669551336	0.1956614807962358	714	-0.021000522894848377	0.5753233139432327	714	-0.003924571150887024	0.19790537764602373	-0.04542009738127368	0.5844672398174972
PC429	714	-0.033035762127051664	0.37808230492862027	714	0.0054553902094604135	0.8843019473013758	714	-0.0028115274700386897	0.3775534497701323	0.013441919043438505	0.876980304455366
PC430	714	-0.03343454713443573	0.372349404461231	714	0.03322911054975632	0.3752959993635968	714	-0.0028244925637896465	0.3674001590585455	0.07653490165620375	0.3702880222453001
PC431	714	-0.027449118323814657	0.46397651553032127	714	-0.02685990422007604	0.47362753834790217	714	-0.0022668166620543563	0.4687313866978742	-0.06044097010788493	0.47852957449082667
PC432	714	0.05027417138764985	0.17964143276936687	714	-0.0039485492266351715	0.916118832954421	714	0.004116178473454019	0.17955896150162737	-0.009988517303451494	0.9048440145003611
PC433	714	0.035080336405557036	0.34926308460341726	714	-9.273358113265816e-4	0.980265759967769	714	0.002883103143865683	0.3494404884818727	-0.002905968460360611	0.9723940405684355
PC434	714	0.008097944671218214	0.8289816682768107	714	0.0055533740594915434	0.8822388929899952	714	6.415138676281327e-4	0.8303056765474504	0.011894570601349502	0.8841082822794155
PC435	714	-0.028606469683444845	0.4453417198602304	714	-0.02520602794711849	0.5012963451877497	714	-0.002328647808783828	0.4497344536157918	-0.05578388216644753	0.5065367654928812
PC436	714	0.048523586156779076	0.19529292022010197	714	-0.009211234419742462	0.8059103561145606	714	0.0040761940969967405	0.1946687671724506	-0.022221771891409278	0.7952510089223184
PC437	714	-0.007918298276668989	0.8327189698622214	714	0.00733230585329637	0.8449355757247985	714	-6.724308015934948e-4	0.8312125614142386	0.0170017671308325	0.8432871314374479
PC438	714	-0.020208449162283933	0.5898216991650473	714	0.00641943361530615	0.8640401799919878	714	-0.0016217810159057688	0.5888092950704658	0.014462092436193091	0.8596327510649291
PC439	714	0.0045899682561359595	0.9025558851241442	714	-0.011569471106165477	0.7576152113154964	714	3.799935070635809e-4	0.9000359845431455	-0.025540923352809188	0.7567828063308969
PC440	714	-0.027040639645861286	0.47065552777857167	714	-0.01408642652189664	0.707095751321664	714	-0.0022058037817812683	0.47334097949477305	-0.030860216439020653	0.7128391959925284
PC441	714	-0.029212048036279345	0.43576335285548773	714	-0.034731053758331736	0.35408525339653596	714	-0.002334977315823947	0.44156420039153876	-0.07596077760282521	0.3584803708612646
PC442	714	-0.03255541384099968	0.3850593471208589	714	0.04114175972282774	0.272257528779001	714	-0.002679102254102878	0.3786566008763367	0.09184332091877027	0.26832780883389656
PC443	714	-0.008854020645305953	0.8132957703401864	714	-0.02290155130769492	0.5412292340199806	714	-7.033809413799724e-4	0.8183689368216681	-0.050780266545747875	0.543125958033942
PC444	714	-0.018743362980774413	0.6170725071007097	714	-0.03930152050416515	0.29430129266827243	714	-0.0015206443049509916	0.6248394791036305	-0.08844092858308533	0.29696679840513535
PC445	714	-0.03522796528163656	0.34723750221437366	714	0.017069796099655685	0.6488558449823867	714	-0.0028615448160410066	0.34501894459385485	0.038425589314764606	0.6417489686210531
PC446	714	-0.025739715841002417	0.4922756155408312	714	0.014765061966234505	0.6936813382444036	714	-0.002163878066687716	0.48989313205986396	0.03425297860679361	0.6884337964775299
PC447	714	0.06901494860504445	0.06531440601915559	714	-0.010807651675357363	0.7731237699746467	714	0.005633479294604092	0.06502805120080742	-0.025627173639283896	0.7578928891554588
PC448	714	0.026477933283452486	0.47994240515916053	714	0.01721077962506721	0.6461525451343091	714	0.0021417827613222523	0.48317852966284036	0.037593596231677455	0.6516094989632117
PC449	714	-0.01790057024257042	0.6329937572325413	714	-0.019478815797911216	0.6033239475170495	714	-0.0014371601687140493	0.6370560640399663	-0.04270947455396683	0.6070161708429728
PC450	714	0.04561441258196777	0.22347079972663092	714	0.02007118042393704	0.5923512958608577	714	0.0036248870121612597	0.22583638322481916	0.04263703998247311	0.6011144110688693
PC451	714	0.030534735920456673	0.41525990640713406	714	-0.0026623216013536392	0.9433859865365952	714	0.002460840700913899	0.41513126622233354	-0.006550774239998468	0.9365613200529981
PC452	714	0.010032550888919007	0.7889959897328295	714	0.01074099911119167	0.7744850448168519	714	7.891435154371777e-4	0.7914440177139549	0.023065433677740232	0.7767778095068181
PC453	714	-0.006527107649707094	0.8617824195396329	714	-0.010420889553180776	0.7810323593735448	714	-5.252673563493023e-4	0.8641673657246581	-0.023099474665760827	0.7825755203116203
PC454	714	0.015556602760133693	0.6781555768372773	714	-0.030386306281756273	0.41753202959360325	714	0.0013090400965391467	0.6719635766671449	-0.06866530588971796	0.4152659075764422
PC455	714	-0.026407696832678938	0.4811085435231387	714	0.01982227273200735	0.5969508039716767	714	-0.002117802528014257	0.4778397929732595	0.04359974430319748	0.591914745250242
PC456	714	0.06381944872082568	0.08837084008975257	714	-0.0016613840628745393	0.9646527383129531	714	0.005194105468213008	0.08848896307333029	-0.0051784058154067635	0.9502756154261754
PC457	714	0.013601394168901992	0.716739473397823	714	-0.021207320470248644	0.5715658763761813	714	0.0011012122909273678	0.7124017788230291	-0.04636139469365361	0.5691801247412235
PC458	714	0.019438510219740017	0.6040738504832315	714	0.04161852461060217	0.2667353480164953	714	0.001551173035053624	0.612191291535849	0.09217227231930064	0.26932048697097943
PC459	714	0.004944051132723483	0.8950806071593269	714	0.02652057839196982	0.47923511802345065	714	3.767219426714952e-4	0.9010154280887717	0.0582779501443033	0.4803791496937275
PC460	714	-0.0020503762428409357	0.956384071816421	714	-0.028066857987918744	0.45397668491005605	714	-1.4445936415850922e-4	0.9626868741062581	-0.06295676019128828	0.4546159776350741
PC461	714	-2.476840104768889e-4	0.9947286435326217	714	-0.005882886975764604	0.8753069095366016	714	-1.5035374588204143e-5	0.9960519117230793	-0.012984253163011661	0.8754418651061185
PC462	714	-0.0024798862969458452	0.9472596049947344	714	-0.0029709140022865454	0.9368367834956333	714	-1.9056392119988228e-4	0.9479586207549189	-0.006247716751777365	0.9374320866194972
PC463	714	0.001831360644668781	0.9610390883390535	714	-1.714703156167663e-4	0.9963506543184304	714	1.4828539816347084e-4	0.9610258630979469	-4.2071753945333625e-4	0.995942111545143
PC464	714	-0.004386014685161913	0.9068656435646838	714	-0.013940094821618797	0.710000357750493	714	-3.423676598806177e-4	0.9100241450671236	-0.03059112301061579	0.71109573323984
PC465	714	-0.024116945210189547	0.5199723505405851	714	-0.0011239204329052278	0.9760834671730743	714	-0.001914595197383284	0.5204475091019276	-0.0018826984787097326	0.9815027809718431
PC466	714	-0.050622770183314375	0.1766390026425222	714	-0.012959453233043051	0.7295723463809869	714	-0.0038243825260302236	0.17805641091514338	-0.025659075386040345	0.7401469465255941
PC467	714	0.037272970410872665	0.31994867706848046	714	0.012639965753946228	0.7359876818432283	714	0.00288409350565861	0.3219588214044796	0.025925857374076315	0.7438966547215455
PC468	714	-0.01489483667492871	0.6911268346818281	714	0.012482579891155539	0.7391548021859288	714	-0.0011469116944178637	0.6887064722470642	0.026299568403252354	0.7361292115154661
PC469	714	-0.027873003200689545	0.4571016366275059	714	-1.2876688170247757e-4	0.9972594931378073	714	-0.0023103325077901927	0.45741493237911046	3.7346354619261364e-4	0.9964835043944928
PC470	714	-0.001627656413228547	0.9653698663022146	714	0.004224094658648475	0.9102891439530952	714	-1.3529436496396107e-4	0.9644451063210564	0.00935453868569536	0.909983971294346
PC471	714	-0.017644063685258088	0.6378737688093439	714	0.026489154791676607	0.4797562366539204	714	-0.0013884730075894624	0.6326591398714732	0.05633308830307194	0.47689077909809474
PC472	714	0.007393506346308213	0.8436578899916956	714	0.009383880760435451	0.802347022732566	714	5.814454557474452e-4	0.8458166806120406	0.020221354774347812	0.8040753932963534
PC473	714	-0.06927618191312197	0.06430010901740445	714	-0.021857123877586728	0.5598355965566636	714	-0.005502403838622293	0.06530438958246193	-0.04589655775757036	0.5723613358941094
PC474	714	0.04356191817756077	0.24502399201120434	714	0.016129794617581274	0.6669967029393289	714	0.0034507862154826386	0.24711848814346166	0.033972434526700034	0.6758449792007808
PC475	714	-0.0016217423041501961	0.9654956168628899	714	-0.03793284654089505	0.31145029582101225	714	-9.551724808018941e-5	0.9740041113221402	-0.08082000896981659	0.31198143168013454
PC476	714	0.055151646405912844	0.14095783513952007	714	-0.010513314520329265	0.7791403449270085	714	0.004371710507599108	0.14039401959021802	-0.02392722809996156	0.7670626987530931
PC477	714	-0.005809540886152993	0.8768490891707266	714	-0.00637125399548718	0.8650507932101767	714	-4.5920925033434107e-4	0.8783384408209236	-0.013755919604199687	0.8664201274000902
PC478	714	-0.0077692153368879215	0.8358233109685418	714	-0.00912463390014521	0.807699267807998	714	-6.047944707681764e-4	0.8379259091426577	-0.019430405216009534	0.8095086069866827
PC479	714	-0.008688676360137162	0.816719932390868	714	0.004996038015813618	0.8939838437631253	714	-6.839336020046884e-4	0.8157430382819337	0.010851631861780262	0.8921160330899838
PC480	714	-0.0018318067476626398	0.9610296053446304	714	0.0020640761037031066	0.9560929389572017	714	-1.4835901857881154e-4	0.9605921695028173	0.004545848910054866	0.955710883384869
PC481	714	0.0019207969222921097	0.9591380164698755	714	0.0012797403994337265	0.9727688935261415	714	1.473173141459377e-4	0.9594511766068985	0.0026519534642437505	0.9732171900250415
PC482	714	0.04830420122334452	0.19732265882301744	714	-0.007601624025526395	0.8393160973767835	714	0.0037545981219867	0.19685588438883553	-0.017158642312138834	0.8286183833473301
PC483	714	0.018842119298530982	0.6152184061952257	714	0.0338082716857753	0.3670258525976867	714	0.0014115114586803353	0.6219521703856312	0.0699609904240442	0.3700762179065985
PC484	714	-0.02742239265922139	0.4644118890519442	714	0.001070646837645462	0.9772167907056993	714	-0.002111375378750582	0.4645168753726583	0.0028532386208700595	0.9710711227283317
PC485	714	-0.002696895102949432	0.9426520408956319	714	-0.0226824507984108	0.5451068061653768	714	-1.8731814092349776e-4	0.947752972614469	-0.04707074854252469	0.5458699404690713
PC486	714	-0.02620390994137108	0.4845007208897806	714	-0.011861262188222525	0.7517004569359599	714	-0.002003387782731602	0.4868414361406357	-0.024260926032040383	0.7573749610511352
PC487	714	-0.032365021873483495	0.3878463793787881	714	0.004108296087334265	0.9127385147709918	714	-0.00258391538911891	0.38751426621748986	0.009671502355918245	0.9055307781869673
PC488	714	0.0014015782911668772	0.9701775043306116	714	-0.017002006051442187	0.6501573388819228	714	1.230886733542971e-4	0.9663802071922774	-0.03611781549145179	0.6500845921881859
PC489	714	-0.024415366722586675	0.5148195281254824	714	-0.01025376356486956	0.7844568438582691	714	-0.001961559068356884	0.516933637830295	-0.021990819571592452	0.7898142872844562
PC490	714	-0.02731398851339632	0.4661801674206264	714	-0.011949806708075203	0.7499084707984569	714	-0.0021530802195087856	0.4684974173616008	-0.025175879026648845	0.7558097025038437
PC491	714	-0.06341722759316767	0.0903996468309538	714	-0.005688048837215354	0.8794046127652643	714	-0.004989138448626122	0.09090933215192178	-0.010774340849659924	0.8933536114315126
PC492	714	-0.02576303563770778	0.49188344033823306	714	-0.017334434664488717	0.6437853422506028	714	-0.0019606630808163055	0.49517768623093583	-0.03565217891223975	0.6490961986408144
PC493	714	-0.005779674428090187	0.877477197277265	714	0.01418431506333797	0.7051550851960426	714	-4.5838698683946136e-4	0.8743992600095738	0.03002198547842929	0.7041251939081696
PC494	714	-0.0018961714887126202	0.9596614359630584	714	-0.003680056306852224	0.9218036488073926	714	-1.3831291923723912e-4	0.960511926351679	-0.007430129249390973	0.922277387993117
PC495	714	0.02490109310418781	0.506489498654562	714	0.022646394788508908	0.5457462304152403	714	0.0017990833718458828	0.5107430022847874	0.044513484366168435	0.5505504129711963
PC496	714	0.01888997302364702	0.6143208564286158	714	0.005860977456241414	0.8757675312946591	714	0.0014181111168654593	0.6157032712702892	0.011624915172926362	0.8800148176836438
PC497	714	-0.0017232825813993293	0.9633367070154982	714	0.030986452107550973	0.40839015275558455	714	-1.5039865332946962e-4	0.9563958536428209	0.06200428361654188	0.4084179378340813
PC498	714	-0.0034559501662866925	0.9265517277406834	714	-0.010244131278394353	0.7846543412979935	714	-2.5500668260461303e-4	0.9288844885880303	-0.02119571306613301	0.7855362597268473
