gene_id	loading
ENSG00000180818.5	0.019684715629563955
ENSG00000176909.12	0.019679665765595464
ENSG00000253123.4	0.019679570842982358
ENSG00000148541.13	0.019651332559185056
ENSG00000254510.3	0.019636356352683494
ENSG00000169515.8	0.01963551794305108
ENSG00000137033.12	0.01962210807883947
ENSG00000196468.8	0.01960047590895886
ENSG00000149090.13	0.019596132929520223
ENSG00000187492.9	0.019574319486966998
ENSG00000146267.12	0.019544821622759962
ENSG00000055163.20	0.019530077124696656
ENSG00000224238.2	0.019498837618460527
ENSG00000105655.19	0.01945964892605302
ENSG00000184905.9	0.019459047976142566
ENSG00000089472.18	0.01944884291697103
ENSG00000104213.13	0.019425835809881973
ENSG00000278962.1	0.01940484581792407
ENSG00000223731.4	0.019387252472580364
ENSG00000149260.18	0.019349777707694766
ENSG00000103485.19	0.019333739755024625
ENSG00000066248.15	0.01932502150641931
ENSG00000163624.6	0.019316531355074083
ENSG00000277734.8	0.019314637072386797
ENSG00000186310.10	0.019294483220628905
ENSG00000267361.1	0.019262612663290817
ENSG00000121898.13	0.019224023007780516
ENSG00000161958.11	0.019209605564090727
ENSG00000063180.9	0.01916769655939401
ENSG00000184408.10	0.01915913506669848
ENSG00000019991.18	0.01913635837272391
ENSG00000128917.8	0.01913421264984275
ENSG00000106333.13	0.019131608230281066
ENSG00000183671.13	0.019100910801771974
ENSG00000166035.11	0.01909323801143677
ENSG00000146521.11	0.019092911022381753
ENSG00000184347.15	0.019085130402968505
ENSG00000125675.20	0.019035671936578118
ENSG00000187123.15	0.019014626104042795
ENSG00000144681.11	0.018998529107996247
ENSG00000145934.16	0.018996566326551986
ENSG00000105499.14	0.018979024815191453
ENSG00000283175.1	0.01896205445544572
ENSG00000182916.8	0.018953310112849942
ENSG00000088320.4	0.018937690942613588
ENSG00000182132.14	0.018915723620361355
ENSG00000108405.4	0.01887011126625732
ENSG00000067646.12	0.018866511459329854
ENSG00000279030.1	0.018858851498306253
ENSG00000224568.3	0.018808017609901112
ENSG00000213424.9	0.0187776276454755
ENSG00000160180.17	0.018753256295886984
ENSG00000214290.9	0.018731352584872647
ENSG00000259134.7	0.01872827990082612
ENSG00000140937.14	0.018726261647070683
ENSG00000205436.8	0.01872224545709429
ENSG00000154864.14	0.01871944004591696
ENSG00000198353.8	0.0186985477613292
ENSG00000244694.8	0.018676795120887678
ENSG00000183160.9	0.018676569973231066
ENSG00000231764.11	0.01861814655050841
ENSG00000260197.1	0.018617171617069463
ENSG00000170624.14	0.018613316275426256
ENSG00000143847.16	0.018607950688641395
ENSG00000112837.17	0.018593915629362877
ENSG00000079931.15	0.018583277717988022
ENSG00000235711.5	0.018582702003570997
ENSG00000171033.13	0.018578531599235316
ENSG00000154553.16	0.01856946806058341
ENSG00000112562.20	0.01855908095394947
ENSG00000163508.13	0.018555480937715484
ENSG00000092969.12	0.01855527059008955
ENSG00000169783.13	0.018550989529141127
ENSG00000119514.7	0.01854446540252942
ENSG00000184613.11	0.01853408824128847
ENSG00000168477.19	0.01850732765993453
ENSG00000154721.15	0.018499667464196724
ENSG00000112902.12	0.018486829918080417
ENSG00000197361.8	0.018467925897307846
ENSG00000167880.8	0.018463638853646082
ENSG00000170290.4	0.018458783667133705
ENSG00000164099.3	0.018458775038739304
ENSG00000133067.18	0.01842974978615812
ENSG00000074211.14	0.01842197429548261
ENSG00000138134.12	0.018381447727971182
ENSG00000134986.14	0.018367708627733303
ENSG00000137675.5	0.018343323696056665
ENSG00000005471.19	0.018333583363918073
ENSG00000176728.10	0.01832339790726912
ENSG00000173406.16	0.018322912257209986
ENSG00000113578.18	0.018308833716558507
ENSG00000171766.17	0.01830597467892164
ENSG00000144619.15	0.01830314985930402
ENSG00000275371.1	0.01829229164185614
ENSG00000147588.7	0.018290732431099247
ENSG00000141052.18	0.01828022417824463
ENSG00000187715.13	0.018225614007796927
ENSG00000095777.17	0.018215423455228308
ENSG00000169851.15	0.018213825945022192
ENSG00000279302.3	0.018208155892509004
ENSG00000109158.11	0.018176920193328745
ENSG00000185585.20	0.01815434288439567
ENSG00000159674.12	0.018145789817332697
ENSG00000286458.1	0.018114544501076198
ENSG00000162951.11	0.018112813813219986
ENSG00000102886.15	0.018107551268669846
ENSG00000279161.1	0.01810689445806107
ENSG00000198768.11	0.01810090490491247
ENSG00000215788.11	0.018097049086347003
ENSG00000198692.10	0.018073478353245732
ENSG00000149575.9	0.018060430109753473
ENSG00000134198.10	0.018058553157332055
ENSG00000182013.18	0.018026556681506496
ENSG00000145832.15	0.01800608620532847
ENSG00000180440.4	0.018002739829940353
ENSG00000198796.7	0.01799618675622667
ENSG00000091986.16	0.01797729283307164
ENSG00000139174.12	0.017951344145900112
ENSG00000229116.3	0.017948895085496644
ENSG00000180287.17	0.017936620715459362
ENSG00000267221.3	0.017929036908220976
ENSG00000138449.11	0.017909916274955497
ENSG00000229028.3	0.017895366511308304
ENSG00000168542.16	0.0178889280940997
ENSG00000287408.1	0.0178667307709732
ENSG00000188536.13	0.017846296533324313
ENSG00000198829.6	0.017830561770639044
ENSG00000156103.16	0.017828419655189484
ENSG00000267594.5	0.017821841171550813
ENSG00000166091.21	0.017806490784489582
ENSG00000163618.18	0.01777451697156029
ENSG00000253105.6	0.0177688512748779
ENSG00000150394.14	0.01776554536609108
ENSG00000265763.4	0.017763266264250524
ENSG00000108381.11	0.017761089701371274
ENSG00000179915.25	0.017759723128661285
ENSG00000136999.5	0.01775810944946085
ENSG00000146411.6	0.017756577418594342
ENSG00000172348.16	0.017738099843187687
ENSG00000204687.4	0.017736576962441825
ENSG00000143387.14	0.01772672317767066
ENSG00000120251.21	0.017715817632419084
ENSG00000280429.1	0.017699005682006917
ENSG00000079841.19	0.017687853571424286
ENSG00000111339.12	0.017665428877588134
ENSG00000026950.17	0.017647984094218142
ENSG00000169933.17	0.017641609543629363
ENSG00000128602.11	0.01764077484138106
ENSG00000136542.9	0.0176264156840009
ENSG00000105894.12	0.017622658270260223
ENSG00000077279.20	0.017617057642477413
ENSG00000107562.17	0.017590571893445282
ENSG00000155011.9	0.01757907036648943
ENSG00000130595.19	0.017571646131524683
ENSG00000164949.8	0.017566822577032386
ENSG00000160469.17	0.017556189678710588
ENSG00000123572.17	0.01755452677540581
ENSG00000167608.12	0.01754704723536921
ENSG00000177791.12	0.017523455726817082
ENSG00000250971.3	0.01752217684494416
ENSG00000072952.20	0.017511084529193092
ENSG00000259807.2	0.017502144865126662
ENSG00000164946.20	0.017496909478002646
ENSG00000240654.6	0.01749547263838845
ENSG00000133321.11	0.017470885478097824
ENSG00000162687.19	0.017462940891744147
ENSG00000249679.3	0.017461505023222194
ENSG00000249899.6	0.017450900607998896
ENSG00000128591.16	0.01744612374209585
ENSG00000275367.1	0.01744420291312173
ENSG00000286150.1	0.01743845755513159
ENSG00000223534.1	0.017422457061721925
ENSG00000087494.16	0.017395557306687386
ENSG00000189320.9	0.017366514059408485
ENSG00000167037.19	0.017366248862086885
ENSG00000140022.14	0.01736500180681558
ENSG00000177606.8	0.01734473989794552
ENSG00000164418.22	0.017330768934143502
ENSG00000065361.17	0.017317930436288664
ENSG00000273802.3	0.017314332717964422
ENSG00000182103.5	0.017273621156972178
ENSG00000227051.7	0.017245515209346144
ENSG00000176678.6	0.017222811687587655
ENSG00000227456.9	0.01717287858275798
ENSG00000109265.15	0.017163491084618468
ENSG00000185634.12	0.01712257897478388
ENSG00000260139.6	0.017119765755000366
ENSG00000105989.10	0.017097314026610785
ENSG00000109832.14	0.017052017432198478
ENSG00000196542.9	0.01703896283565247
