PC,n_age,r_age,p_age,n_sex,r_sex,p_sex,lm_n,lm_beta_age_mid,lm_p_age_mid,lm_beta_sex_num,lm_p_sex_num,scope
PC1041,714,0.03125748609942522,0.4043008547687964,714,-0.003850150904340783,0.918201744881852,714,0.0013806952888385329,0.4039910968815059,-0.005026721954499705,0.9112380546220276,subcutaneous
PC1042,714,0.037047159301602975,0.3228912732610988,714,0.00919270286004616,0.8062930786763389,714,0.0015966176308130056,0.32445322628720574,0.010368118453358372,0.8143679429418615,subcutaneous
PC1043,714,0.01079422603367095,0.7733979119406936,714,-0.007869256154806534,0.8337398849213314,714,4.855419999879964e-4,0.7718400998208421,-0.00971451286676378,0.8314677219590683,subcutaneous
PC1044,714,0.015567102948626652,0.6779505156364369,714,-0.0019389398903134293,0.9587523945693781,714,6.576184898021242e-4,0.6777475553690568,-0.0024188462792837555,0.9552859201654891,subcutaneous
PC1045,714,0.011153017351788816,0.7660814501958161,714,0.008080684177984595,0.8293405833642349,714,4.710272765480109e-4,0.7679565380316777,0.009238555060210936,0.8318850248636054,subcutaneous
PC1046,714,0.004742649150491792,0.8993314409125794,714,-6.771057639084892e-5,0.9985589340970129,714,2.0502244773160463e-4,0.8993811931993769,-1.3873476351945152e-4,0.9974957317574018,subcutaneous
PC1047,714,-0.0033563781844941696,0.9286621815707707,714,0.007835918896326162,0.8344340300144446,714,-1.452055452707623e-4,0.9269550376292387,0.009060114885096969,0.83380195848062,subcutaneous
PC1048,714,-0.0364146316802235,0.33122732640715025,714,0.012412748762060069,0.74056145283586,714,-0.0015370578307168006,0.3297662047372161,0.014672357417363087,0.7328301330973177,subcutaneous
PC1049,714,0.019102042925653,0.6103501981856396,714,0.008803347176590285,0.8143448065165428,714,7.870213189793365e-4,0.6123041661177855,0.009708549022874083,0.8186026562140247,subcutaneous
PC1050,714,-0.005349171467412029,0.8865392718363794,714,-0.012020826777476113,0.7484721211438319,714,-2.2323538336100973e-4,0.889274810712906,-0.013942057574806276,0.7497665209789838,subcutaneous
PC1051,714,0.024135530049359446,0.5196506742553106,714,-0.007587326520037557,0.83961422032061,714,0.0010362566340390135,0.5185253002588408,-0.009148205380855836,0.8343668715256858,subcutaneous
PC1052,714,-0.023398469618999808,0.5324861878814657,714,-0.016732398981281912,0.6553440112100064,714,-9.79133621438733e-4,0.5357907042336689,-0.018949026570436508,0.6602262265026542,subcutaneous
PC1053,714,-0.009357040289879059,0.8029007293480679,714,0.008306800073069042,0.8246415686233942,714,-4.0003121203469744e-4,0.8012126814012136,0.009705346472352933,0.8226975087367379,subcutaneous
PC1054,714,0.005430074948822112,0.8848350890967924,714,0.0012096984783342864,0.9742587577337107,714,2.2306875702786378e-4,0.8851776460717282,0.0012936113476589102,0.9754928010669659,subcutaneous
PC1055,714,0.01920184318250399,0.6084855452447153,714,0.03149665534819684,0.4007127103924766,714,7.699864653605414e-4,0.6147568089792901,0.03481153447876359,0.4039681363035079,subcutaneous
PC1056,714,-0.0035176833820337533,0.9252435342902237,714,-0.005822536704964533,0.8765758040609536,714,-1.4707595077917353e-4,0.926591333002224,-0.006711361754438433,0.8774342079703255,subcutaneous
PC1057,714,-0.02166226967460141,0.5633408586212043,714,0.015132176702570365,0.6864640833062517,714,-8.983229460270626e-4,0.5606773890327738,0.017238152929892045,0.6821099325629862,subcutaneous
PC1058,714,-0.018772890180557375,0.6165178925064845,714,0.01018358368598282,0.7858961069148245,714,-7.812085149227232e-4,0.614712715998552,0.011710159688535672,0.7819367829126059,subcutaneous
PC1059,714,0.017221125984584973,0.6459543409970825,714,0.007559915980178914,0.8401858325110773,714,7.242793741012181e-4,0.6476861404721155,0.008498721255761621,0.8440533030797481,subcutaneous
PC1060,714,-0.013712713651586796,0.7145220938204296,714,0.0028435339559349385,0.9395396567538872,714,-5.829753151751968e-4,0.7141009435936695,0.0034556218160613954,0.936505299575854,subcutaneous
PC1061,714,0.029936516227783285,0.42446179324094224,714,-0.015090654611209935,0.6872789681469667,714,0.0012944878907600165,0.4222491503556778,-0.018064926984089288,0.6811503723873198,subcutaneous
PC1062,714,0.019704593390205753,0.5991310041197535,714,0.0075922370446834435,0.8395118264371556,714,8.316264538834352e-4,0.6008422004732286,0.008530667515687573,0.8439184902953074,subcutaneous
PC1063,714,0.0020585417830012503,0.9562105469399031,714,-0.023990572803297614,0.5221623856109908,714,9.666391186259898e-5,0.9508510771457308,-0.027372902128311356,0.5220543675908614,subcutaneous
PC1064,714,0.008917710878691042,0.8119777367747306,714,0.006850406645124372,0.8550101726851789,714,3.7373458533424816e-4,0.8135875245437826,0.007782059346813118,0.8570656773785537,subcutaneous
PC1065,714,0.011513123816161094,0.7587590450710544,714,0.00209519101548392,0.9554317442906657,714,4.830733602898802e-4,0.759358419631347,0.002261953321543981,0.9580372040920689,subcutaneous
PC1066,714,0.007528702429446465,0.8408368540986356,714,0.010950616917394846,0.7702062805128955,714,3.157198273205942e-4,0.8433380944936948,0.0126215999001204,0.771963980700103,subcutaneous
PC1067,714,0.015044150985198894,0.6881920477923665,714,-0.01913419693332542,0.6097491612161337,714,6.441067692250244e-4,0.6843708309815117,-0.022219760420260134,0.6069786362636616,subcutaneous
PC1068,714,0.011476271388852106,0.7595074239442207,714,-0.006685668248500338,0.858459701148965,714,4.703301714627993e-4,0.7582218634363785,-0.007558226422032787,0.8560072658371694,subcutaneous
PC1069,714,-0.04525715691783115,0.22712169120791675,714,-0.003098428392038052,0.9341317869093684,714,-0.0019019519647693259,0.2277566358609727,-0.003004922652131581,0.9442421958516902,subcutaneous
PC1070,714,0.007239412209329059,0.8468756979074374,714,-0.016952936313547697,0.6511000886826508,714,3.1130557977969187e-4,0.8432193787867315,-0.01948149187860846,0.6498361663855272,subcutaneous
PC1071,714,0.0013687294784182498,0.9708761410752509,714,0.009892788373881604,0.7918675287429371,714,5.1700898320519666e-5,0.9731119568629493,0.011011557112085896,0.7922956269593833,subcutaneous
PC1072,714,-0.020033210518759406,0.5930518835073385,714,0.01610944060899876,0.6673917158390723,714,-8.349352712589105e-4,0.5901117417323305,0.01838714848441566,0.6634359856826608,subcutaneous
PC1073,714,0.018334806815261895,0.6247687572395061,714,-0.015877748792569025,0.6718946496604141,714,7.788938391156492e-4,0.6217902703348248,-0.01844334878485146,0.6682843321413681,subcutaneous
PC1074,714,-0.010317543533348357,0.7831494690514332,714,-0.008082060114941083,0.8293119707951442,714,-4.166015238024604e-4,0.7850262500039856,-0.008849563462116756,0.8316746032612037,subcutaneous
PC1075,714,0.029446096699174702,0.4320934354156102,714,-0.025477316336712613,0.4966999696002594,714,0.0012777077764035305,0.428050377952239,-0.030228358209688513,0.4915572313945509,subcutaneous
PC1076,714,-0.031086729865214976,0.4068743284769313,714,0.017946206782549184,0.6321271864166493,714,-0.001257012856739672,0.4042503204794706,0.020021881881825035,0.6259716323586524,subcutaneous
PC1077,714,0.006455385496805756,0.8632861996687506,714,-0.002355693026478113,0.9498972975403055,714,2.6771464736618806e-4,0.8628526913859714,-0.0027297106304533295,0.948483150406966,subcutaneous
PC1078,714,0.01256763812066046,0.7374425990922959,714,-0.0010533705927938417,0.9775843293645508,714,5.09915637887196e-4,0.737382702960846,-0.0013105898792402835,0.9747782933736718,subcutaneous
PC1079,714,0.0212572089715421,0.5706611670834951,714,0.0076800854708891555,0.8376804773749791,714,8.697251812853059e-4,0.5723682087185582,0.008347773788583602,0.8424225666185136,subcutaneous
PC1080,714,-0.01702284394639886,0.6497571607508685,714,-0.0020583922445380058,0.9562137247445626,714,-7.01221111492304e-4,0.6503848582068197,-0.002112521524232706,0.9600504344129075,subcutaneous
PC1081,714,0.0016590057705631706,0.9647033053905538,714,0.011845006195967787,0.7520295952937984,714,6.26178739894787e-5,0.9673791213563507,0.013161086562836474,0.7525387230664586,subcutaneous
PC1082,714,-0.020456758516894817,0.5852585057676882,714,-0.018671227502359257,0.6184283570253406,714,-8.392782266178689e-4,0.5890531275494353,-0.020841787447493213,0.6226447667351622,subcutaneous
PC1083,714,-0.027134557824744533,0.46911520430605047,714,0.01591817289443355,0.6711081543532866,714,-0.0011141284212939054,0.4666002104877266,0.01802629908971555,0.6656369275651237,subcutaneous
PC1084,714,0.025274552371258314,0.5001332338012607,714,-0.005740186795102657,0.8783077621250981,714,0.0010599373272230244,0.49937738656871444,-0.006850803281112272,0.8727437099581332,subcutaneous
PC1085,714,-0.05905938720363689,0.11485899042008102,714,0.008449688820601717,0.821675353199455,714,-0.002383068828982669,0.11453288843488382,0.009964832718259082,0.8085658853139736,subcutaneous
PC1086,714,0.014281058754272286,0.7032389951604123,714,0.004166918929028533,0.9114984198433502,714,5.697788359706788e-4,0.7042894612212734,0.004381744663937624,0.9147320995294206,subcutaneous
PC1087,714,0.026872545741073006,0.47341932697381617,714,7.482098418900981e-4,0.9840770982723078,714,0.0011106697803103206,0.473835590040266,5.237701070145834e-4,0.9901124397132337,subcutaneous
PC1088,714,-0.021958277248732023,0.5580201042310284,714,0.009839652144192626,0.7929599995329641,714,-9.106861317641871e-4,0.5563966483814452,0.011333069120982284,0.788284492824585,subcutaneous
PC1089,714,0.013494788506575425,0.7188651943756068,714,-0.0018157963030126618,0.9613699493717394,714,5.363258276941586e-4,0.7186571300809159,-0.0021185255870391547,0.9583671402385718,subcutaneous
PC1090,714,0.0025962385228063514,0.9447889680499564,714,0.006915466361782637,0.8536486166518846,714,1.0216624398145233e-4,0.9463713988278802,0.007602894518553467,0.8543145709001665,subcutaneous
PC1091,714,0.0097069869803662091,0.7956893364002651,714,0.0014960848715110627,0.9681676440324861,714,3.9376470292550644e-4,0.7961431181913504,0.0015437012784231562,0.970363194124193,subcutaneous
PC1092,714,-6.917896514470747e-4,0.9852776535192516,714,-0.010532647758285867,0.7787447424664826,714,-2.3026599339482435e-5,0.9876493734651407,-0.011378117140528174,0.7790334350912952,subcutaneous
PC1093,714,-0.008785925677886528,0.8147055411900952,714,5.967622461412344e-4,0.9872997986683238,714,-3.496099176081852e-4,0.8146930077402527,7.473529954369649e-4,0.9853364411854871,subcutaneous
PC1094,714,0.004815369773754415,0.8977962447685823,714,0.017165819994971916,0.6470141230973077,714,1.8948136570459687e-4,0.901668767284902,0.019076611525868026,0.6481968520201217,subcutaneous
PC1095,714,0.028913242712158296,0.4404746319787032,714,-0.013453217142414351,0.7196947186272358,714,0.0011764971067223457,0.43848842151025247,-0.015186930299243926,0.713678957599652,subcutaneous
PC1096,714,0.011747817236439204,0.7539983367604571,714,-0.0032469555460212774,0.9309819996609046,714,4.8203042749877926e-4,0.7534575636660817,-0.003759558101738762,0.928395991097714,subcutaneous
PC1097,714,-0.012079887747581269,0.7472783017731848,714,-0.023976348096301302,0.522409195866293,714,-4.741974973429363e-4,0.7524813203484685,-0.02606722603593333,0.5248611271914427,subcutaneous
PC1098,714,0.006374706782931714,0.8649783603718845,714,0.011313267632663397,0.7628203018334885,714,2.4758634140205094e-4,0.8675592585745431,0.012134254037523022,0.7643318060951446,subcutaneous
PC1099,714,-0.017047414705106262,0.649285424928266,714,0.005553856709510126,0.882228732733525,714,-6.850593078316826e-4,0.6483684937015697,0.006259707005545271,0.8785049203657775,subcutaneous
PC1100,714,3.2103282150500883e-4,0.9931676248167345,714,0.02890750323978011,0.4405654109138689,714,6.273340080763998e-7,0.9996578117422197,0.030736981001795238,0.4409148771015735,subcutaneous
PC1101,714,0.01845944153183782,0.6224165445097477,714,-0.02801709352867617,0.4547777422966932,714,7.589345878818629e-4,0.616943680113176,-0.031121349577290194,0.45186349047798036,subcutaneous
PC1102,714,-0.009677758689868216,0.79629099040672,714,0.00971719221228465,0.7954792938445622,714,-3.9457460132700064e-4,0.7943021768966935,0.010799364400356927,0.7935001375999983,subcutaneous
PC1103,714,0.014948601728033922,0.6900695409840112,714,0.009436326376244732,0.8012653797034663,714,5.897965615367533e-4,0.6922037552723148,0.010046787395443598,0.8046214482441159,subcutaneous
PC1104,714,-0.004718484649258353,0.8998416582339551,714,0.015914923069576203,0.6711713699929156,714,-1.9816503681563402e-4,0.8963513477272732,0.01764984841952422,0.6704008388450966,subcutaneous
PC1105,714,0.01172928855233875,0.7543738509979536,714,-0.002270929417422797,0.9516978752186595,714,4.6257649137684885e-4,0.7540419101571174,-0.0025692731929017596,0.9490989779467198,subcutaneous
PC1106,714,0.016840321202220756,0.6532658051501529,714,0.00438314761141103,0.9069262477289796,714,6.621866704894561e-4,0.6543620908719843,0.004520446011066814,0.9107274646800885,subcutaneous
PC1107,714,0.06454994106945453,0.08478000387195404,714,0.0023247907009270193,0.9505537062630475,714,0.0025320827983327425,0.08509965578480425,0.0017585177362592133,0.964975376423733,subcutaneous
PC1108,714,0.02581206667846526,0.49105941829753585,714,-0.006848355345405691,0.8550531088817476,714,0.0010135915459959326,0.4901174963696161,-0.007601268201761977,0.8494041827454664,subcutaneous
PC1109,714,0.0010449979105457776,0.9777624533741046,714,-0.0045735904654668,0.9029018613889355,714,4.2974608283835945e-5,0.9767508398850882,-0.004912888737206845,0.902731626789223,subcutaneous
PC1110,714,0.06276355962975264,0.0937763607155877,714,0.015262475868095938,0.6839092830505726,714,0.0024944541186071928,0.09479856953885514,0.015859419885027797,0.6965459281776194,subcutaneous
PC1111,714,-0.006166539002369811,0.8693473213532243,714,0.0050000341848054795,0.8938995452279123,714,-2.44419082209976e-4,0.8683228041437393,0.0054265199502014526,0.8925945758195356,subcutaneous
PC1112,714,0.04749477936245638,0.20494466505326087,714,0.035456324373366835,0.344118964033577,714,0.001847856826733052,0.20854621578334143,0.03736879218902986,0.3507523000215317,subcutaneous
PC1113,714,-0.014698084566590025,0.6950010932755964,714,0.00834937407409711,0.8237575151156001,714,-6.031664366021256e-4,0.6934440812054407,0.00945728880609953,0.8206348726312355,subcutaneous
PC1114,714,0.010049370600268516,0.7886506064573612,714,-0.013228358333142596,0.7241872901574545,714,3.9775161994617096e-4,0.7859036813590402,-0.014190454809559772,0.7222270386546149,subcutaneous
PC1115,714,-0.003926911084758136,0.9165768239291686,714,0.017753907772646006,0.6357820622459066,714,-1.5835458934908875e-4,0.912656237596446,0.018672018342600617,0.6352104428189813,subcutaneous
PC1116,714,0.019123774698678455,0.609943949501125,714,-0.010266503300941811,0.7841956535031561,714,7.431344234977469e-4,0.6081345744786684,-0.011026937898304114,0.7801623688135175,subcutaneous
PC1117,714,0.013302443245129959,0.7227060527842997,714,0.02936335903572982,0.43338872821591434,714,5.021265638065079e-4,0.7289624669681619,0.0307878601633458,0.43584736346407205,subcutaneous
PC1118,714,0.009560672315285922,0.7987023803098661,714,0.008670451097053151,0.8170975795478574,714,3.6925207806580516e-4,0.8007065022608887,0.009109814828859182,0.8192951320312922,subcutaneous
PC1119,714,-0.004748767432471809,0.8992022640487093,714,0.003947113552121142,0.91614921945386385,714,-1.8898660241730748e-4,0.8983878816817997,0.0042988816056163046,0.9151428099470975,subcutaneous
PC1120,714,0.0021666361211180106,0.9539136459400295,714,0.012331256787534906,0.7422040897398609,714,7.730629674877312e-5,0.9567025987146952,0.012736821917055831,0.7428251302994526,subcutaneous
PC1121,714,-0.03666300382442848,0.32793762306367724,714,-0.003626254096103337,0.9229432951343153,714,-0.0014197637681250712,0.32875294428074886,-0.00342340161640571,0.9311386044988674,subcutaneous
PC1122,714,0.005481903172618571,0.8837436378252612,714,0.018257114641271888,0.6262369646800914,714,2.063820442231545e-4,0.887854240795737,0.019358314301969243,0.6275485110583021,subcutaneous
PC1123,714,-0.012600503499909016,0.7367813739349958,714,-0.012092961692784671,0.7470141153425474,714,-4.991937253644412e-4,0.7394933352532198,-0.013048872506844349,0.7498389453801194,subcutaneous
PC1124,714,0.025342412074584552,0.4989828146920352,714,0.010929435017708499,0.7706383355900702,714,9.880659027020845e-4,0.5011899052217208,0.011384152888881368,0.7761685848579012,subcutaneous
PC1125,714,0.002988018602454775,0.9364738961341728,714,-0.013315383288875047,0.7224474385705149,714,1.1489460215093685e-4,0.9335313689073048,-0.013362447441584904,0.7219890259579922,subcutaneous
PC1126,714,0.0012453902112228104,0.9734995460819224,714,-0.0023347595024540914,0.9503419512616114,714,4.962679540827288e-5,0.9729930646658927,-0.002501063397938493,0.9500951324546265,subcutaneous
PC1127,714,0.020471883964734688,0.5849810742691308,714,-0.036604669952593434,0.3287083513729393,714,8.231211592093064e-4,0.5779103139382681,-0.03961152582952968,0.326072651765168,subcutaneous
PC1128,714,0.019340311889281207,0.6059026195941515,714,0.011295020712475635,0.7631914222846785,714,7.273185254961849e-4,0.6083343199818017,0.011440778378711425,0.7674487510977468,subcutaneous
PC1129,714,-0.005901291885692202,0.8749200006253284,714,0.028542752828640394,0.4463564385162935,714,-2.46317665810513e-4,0.8686257554102983,0.030968354541381478,0.44565173238358835,subcutaneous
PC1130,714,1.1987888799515955e-4,0.9974486529707534,714,0.023698460725319104,0.527242738375252,714,-5.092640200636087e-6,0.9972316930015304,0.025283260718649378,0.5275322108141896,subcutaneous
PC1131,714,0.040511743087613454,0.27967377834723034,714,0.00391981106812142,0.9167271082741313,714,0.0015475008949793257,0.2804730321273832,0.00364051625279368,0.9257654886694937,subcutaneous
PC1132,714,-0.016883828305164772,0.6524287672941219,714,-0.010243297264614834,0.7846714423111945,714,-6.35215019737801e-4,0.6547007169301862,-0.010389629524811992,0.7884302073900864,subcutaneous
PC1133,714,0.012921818118503122,0.730327091920022,714,-0.010598475192412648,0.7773981914547969,714,4.997724932781743e-4,0.7282400773387889,-0.011221235214908913,0.7747355612332028,subcutaneous
PC1134,714,0.004802586869051591,0.8980660756132199,714,0.006666860785206392,0.8588536915914181,714,1.8236550726454995e-4,0.8996133275218491,0.006950607712858428,0.8600033481497976,subcutaneous
PC1135,714,-0.021466820330064487,0.5668674005805101,714,-0.006521424676880007,0.8619015548239647,714,-8.203513756611292e-4,0.5683535274875628,-0.0065789959858978215,0.8667065258028457,subcutaneous
PC1136,714,0.021335704744575686,0.5692390552698453,714,-0.01227942948381769,0.7432493851628398,714,8.325001185479535e-4,0.5671177485968545,-0.013220713806522337,0.7388190383212452,subcutaneous
PC1137,714,-0.0276376498997809,0.460911699585277,714,-0.0014895899456658615,0.9683057645432167,714,-0.0010384469979535889,0.4614563961307506,-0.001227833974764977,0.9745136276562432,subcutaneous
PC1138,714,-0.03981933041854281,0.2879812219230845,714,-0.005271194422467033,0.8881823067121839,714,-0.0015044695835740609,0.28896105128015726,-0.005003563754589679,0.897026469159378,subcutaneous
PC1139,714,-0.030717046566640663,0.41247914119244233,714,-0.007579192236396527,0.8397838417387395,714,-0.0011630652723627732,0.4139862629533573,-0.007508323941031377,0.8465735055283237,subcutaneous
PC1140,714,0.03688089424664823,0.32506913227362166,714,0.003843218603699168,0.9183485102609499,714,0.001398206850710546,0.32591134194040283,0.0035737930185667966,0.9265873620445858,subcutaneous
PC1141,714,-0.024365006971184683,0.5156872255273326,714,-3.894478346940289e-4,0.9917116312165579,714,-9.382470992527257e-4,0.51602983090475385,-1.3902928061422878e-4,0.9971828058060713,subcutaneous
PC1142,714,-0.01558987540268985,0.6775058676395906,714,0.014541605866985462,0.6980880160109688,714,-6.092603463998784e-4,0.6746797040761936,0.015514729931753348,0.6949961860633382,subcutaneous
PC1143,714,-0.005052821576834636,0.8927861163709745,714,-0.01837454095037486,0.6240184449172693,714,-1.827273173617292e-4,0.8969247560711069,-0.01878246861078629,0.6252447041167485,subcutaneous
PC1144,714,-0.025077412368618747,0.5034832785243393,714,-0.0054959970377088515,0.8834468729166329,714,-9.529203143994475e-4,0.5047402819019056,-0.005431767347478261,0.8890566423298025,subcutaneous
PC1145,714,-3.496601771592924e-4,0.9925583805481741,714,-0.0057222910762518,0.8786842165807893,714,-1.072256383116476e-5,0.9938469637532981,-0.005778141142292036,0.8788396874475038,subcutaneous
PC1146,714,-0.015986471943264503,0.6697801381644378,714,0.0025196556122116303,0.9464150805139517,714,-5.926934151694167e-4,0.6694640101526395,0.0027125244114345973,0.9428641525272479,subcutaneous
PC1147,714,-0.029210288651597832,0.4357910080206481,714,0.00508619416012981,0.8920823069818584,714,-0.0011272272360636289,0.43523951364682156,0.005664437741273386,0.885612858572938,subcutaneous
PC1148,714,-0.02911308298368505,0.4373205193335592,714,0.013571747506578481,0.7173304100154956,714,-0.0011099413445635224,0.4353238705999066,0.014354076777096955,0.7112786094939292,subcutaneous
PC1149,714,0.008934303379265427,0.8116344514209288,714,0.00461851482080932,0.901952891080385,714,3.2886193160591584e-4,0.8127596433514975,0.0045647365380178245,0.904002027548922,subcutaneous
PC1150,714,0.028941473677715955,0.4400282699359408,714,-0.012555271844296187,0.737691448934612,714,0.0010798143962559002,0.4381980857366201,-0.013021050583937254,0.7316146959411669,subcutaneous
PC1151,714,-0.02668120843104104,0.4765761048791861,714,0.0011346655876316696,0.9758548843352823,714,-0.0010096160379537383,0.4766634945231557,0.001460156099524087,0.9698767818254836,subcutaneous
PC1152,714,0.010620904353720468,0.7769395377753131,714,-0.01071426614581948,0.7750312187178453,714,4.008297699387171e-4,0.7747588147450273,-0.011021012127364272,0.7728734853942287,subcutaneous
PC1153,714,0.01617685625476595,0.6660837243873372,714,-0.0018942913511894822,0.9597013994526347,714,5.862942219878871e-4,0.6658989390980632,-0.0020376687637867308,0.956097160454032,subcutaneous
PC1154,714,-0.0031898312464218414,0.9321932989354385,714,-0.007112555103692508,0.8495266555214043,714,-1.1302728517461335e-4,0.9338256544282851,-0.007002598329171802,0.8503251950851427,subcutaneous
PC1155,714,-0.021892390922920033,0.559202302100533,714,0.0139026327873115,0.7107446376895366,714,-8.092247984131427e-4,0.5567897845409309,0.014147131094237535,0.7062749396243444,subcutaneous
PC1156,714,0.0429467036402649,0.25175895119655,714,-0.009836632361109496,0.7930220979009488,714,0.0016032422025251199,0.250897907675589,-0.010446318345071173,0.7836623161947722,subcutaneous
PC1157,714,-0.008982766166518665,0.8106320028535993,714,-0.024281464407069766,0.5171283304884462,714,-3.2356795179427455e-4,0.8159976577132484,-0.02444760036991842,0.5190192865887453,subcutaneous
PC1158,714,-0.001450678296666941,0.9691332759075257,714,0.01106182773095907,0.7679390426899988,714,-5.984425622572951e-5,0.9666712669157913,0.01152969216932319,0.767773079349177,subcutaneous
PC1159,714,0.028175690112526488,0.45222758662672,714,-0.0036373012147948806,0.9227092804878768,714,0.0010595327097778055,0.45190175865687854,-0.0040279289458369045,0.9164363730264742,subcutaneous
PC1160,714,0.02165550497908937,0.5634627391788795,714,-0.013298913875832954,0.722776594747204,714,8.194616103100688e-4,0.5611566691790438,-0.013864649385206365,0.718326845768329,subcutaneous
PC1161,714,0.04995827134382661,0.18239477933826825,714,0.0033840688369231693,0.9280752201478214,714,0.0017230895133912045,0.18298878628710638,0.0026882431353044685,0.9392163397636424,subcutaneous
PC1162,714,0.006008615239195766,0.8726644410397578,714,-0.0015898807692645133,0.9661730971892823,714,2.254686900109454e-4,0.872393839999301,-0.0016864915490226802,0.9648474493379013,subcutaneous
PC1163,714,0.03100145528084781,0.40816314768073025,714,-0.019022413451962237,0.6118397958847613,714,0.0011297251014336213,0.4053532249599522,-0.01909841094494175,0.605792354450716,subcutaneous
PC1164,714,-0.011266213587013567,0.7637774351690785,714,0.0033843276067139234,0.9280697351633543,714,-4.1178716419013126e-4,0.7631986761236178,0.0034795475682630997,0.9255942681918466,subcutaneous
PC1165,714,-0.0038101812983376785,0.9190479889365882,714,-0.0028522911213513854,0.9393538161253556,714,-1.339557561310988e-4,0.9197366003449126,-0.0027166220234474277,0.9402450329875439,subcutaneous
PC1166,714,-0.018940217530006378,0.613379084889687,714,-0.009007831646356181,0.8101136470291364,714,-6.723842915103757e-4,0.6153752789686462,-0.008567134601039706,0.8143332578829566,subcutaneous
PC1167,714,0.015418627055724088,0.6808523491734565,714,0.010573751751174315,0.777903850544628,714,5.591766068989957e-4,0.6832128020703685,0.01036795317686442,0.7813455753706836,subcutaneous
PC1168,714,-0.015839054978115535,0.6726478162258998,714,8.29279407842621e-4,0.982352097015154,714,-5.697677461342473e-4,0.6726771068732844,9.76537232347515e-4,0.9788080986778325,subcutaneous
PC1169,714,-0.0012037066887749276,0.9743862135386938,714,-0.003046078701391413,0.9352422047515244,714,-4.150429510865841e-5,0.9750857825248193,-0.0029294798897946655,0.935553181834814,subcutaneous
PC1170,714,0.007834385504518005,0.8344659612483114,714,0.012468803509457628,0.7394322393870756,714,2.767937354611536e-4,0.8372975062146597,0.01213336754667319,0.741251279112049,subcutaneous
PC1171,714,0.013597462161975458,0.71681783900072,714,0.009692655738699983,0.7959843248107071,714,4.961306470143876e-4,0.7190183814847164,0.009570262858074649,0.7990476721758011,subcutaneous
PC1172,714,-0.010530137418763312,0.7787961065506264,714,0.012080639276815613,0.7472631147489007,714,-3.830139651426441e-4,0.7763148988332549,0.01194431149227861,0.7451650775790023,subcutaneous
PC1173,714,0.022125624936623827,0.5550228504724346,714,0.0011686010646269663,0.9751329843466655,714,7.869372559562765e-4,0.5554991804504179,9.072521848858087e-4,0.9801065903539663,subcutaneous
PC1174,714,-0.0026639667241059963,0.9433510618582956,714,-0.003868216183694427,0.9178192936532231,714,-9.614641413509152e-5,0.944253022851036,-0.0038370042381697268,0.9184665948489557,subcutaneous
PC1175,714,-0.009815772657006804,0.7934510894915742,714,-0.02270490490105324,0.5447087883967383,714,-3.4751554211704386e-4,0.7984582345175872,-0.022359032537781452,0.5467858513029527,subcutaneous
PC1176,714,-0.010548384507978605,0.7784227746399458,714,0.0033883676951636434,0.927984100330042,714,-3.729347234053728e-4,0.7778304913171273,0.003361565534524594,0.9256696585565197,subcutaneous
PC1177,714,0.004733376404165176,0.8995272238672165,714,0.008102895915385423,0.8288787185644646,714,1.672772429951717e-4,0.9013926258350462,0.007900888820357495,0.8300236520058685,subcutaneous
PC1178,714,-8.276902619161552e-5,0.9982384496508067,714,0.0036127022646181136,0.9232303770013204,714,-4.2834514528724645e-6,0.9974289925757696,0.003490727793463452,0.923261437094422,subcutaneous
PC1179,714,-0.012166270355851177,0.7455333105610953,714,-0.016607297777739987,0.657756361250034,714,-4.309388993337767e-4,0.7491972527618327,-0.016144592154846763,0.6604175517423414,subcutaneous
PC1180,714,-0.03332417959197655,0.3739306330447343,714,-0.017221882307050615,0.645939853189506,714,-0.0011735196542340003,0.3767807233298299,-0.01628428948717568,0.6527180764894434,subcutaneous
PC1181,714,0.018461246324251397,0.6223825110886892,714,-0.023048162078359788,0.5386422623500617,714,6.523897851727048e-4,0.6179391629486669,-0.022100097918422795,0.5354101648261749,subcutaneous
PC1182,714,-0.007156154362539332,0.8486153602473132,714,0.027914642466017024,0.45642939398875426,714,-2.6198696006683855e-4,0.8425057347899281,0.02683066968720138,0.45549240347683195,subcutaneous
PC1183,714,-0.019740579339368836,0.5984639240370486,714,0.010134266509024983,0.7869079508513757,714,-7.313612110525407e-4,0.5967030073986004,0.01038944682236666,0.7827336974679507,subcutaneous
PC1184,714,0.012712422969076983,0.7345311047373122,714,-0.0030442918430486168,0.9352801090096305,714,4.5301632193756725e-4,0.7340503788823054,-0.003079909333536033,0.9324739537171062,subcutaneous
PC1185,714,-0.012416311086911904,0.7404896737718294,714,-0.0034756387345479,0.9261344840446603,714,-4.262559125474634e-4,0.7413885870533528,-0.0031394507082895457,0.9289510936504739,subcutaneous
PC1186,714,0.008414274660665147,0.8224102774130988,714,-0.004810770450733005,0.8978933292656913,714,3.013806841717659e-4,0.8214688209037921,-0.004755343965572299,0.8960832094941545,subcutaneous
PC1187,714,0.011414594513084922,0.7607604266819492,714,-0.016165198557416837,0.6663098335174705,714,0.00040767162760812267,0.7574190305897468,-0.015622619043617662,0.6641594258405499,subcutaneous
