PC	covar	n	p
PC580	SMNABTCH	1301	0.7386820402067338
PC580	SMGEBTCH	1301	0.9949487249485924
PC581	SMCENTER	1301	0.3530623378029521
PC581	SMNABTCH	1301	0.22825924357142402
PC581	SMGEBTCH	1301	0.4205903470225586
PC582	SMCENTER	1301	0.7561923308421046
PC582	SMNABTCH	1301	0.5816424462480223
PC582	SMGEBTCH	1301	0.3708659533358313
PC583	SMCENTER	1301	0.8759760678843148
PC583	SMNABTCH	1301	0.012703179576812771
PC583	SMGEBTCH	1301	0.0716871985178062
PC584	SMCENTER	1301	0.6142815982755422
PC584	SMNABTCH	1301	0.21431582953687203
PC584	SMGEBTCH	1301	0.38520239972692405
PC585	SMCENTER	1301	0.3036352568081255
PC585	SMNABTCH	1301	0.5956350344657588
PC585	SMGEBTCH	1301	0.1786079992304011
PC586	SMCENTER	1301	0.9771339143748901
PC586	SMNABTCH	1301	0.01812188414722827
PC586	SMGEBTCH	1301	0.05506446909252116
PC587	SMCENTER	1301	0.08043353475108411
PC587	SMNABTCH	1301	0.0030288338767722987
PC587	SMGEBTCH	1301	0.16648816027059957
PC588	SMCENTER	1301	0.7242544114985279
PC588	SMNABTCH	1301	0.030537912026114063
PC588	SMGEBTCH	1301	0.9074439735262501
PC589	SMCENTER	1301	0.701915177568027
PC589	SMNABTCH	1301	0.5230328538632107
PC589	SMGEBTCH	1301	0.538297282476371
PC590	SMCENTER	1301	0.723711444893683
PC590	SMNABTCH	1301	0.9175142147779585
PC590	SMGEBTCH	1301	0.7493777501935631
PC591	SMCENTER	1301	0.35749036736967554
PC591	SMNABTCH	1301	0.6650579460096556
PC591	SMGEBTCH	1301	0.39072528614528473
PC592	SMCENTER	1301	0.7330116906642805
PC592	SMNABTCH	1301	0.01317512526824656
PC592	SMGEBTCH	1301	0.6182694916842393
PC593	SMCENTER	1301	0.3389397852386098
PC593	SMNABTCH	1301	0.3017228523119359
PC593	SMGEBTCH	1301	0.9435191198809256
PC594	SMCENTER	1301	0.2754294653883442
PC594	SMNABTCH	1301	0.1964769446101443
PC594	SMGEBTCH	1301	0.013302521029203493
PC595	SMCENTER	1301	0.3971239415940543
PC595	SMNABTCH	1301	0.35995106492145174
PC595	SMGEBTCH	1301	0.24385513417512528
PC596	SMCENTER	1301	0.369803299420376
PC596	SMNABTCH	1301	0.20654169924166157
PC596	SMGEBTCH	1301	0.24895307561265884
PC597	SMCENTER	1301	0.05290203392722361
PC597	SMNABTCH	1301	0.13039144868523267
PC597	SMGEBTCH	1301	0.5178924649356573
PC598	SMCENTER	1301	0.1368329763549227
PC598	SMNABTCH	1301	0.19711824812915918
PC598	SMGEBTCH	1301	0.123501827729835
PC599	SMCENTER	1301	0.4365260847058922
PC599	SMNABTCH	1301	0.8755764285198699
PC599	SMGEBTCH	1301	0.12160972015258832
PC600	SMCENTER	1301	0.39115628310934264
PC600	SMNABTCH	1301	0.23963371927046498
PC600	SMGEBTCH	1301	0.07959551374560674
PC601	SMCENTER	1301	0.24602278748464212
PC601	SMNABTCH	1301	0.11632170730005913
PC601	SMGEBTCH	1301	0.3311304872416856
PC602	SMCENTER	1301	0.26276834408023947
PC602	SMNABTCH	1301	0.2619257537680388
PC602	SMGEBTCH	1301	0.005836724621514959
PC603	SMCENTER	1301	0.4246137845725541
PC603	SMNABTCH	1301	0.9578779783836087
PC603	SMGEBTCH	1301	0.9373233194912486
PC604	SMCENTER	1301	0.27437454903924097
PC604	SMNABTCH	1301	0.20402829559753505
PC604	SMGEBTCH	1301	0.4726546470499504
PC605	SMCENTER	1301	0.5414050045858986
PC605	SMNABTCH	1301	0.9705812694405894
PC605	SMGEBTCH	1301	0.9897947457773186
PC606	SMCENTER	1301	0.5583706779702102
PC606	SMNABTCH	1301	0.48186842110309624
PC606	SMGEBTCH	1301	0.523501709090947
PC607	SMCENTER	1301	0.8606400916132279
PC607	SMNABTCH	1301	0.39837160488014167
PC607	SMGEBTCH	1301	0.11044088892233259
PC608	SMCENTER	1301	0.09551083026215959
PC608	SMNABTCH	1301	0.015582759957932858
PC608	SMGEBTCH	1301	0.7254852333299853
PC609	SMCENTER	1301	0.539545199716171
PC609	SMNABTCH	1301	0.46195354462185895
PC609	SMGEBTCH	1301	0.8256707901325724
PC610	SMCENTER	1301	0.9963490801893827
PC610	SMNABTCH	1301	0.04820291755020512
PC610	SMGEBTCH	1301	0.16536966092481623
PC611	SMCENTER	1301	0.6329496780429715
PC611	SMNABTCH	1301	0.9963244972478273
PC611	SMGEBTCH	1301	0.32558900786127887
PC612	SMCENTER	1301	0.1629576039225189
PC612	SMNABTCH	1301	0.6917865984135355
PC612	SMGEBTCH	1301	0.06917097302172734
PC613	SMCENTER	1301	0.3835622880150301
PC613	SMNABTCH	1301	0.4340051316502919
PC613	SMGEBTCH	1301	0.6014209472524712
PC614	SMCENTER	1301	0.5224280136192853
PC614	SMNABTCH	1301	0.4612747633435894
PC614	SMGEBTCH	1301	0.302160691758158
PC615	SMCENTER	1301	0.33700054840215093
PC615	SMNABTCH	1301	0.3805417415301424
PC615	SMGEBTCH	1301	0.848630285371043
PC616	SMCENTER	1301	0.9753328887412815
PC616	SMNABTCH	1301	0.2826712126967492
PC616	SMGEBTCH	1301	0.9436822567213227
PC617	SMCENTER	1301	0.6982829996979555
PC617	SMNABTCH	1301	0.7477012029604264
PC617	SMGEBTCH	1301	0.5567179798955404
PC618	SMCENTER	1301	0.8137241254780112
PC618	SMNABTCH	1301	0.5037761794058193
PC618	SMGEBTCH	1301	0.3096375260091244
PC619	SMCENTER	1301	0.20577873608270947
PC619	SMNABTCH	1301	0.6149488699382775
PC619	SMGEBTCH	1301	0.6628325933454919
PC620	SMCENTER	1301	0.9985879101738724
PC620	SMNABTCH	1301	9.414437793952376e-4
PC620	SMGEBTCH	1301	0.2753352972329921
PC621	SMCENTER	1301	0.13198420638198877
PC621	SMNABTCH	1301	0.9937880514373896
PC621	SMGEBTCH	1301	0.8163068480652025
PC622	SMCENTER	1301	0.3471865482970479
PC622	SMNABTCH	1301	0.585287193587919
PC622	SMGEBTCH	1301	0.6904730977123689
PC623	SMCENTER	1301	0.8640925772503429
PC623	SMNABTCH	1301	0.8248993391437448
PC623	SMGEBTCH	1301	0.4864841080974467
PC624	SMCENTER	1301	0.07240175490577574
PC624	SMNABTCH	1301	0.40826487135957046
PC624	SMGEBTCH	1301	0.6799213028067691
PC625	SMCENTER	1301	0.6392230355121691
PC625	SMNABTCH	1301	4.797223721425996e-4
PC625	SMGEBTCH	1301	0.26484659549793144
PC626	SMCENTER	1301	0.5113827856219946
PC626	SMNABTCH	1301	0.8562728464110821
PC626	SMGEBTCH	1301	0.6716258560828883
PC627	SMCENTER	1301	0.4962405254667377
PC627	SMNABTCH	1301	0.19385029973080783
PC627	SMGEBTCH	1301	0.2483401943758135
PC628	SMCENTER	1301	0.7150808584453336
PC628	SMNABTCH	1301	0.14971639576098184
PC628	SMGEBTCH	1301	0.7301235286988934
PC629	SMCENTER	1301	0.4616815080009302
PC629	SMNABTCH	1301	0.6178159335091662
PC629	SMGEBTCH	1301	0.9600782546610307
PC630	SMCENTER	1301	0.32923397230223295
PC630	SMNABTCH	1301	0.31256399845351446
PC630	SMGEBTCH	1301	0.5212934715760995
PC631	SMCENTER	1301	0.41858330545199474
PC631	SMNABTCH	1301	0.18051014886986155
PC631	SMGEBTCH	1301	0.47134277039100464
PC632	SMCENTER	1301	0.9389994352581539
PC632	SMNABTCH	1301	0.2085716598052278
PC632	SMGEBTCH	1301	0.834696889848102
PC633	SMCENTER	1301	0.28062376670537936
PC633	SMNABTCH	1301	0.1378006638754796
PC633	SMGEBTCH	1301	0.9782320470804275
PC634	SMCENTER	1301	0.2199597164904676
PC634	SMNABTCH	1301	0.6766495543437744
PC634	SMGEBTCH	1301	0.8131555152385049
PC635	SMCENTER	1301	0.9989291801906908
PC635	SMNABTCH	1301	0.12335781190821946
PC635	SMGEBTCH	1301	0.8568397628787527
PC636	SMCENTER	1301	0.7181470167248369
PC636	SMNABTCH	1301	0.18808783411432925
PC636	SMGEBTCH	1301	0.5333584359852512
PC637	SMCENTER	1301	0.9648046913807936
PC637	SMNABTCH	1301	0.4209484724945518
PC637	SMGEBTCH	1301	0.22094860021136933
PC638	SMCENTER	1301	0.6214385518353014
PC638	SMNABTCH	1301	0.5467708299413823
PC638	SMGEBTCH	1301	0.637669601526961
PC639	SMCENTER	1301	0.8217203262885333
PC639	SMNABTCH	1301	0.09708075478911765
PC639	SMGEBTCH	1301	0.7187670087568823
PC640	SMCENTER	1301	0.1169225649883304
PC640	SMNABTCH	1301	0.35541515444274197
PC640	SMGEBTCH	1301	0.35969168470803825
PC641	SMCENTER	1301	0.10621953544795859
PC641	SMNABTCH	1301	0.6043567643579455
PC641	SMGEBTCH	1301	0.42626705061354275
PC642	SMCENTER	1301	0.8750105646554052
PC642	SMNABTCH	1301	0.9702695401505117
PC642	SMGEBTCH	1301	0.6590502564808765
PC643	SMCENTER	1301	0.501572534315045
PC643	SMNABTCH	1301	0.01132211312663392
PC643	SMGEBTCH	1301	0.7712868698841409
PC644	SMCENTER	1301	0.6811078605008682
PC644	SMNABTCH	1301	0.21055183584862772
PC644	SMGEBTCH	1301	0.3190084567380608
PC645	SMCENTER	1301	0.9901310324660779
PC645	SMNABTCH	1301	0.14091278323889586
PC645	SMGEBTCH	1301	0.31678730085381784
PC646	SMCENTER	1301	0.1256452674115164
PC646	SMNABTCH	1301	0.7742165025417294
PC646	SMGEBTCH	1301	0.18234694046962888
PC647	SMCENTER	1301	0.7860939434425247
PC647	SMNABTCH	1301	0.918989070490589
PC647	SMGEBTCH	1301	0.23349651679929218
PC648	SMCENTER	1301	0.5816591927259607
PC648	SMNABTCH	1301	0.2234847949989816
PC648	SMGEBTCH	1301	0.6088035863669841
PC649	SMCENTER	1301	0.8882907479005142
PC649	SMNABTCH	1301	0.644231019837809
PC649	SMGEBTCH	1301	0.753185580692269
PC650	SMCENTER	1301	0.9547496638024833
PC650	SMNABTCH	1301	0.08659316785658902
PC650	SMGEBTCH	1301	0.8606104645087286
PC651	SMCENTER	1301	0.8440665680789442
PC651	SMNABTCH	1301	0.8018247511356952
PC651	SMGEBTCH	1301	0.8570376890002778
PC652	SMCENTER	1301	0.5786466804025234
PC652	SMNABTCH	1301	0.41853239253251195
PC652	SMGEBTCH	1301	0.9927048792490216
PC653	SMCENTER	1301	0.49578399309163923
PC653	SMNABTCH	1301	0.943064288291618
PC653	SMGEBTCH	1301	0.9765225954213759
PC654	SMCENTER	1301	0.037895100664976075
PC654	SMNABTCH	1301	0.1385210207936802
PC654	SMGEBTCH	1301	0.03477864558942198
PC655	SMCENTER	1301	0.7429515362890898
PC655	SMNABTCH	1301	0.33388954068609467
PC655	SMGEBTCH	1301	0.7950527935909746
PC656	SMCENTER	1301	0.41776792142534397
PC656	SMNABTCH	1301	0.8958753175159057
PC656	SMGEBTCH	1301	0.0059333684268975916
PC657	SMCENTER	1301	0.8536391912396626
PC657	SMNABTCH	1301	0.49940959339631275
PC657	SMGEBTCH	1301	0.72959927577646555
PC658	SMCENTER	1301	0.23140096820816364
PC658	SMNABTCH	1301	0.13743998707870864
PC658	SMGEBTCH	1301	0.35430126897248887
PC659	SMCENTER	1301	0.27364712680254877
PC659	SMNABTCH	1301	0.5504486445009491
PC659	SMGEBTCH	1301	0.3306382371705034
PC660	SMCENTER	1301	0.8815081699531138
PC660	SMNABTCH	1301	0.9444658353715606
PC660	SMGEBTCH	1301	0.0942199406729689
PC661	SMCENTER	1301	0.9944560641965265
PC661	SMNABTCH	1301	0.5782978009855702
PC661	SMGEBTCH	1301	0.6923063371368492
PC662	SMCENTER	1301	0.4253869625554183
PC662	SMNABTCH	1301	0.19608976137661352
PC662	SMGEBTCH	1301	0.17567514036558227
PC663	SMCENTER	1301	0.6762405848386637
PC663	SMNABTCH	1301	0.1387639872989301
PC663	SMGEBTCH	1301	0.049578868681981955
PC664	SMCENTER	1301	0.4991018405392166
PC664	SMNABTCH	1301	0.23698645897796972
PC664	SMGEBTCH	1301	0.3534232362898856
PC665	SMCENTER	1301	0.9193872519044068
PC665	SMNABTCH	1301	0.6711482666969446
PC665	SMGEBTCH	1301	0.05538028079106099
PC666	SMCENTER	1301	0.3860732988610253
PC666	SMNABTCH	1301	0.2207539444962771
PC666	SMGEBTCH	1301	0.32142390667544674
PC667	SMCENTER	1301	0.5875867312458724
PC667	SMNABTCH	1301	0.859012504882938
PC667	SMGEBTCH	1301	0.9721795447148808
PC668	SMCENTER	1301	0.9009205872837899
PC668	SMNABTCH	1301	0.0036515140345960637
PC668	SMGEBTCH	1301	0.46785919774976753
PC669	SMCENTER	1301	0.6357139426748011
PC669	SMNABTCH	1301	0.06220821687108067
PC669	SMGEBTCH	1301	0.4983526701693245
PC670	SMCENTER	1301	0.32297974301623844
PC670	SMNABTCH	1301	0.8323455821879082
PC670	SMGEBTCH	1301	0.817912553138511
PC671	SMCENTER	1301	0.8838131428460934
PC671	SMNABTCH	1301	0.11730891694030521
PC671	SMGEBTCH	1301	0.8853288890714258
PC672	SMCENTER	1301	0.3335252921676035
PC672	SMNABTCH	1301	0.3182361044439328
PC672	SMGEBTCH	1301	0.35010655756223596
PC673	SMCENTER	1301	0.707720645346005
PC673	SMNABTCH	1301	0.5984528503976578
PC673	SMGEBTCH	1301	0.9952483324067836
PC674	SMCENTER	1301	0.6015218767668881
PC674	SMNABTCH	1301	0.6029387072438862
PC674	SMGEBTCH	1301	0.9639771265024583
PC675	SMCENTER	1301	0.8784469946092333
PC675	SMNABTCH	1301	0.6033753471826173
PC675	SMGEBTCH	1301	0.5786373348857621
PC676	SMCENTER	1301	0.024503222316958877
PC676	SMNABTCH	1301	0.2957257552999225
PC676	SMGEBTCH	1301	0.7080016248581569
PC677	SMCENTER	1301	0.09055451154624351
PC677	SMNABTCH	1301	0.8642996352488982
PC677	SMGEBTCH	1301	0.9215324742257758
PC678	SMCENTER	1301	0.6629264076035244
PC678	SMNABTCH	1301	0.6016871330547875
PC678	SMGEBTCH	1301	0.9701819207650739
PC679	SMCENTER	1301	0.9445386587174543
PC679	SMNABTCH	1301	0.8897487323264892
PC679	SMGEBTCH	1301	0.9060687480839438
PC680	SMCENTER	1301	0.8076225046763934
PC680	SMNABTCH	1301	0.06194098923704816
PC680	SMGEBTCH	1301	0.7457675134711697
PC681	SMCENTER	1301	0.7406231147330646
PC681	SMNABTCH	1301	0.6481931567765313
PC681	SMGEBTCH	1301	0.2880776401139204
PC682	SMCENTER	1301	0.5586203147962842
PC682	SMNABTCH	1301	0.9547801110500308
PC682	SMGEBTCH	1301	0.6314327711412625
PC683	SMCENTER	1301	0.41784377105198334
PC683	SMNABTCH	1301	0.8586599132968769
PC683	SMGEBTCH	1301	0.3981213634673093
PC684	SMCENTER	1301	0.6196637101258806
PC684	SMNABTCH	1301	0.271923585407475
PC684	SMGEBTCH	1301	0.6605078717159545
PC685	SMCENTER	1301	0.9009186931283776
PC685	SMNABTCH	1301	0.1109204639047576
PC685	SMGEBTCH	1301	0.9981290692312046
PC686	SMCENTER	1301	0.8522344559811651
PC686	SMNABTCH	1301	0.3723393531578168
PC686	SMGEBTCH	1301	0.29523298312254886
PC687	SMCENTER	1301	0.3350749591761443
PC687	SMNABTCH	1301	0.22507991092900234
PC687	SMGEBTCH	1301	0.4331754324765576
PC688	SMCENTER	1301	0.8446238832193385
PC688	SMNABTCH	1301	0.14948511835922734
PC688	SMGEBTCH	1301	0.037270679089337205
PC689	SMCENTER	1301	0.673590850361435
PC689	SMNABTCH	1301	0.5683836025341718
PC689	SMGEBTCH	1301	0.6896128758617135
PC690	SMCENTER	1301	0.10085164425698981
PC690	SMNABTCH	1301	0.16562154455391295
PC690	SMGEBTCH	1301	0.19574236710630927
PC691	SMCENTER	1301	0.39859657537811904
PC691	SMNABTCH	1301	0.22344503428245993
PC691	SMGEBTCH	1301	0.26040558567167543
PC692	SMCENTER	1301	0.6699847569009658
PC692	SMNABTCH	1301	0.7748119515239411
PC692	SMGEBTCH	1301	0.7593464025191501
PC693	SMCENTER	1301	0.678931714066811
PC693	SMNABTCH	1301	0.5699603382409169
PC693	SMGEBTCH	1301	0.39110765658064495
PC694	SMCENTER	1301	0.6369968523324734
PC694	SMNABTCH	1301	0.37953135250849157
PC694	SMGEBTCH	1301	0.22178546206823255
PC695	SMCENTER	1301	0.879787125222512
PC695	SMNABTCH	1301	0.8035690878696694
PC695	SMGEBTCH	1301	0.8551169557264574
PC696	SMCENTER	1301	0.6465695541217231
PC696	SMNABTCH	1301	0.8584417397716347
PC696	SMGEBTCH	1301	0.4932124994072645
PC697	SMCENTER	1301	0.5006818013122241
PC697	SMNABTCH	1301	0.22056793462286908
PC697	SMGEBTCH	1301	0.4769752477273795
PC698	SMCENTER	1301	0.3987443167356113
PC698	SMNABTCH	1301	0.5548370497941393
PC698	SMGEBTCH	1301	0.26940518172267736
PC699	SMCENTER	1301	0.5841929044152765
PC699	SMNABTCH	1301	0.4555339185904134
PC699	SMGEBTCH	1301	0.9071623603239836
PC700	SMCENTER	1301	0.3919835336250325
PC700	SMNABTCH	1301	0.2800579612920652
PC700	SMGEBTCH	1301	0.14119273331307547
PC701	SMCENTER	1301	0.4116447114693461
PC701	SMNABTCH	1301	0.394168029581727
PC701	SMGEBTCH	1301	0.3276321965606293
PC702	SMCENTER	1301	0.3531494026153121
PC702	SMNABTCH	1301	0.9300698697093408
PC702	SMGEBTCH	1301	0.7586632280532466
PC703	SMCENTER	1301	0.4407693702392431
PC703	SMNABTCH	1301	0.05649188259610089
PC703	SMGEBTCH	1301	0.4093109286152147
PC704	SMCENTER	1301	0.37038769832221724
PC704	SMNABTCH	1301	0.23269129759551396
PC704	SMGEBTCH	1301	0.1807821702121184
PC705	SMCENTER	1301	0.3605673590906088
PC705	SMNABTCH	1301	0.8663100373573808
PC705	SMGEBTCH	1301	0.9871862408274539
PC706	SMCENTER	1301	0.89976413683313
PC706	SMNABTCH	1301	0.6683445106143968
PC706	SMGEBTCH	1301	0.3773738496072953
PC707	SMCENTER	1301	0.5597308394691469
PC707	SMNABTCH	1301	0.10093700814359408
PC707	SMGEBTCH	1301	0.4412160350940462
PC708	SMCENTER	1301	0.0036375207243716534
PC708	SMNABTCH	1301	0.26366811098664167
PC708	SMGEBTCH	1301	0.5791135501595932
PC709	SMCENTER	1301	0.4803877873268393
PC709	SMNABTCH	1301	0.401306996260196
PC709	SMGEBTCH	1301	0.08509516353386874
PC710	SMCENTER	1301	0.4305392760148292
PC710	SMNABTCH	1301	0.4443073555479965
PC710	SMGEBTCH	1301	0.6600075851396785
PC711	SMCENTER	1301	0.7398428413041814
PC711	SMNABTCH	1301	0.8265164194372027
PC711	SMGEBTCH	1301	0.9433504492633684
PC712	SMCENTER	1301	0.8141260103496025
PC712	SMNABTCH	1301	0.042879227441106574
PC712	SMGEBTCH	1301	0.6381344124381008
PC713	SMCENTER	1301	0.7108754500099147
PC713	SMNABTCH	1301	0.8533188738669405
PC713	SMGEBTCH	1301	0.7162628904593128
PC714	SMCENTER	1301	0.931950652776333
PC714	SMNABTCH	1301	0.8290772589061174
PC714	SMGEBTCH	1301	0.715233624422335
PC715	SMCENTER	1301	0.6645830482688742
PC715	SMNABTCH	1301	0.26644037256931824
PC715	SMGEBTCH	1301	0.8923661715125897
PC716	SMCENTER	1301	0.6713612982418532
PC716	SMNABTCH	1301	0.642604667442241
PC716	SMGEBTCH	1301	0.17888589740142866
PC717	SMCENTER	1301	0.629493011371707
PC717	SMNABTCH	1301	0.11487759007231077
PC717	SMGEBTCH	1301	0.05503364888243685
PC718	SMCENTER	1301	0.5722969306924219
PC718	SMNABTCH	1301	0.5421421829606585
PC718	SMGEBTCH	1301	0.597506667447276
PC719	SMCENTER	1301	0.3719238436833179
PC719	SMNABTCH	1301	0.12753577581241926
PC719	SMGEBTCH	1301	0.38622161883001116
PC720	SMCENTER	1301	0.2795143698589677
PC720	SMNABTCH	1301	0.48760206742999407
PC720	SMGEBTCH	1301	0.6846723924465887
PC721	SMCENTER	1301	0.7067550142448615
PC721	SMNABTCH	1301	0.5469726640723583
PC721	SMGEBTCH	1301	0.9900565689789209
PC722	SMCENTER	1301	0.45572935084431454
PC722	SMNABTCH	1301	0.1342610420844675
PC722	SMGEBTCH	1301	0.03075333555238988
PC723	SMCENTER	1301	0.39267567976379014
PC723	SMNABTCH	1301	0.7793131610212809
PC723	SMGEBTCH	1301	0.4692306487440946
PC724	SMCENTER	1301	0.5952093841367759
PC724	SMNABTCH	1301	0.9747701393036767
PC724	SMGEBTCH	1301	0.38785877605745
PC725	SMCENTER	1301	0.7712883597810761
PC725	SMNABTCH	1301	0.6806785306529468
PC725	SMGEBTCH	1301	0.9208826054315425
PC726	SMCENTER	1301	0.07180203103638085
PC726	SMNABTCH	1301	0.965984366532229
PC726	SMGEBTCH	1301	0.3903138185491998
PC727	SMCENTER	1301	0.18232126360168113
PC727	SMNABTCH	1301	0.2749184340844979
PC727	SMGEBTCH	1301	0.9345335883827774
PC728	SMCENTER	1301	0.18230689725547433
PC728	SMNABTCH	1301	0.22588018481094177
PC728	SMGEBTCH	1301	0.6304499669555059
PC729	SMCENTER	1301	0.6718823694311304
PC729	SMNABTCH	1301	0.09897403852330414
PC729	SMGEBTCH	1301	0.3955492472398131
PC730	SMCENTER	1301	0.4955518852662564
PC730	SMNABTCH	1301	0.5019198536896385
PC730	SMGEBTCH	1301	0.39682579449748684
PC731	SMCENTER	1301	0.428681032093367
PC731	SMNABTCH	1301	0.5003933725140239
PC731	SMGEBTCH	1301	0.555510821330688
PC732	SMCENTER	1301	0.4304565045684946
PC732	SMNABTCH	1301	0.566465348904425
PC732	SMGEBTCH	1301	0.21434145414232242
PC733	SMCENTER	1301	0.7096677467796088
PC733	SMNABTCH	1301	0.28920443421573255
PC733	SMGEBTCH	1301	0.9658214762751491
PC734	SMCENTER	1301	0.6325442568585673
PC734	SMNABTCH	1301	0.7123771047655532
PC734	SMGEBTCH	1301	0.881727379924675
PC735	SMCENTER	1301	0.619352860197319
PC735	SMNABTCH	1301	0.5395044126740065
PC735	SMGEBTCH	1301	0.9758277127456119
PC736	SMCENTER	1301	0.17621611384498245
PC736	SMNABTCH	1301	0.5835326042525666
PC736	SMGEBTCH	1301	0.6295602251587534
PC737	SMCENTER	1301	0.8727488438439541
PC737	SMNABTCH	1301	0.8712534988043039
PC737	SMGEBTCH	1301	0.8724024203900272
PC738	SMCENTER	1301	0.823690261010856
PC738	SMNABTCH	1301	0.4639943500758867
PC738	SMGEBTCH	1301	0.9946752634933045
PC739	SMCENTER	1301	0.39686391815235855
PC739	SMNABTCH	1301	0.2525130710149774
PC739	SMGEBTCH	1301	0.7989419702779593
PC740	SMCENTER	1301	0.7246289391305112
PC740	SMNABTCH	1301	0.16819994548896672
PC740	SMGEBTCH	1301	0.9182342660471801
PC741	SMCENTER	1301	0.39635943105364857
PC741	SMNABTCH	1301	0.2857829217408053
PC741	SMGEBTCH	1301	0.7553188909769144
PC742	SMCENTER	1301	0.30684795719913543
PC742	SMNABTCH	1301	0.5850483968742323
PC742	SMGEBTCH	1301	0.47116584626453634
PC743	SMCENTER	1301	0.7395828974433718
PC743	SMNABTCH	1301	0.8144983092035729
PC743	SMGEBTCH	1301	0.980117942742784
PC744	SMCENTER	1301	0.07538744106673732
PC744	SMNABTCH	1301	0.7862695207964393
PC744	SMGEBTCH	1301	0.5970942881198646
PC745	SMCENTER	1301	0.3979675171141566
PC745	SMNABTCH	1301	0.4301342413905295
PC745	SMGEBTCH	1301	0.5349185430205503
PC746	SMCENTER	1301	0.4746518019726912
PC746	SMNABTCH	1301	0.9793770120226081
PC746	SMGEBTCH	1301	0.9730214159305572
PC747	SMCENTER	1301	0.4042919805862406
PC747	SMNABTCH	1301	0.5792459944134813
PC747	SMGEBTCH	1301	0.5492429919982577
PC748	SMCENTER	1301	0.09922061722959973
PC748	SMNABTCH	1301	0.7130080156405265
PC748	SMGEBTCH	1301	0.7998578604469261
PC749	SMCENTER	1301	0.1751952083978018
PC749	SMNABTCH	1301	0.5912212329909756
PC749	SMGEBTCH	1301	0.5546089303211403
PC750	SMCENTER	1301	0.7457121695254176
PC750	SMNABTCH	1301	0.5540738407165333
PC750	SMGEBTCH	1301	0.5185823159742241
PC751	SMCENTER	1301	0.6723823240586946
PC751	SMNABTCH	1301	0.42592718790591283
PC751	SMGEBTCH	1301	0.9273304983388968
PC752	SMCENTER	1301	0.37784920418662193
PC752	SMNABTCH	1301	0.24027419503663672
PC752	SMGEBTCH	1301	0.975401196184012
PC753	SMCENTER	1301	0.6127888707169716
PC753	SMNABTCH	1301	0.3400937596278947
PC753	SMGEBTCH	1301	0.5954806401717518
PC754	SMCENTER	1301	0.2016601957688219
PC754	SMNABTCH	1301	0.9982902719635839
PC754	SMGEBTCH	1301	0.9732948326812483
PC755	SMCENTER	1301	0.20216780936242104
PC755	SMNABTCH	1301	0.4650363519481132
PC755	SMGEBTCH	1301	0.7364655855872335
PC756	SMCENTER	1301	0.14432546305445518
PC756	SMNABTCH	1301	0.7059785107150721
PC756	SMGEBTCH	1301	0.170317779854581
PC757	SMCENTER	1301	0.8655163901700147
PC757	SMNABTCH	1301	0.19061599183780933
PC757	SMGEBTCH	1301	0.9359676879570433
PC758	SMCENTER	1301	0.9809797897108457
PC758	SMNABTCH	1301	0.6987199363687635
PC758	SMGEBTCH	1301	0.2322523142368034
PC759	SMCENTER	1301	0.33924433317428915
PC759	SMNABTCH	1301	0.8471483666764587
PC759	SMGEBTCH	1301	0.43061180429600526
PC760	SMCENTER	1301	0.5483872179312989
PC760	SMNABTCH	1301	0.5669671404406558
PC760	SMGEBTCH	1301	0.9772181853191871
PC761	SMCENTER	1301	0.6405771279880056
PC761	SMNABTCH	1301	0.3530013510690308
PC761	SMGEBTCH	1301	0.24477397592896705
PC762	SMCENTER	1301	0.8422205824224099
PC762	SMNABTCH	1301	0.09031736922604042
PC762	SMGEBTCH	1301	0.2843834106730947
PC763	SMCENTER	1301	0.2728070285373157
PC763	SMNABTCH	1301	0.7366666324093882
PC763	SMGEBTCH	1301	0.8904212161964923
PC764	SMCENTER	1301	0.7228252100753316
PC764	SMNABTCH	1301	0.4655790704988253
PC764	SMGEBTCH	1301	0.9867197972714568
PC765	SMCENTER	1301	0.6947041325508463
PC765	SMNABTCH	1301	0.6977912548576206
PC765	SMGEBTCH	1301	0.9823783208009367
PC766	SMCENTER	1301	0.11646778397869981
PC766	SMNABTCH	1301	0.2542469916959297
PC766	SMGEBTCH	1301	0.5111795448259665
PC767	SMCENTER	1301	0.8349563024794403
PC767	SMNABTCH	1301	0.4596342304773549
PC767	SMGEBTCH	1301	0.7479008667925822
PC768	SMCENTER	1301	0.8441220339822271
PC768	SMNABTCH	1301	0.3576550254971306
PC768	SMGEBTCH	1301	0.9998662855540741
PC769	SMCENTER	1301	0.6867615448417614
PC769	SMNABTCH	1301	0.8154088396745504
PC769	SMGEBTCH	1301	0.5610498451037409
PC770	SMCENTER	1301	0.490396901979002
PC770	SMNABTCH	1301	0.52339072674577225
PC770	SMGEBTCH	1301	0.1760097821585106
PC771	SMCENTER	1301	0.6787084153594745
PC771	SMNABTCH	1301	0.44814971985822555
PC771	SMGEBTCH	1301	0.9786480129912127
PC772	SMCENTER	1301	0.35102244413167155
PC772	SMNABTCH	1301	0.26478424745024787
PC772	SMGEBTCH	1301	0.3759789286663101
PC773	SMCENTER	1301	0.7515269707997057
PC773	SMNABTCH	1301	0.8102246632256476
PC773	SMGEBTCH	1301	0.9230246261920968
PC774	SMCENTER	1301	0.15186768906597903
PC774	SMNABTCH	1301	0.3728555565382129
PC774	SMGEBTCH	1301	0.3721765627050695
