PC	n_age	r_age	p_age	n_sex	r_sex	p_sex	lm_n	lm_beta_age_mid	lm_p_age_mid	lm_beta_sex_num	lm_p_sex_num
PC298	1301	0.0061468708035841	0.8247009723887357	1301	2.2984987745758298e-4	0.9933915383910048	1301	6.05634630703443e-4	0.8300109060136964	4.201474687554499e-4	0.9957169002257831
PC299	1301	-0.007148976549287015	0.7967043871187168	1301	-3.69477781677653e-5	0.9989376949307989	1301	-7.278480264145634e-4	0.7962038313472805	7.333260584617597e-4	0.9925169870852745
PC300	1301	-0.01660405018029033	0.5495975296708479	1301	-0.0012435206152059737	0.9642588195114942	1301	-0.0016625139213205353	0.5545956871548916	-0.002065780936098363	0.9788864706839276
PC301	1301	-0.014484412423941224	0.6016919595223987	1301	9.500205161066785e-4	0.9726907788127768	1301	-0.0014630776351925573	0.6020589563909517	0.004127448977237108	0.957713883122888
PC302	1301	-0.028718280583921608	0.30063701458209424	1301	-0.0025712952826037914	0.926176833751372	1301	-0.0028923453937549225	0.30223007887099856	-0.004040351007800705	0.9585658191412321
PC303	1301	0.006203185265075121	0.8231213928154457	1301	2.0689415805644047e-4	0.9940515301600139	1301	6.181695067208525e-4	0.825298567706338	7.171541544751466e-5	0.9992635570026932
PC304	1301	0.021517048659624224	0.43807361465291716	1301	0.0024084691481778826	0.9308395449178402	1301	0.002159880835198587	0.43981882515270365	0.0043467752261846385	0.9553093871913784
PC305	1301	0.03411456319403388	0.2188221287952209	1301	-0.0013136905497203868	0.9622434644240818	1301	0.00344138671536185	0.2173587310259095	-0.007533565431687735	0.9224405891884042
PC306	1301	0.015325147450336063	0.5807636373236427	1301	-7.824100991111088e-4	0.9775074841568842	1301	0.0015577808810218882	0.5764628583359025	-0.00421039153048645	0.9566034651959949
PC307	1301	-0.022811932634671586	0.4110038898381485	1301	-7.83285697441195e-5	0.997747936275822	1301	-0.002302672116888554	0.40757432074288336	0.0026854472904830045	0.9722264118419514
PC308	1301	-0.01526039504014486	0.5823633515386408	1301	-0.00241865099745264	0.9305479049231777	1301	-0.0015147233490725393	0.5851038943383409	-0.005091099871419862	0.9472656614489032
PC309	1301	0.025279156661953274	0.36225712877073357	1301	-0.005023063003952379	0.8563630669892666	1301	0.002545780337983729	0.35813446257906834	-0.016708708754253856	0.8278857330870308
PC310	1301	0.010105229804533461	0.7157472779486778	1301	-0.0014377843148195692	0.9586799574897489	1301	0.001013494499970531	0.7142367940090985	-0.005073454577960393	0.9473230206830789
PC311	1301	0.03622824981741362	0.19158553006017082	1301	0.001960427506178088	0.9436814902131321	1301	0.0036018508122569134	0.19270416769517282	0.0015329465061495677	0.9840525602298629
PC312	1301	0.010970663598103801	0.6925945339455988	1301	-8.816067385039812e-4	0.9746567099474437	1301	0.001085109922886466	0.6945067748525984	-0.003361283392472916	0.9650235539391276
PC313	1301	-0.033388520448693115	0.22879020681362391	1301	0.0020317408076022015	0.9416364148198617	1301	-0.003326817118615698	0.2272833348867713	0.009271587270732979	0.9034423779208255
PC314	1301	-0.02688486178246011	0.33256352486669294	1301	7.968032665333416e-4	0.9770938257735651	1301	-0.0026589124340082406	0.33363952507778516	0.0048644649885612136	0.9491590205865027
PC315	1301	0.019255723391028136	0.4877206629053419	1301	1.436776836986462e-4	0.9958690643052476	1301	0.0019243882425401865	0.48362582976722135	-0.0021314099589234527	0.977689225389298
PC316	1301	0.024640570751910857	0.37451354852004715	1301	-6.31657944124331e-4	0.9818404299865763	1301	0.0024365157000897694	0.3743500731543614	-0.004339142974068967	0.9545210988213484
PC317	1301	-0.004790602032477111	0.8629431101983145	1301	0.0019532304773943426	0.9438879026403788	1301	-4.75906902217989e-4	0.8619277564238746	0.005758191019250532	0.9395411765555055
PC318	1301	0.020431781104017492	0.4615298305894432	1301	-0.002987602401715661	0.9142672908418287	1301	0.002015055294072167	0.4608653711237144	-0.010138599357595618	0.8936060873488212
PC319	1301	-0.013725165351060609	0.6208785443376157	1301	0.003920146114891117	0.8876630797390657	1301	-0.0013561525409653435	0.6194625737954544	0.011933643406524972	0.8748398703971287
PC320	1301	-0.01710287054922003	0.5376688216932064	1301	-0.0021611619317054775	0.9379259528011252	1301	-0.0016760878896641268	0.5380869484986716	-0.003897633782709625	0.9588398850381123
PC321	1301	-0.0531729527763038	0.05518354340962146	1301	-0.0015380526585208666	0.9558012261456432	1301	-0.005206136201383887	0.055330730515066186	0.0015471158355037948	0.9836129996851712
PC322	1301	0.004766533532965951	0.8636249444546136	1301	-0.0029187915271258573	0.9162345506747664	1301	4.913509942496079e-4	0.8563490939382032	-0.008770593782329921	0.9072847055569094
PC323	1301	-0.007553817874976166	0.7854655539772581	1301	0.00148506431456041	0.957322466513284	1301	-7.491366196066449e-4	0.7824533516941339	0.004952315028167789	0.9475432278918816
PC324	1301	0.02069380685093415	0.45580327205636884	1301	0.0033897426615827923	0.9027812267058637	1301	0.0019968371830809267	0.46081421079678386	0.007215571592795482	0.9234703388211762
PC325	1301	-0.02067416334464459	0.4562311905210763	1301	4.416821558585561e-4	0.9873014949969827	1301	-0.0020197947479927898	0.45455642119129014	0.003521930734911412	0.9625089422217444
PC326	1301	-0.019241060570449733	0.48805218422338303	1301	-7.605169555557899e-4	0.9781367027514538	1301	-0.001879612421926481	0.4861411255465462	2.5433516359219617e-4	0.9972896075100137
PC327	1301	-0.008086071193001707	0.7707576743489516	1301	0.0016416186164444203	0.9528284242966352	1301	-7.900261956229406e-4	0.7696011120699033	0.0052275919966339604	0.9443087716211587
PC328	1301	-0.005723960039339404	0.836585547895424	1301	7.26034951568932e-4	0.9791277581458945	1301	-5.642898730292017e-4	0.8337516224303572	0.0027262506768556813	0.9708441527128702
PC329	1301	0.025239878441864927	0.36300367553804436	1301	0.003497132298808082	0.8997172626604332	1301	0.002432067263439367	0.36426137910904666	0.006556523409155219	0.9297411066455854
PC330	1301	0.005695796203872266	0.8373783603422248	1301	1.0794135930747158e-4	0.9968965279134355	1301	5.456150755419673e-4	0.8386055848849412	-2.1484534544962092e-4	0.9976935513061348
PC331	1301	0.010214912856201524	0.7127979302730093	1301	5.698331582167901e-4	0.9836175712197699	1301	9.838091213760372e-4	0.7131730695230227	4.345085615626505e-4	0.9953309576372993
PC332	1301	0.031218610297454298	0.26049254637824953	1301	0.00192810537091104	0.944608525838392	1301	0.003003158361653115	0.26100703229398126	0.0017861022510502703	0.9807725355677901
PC333	1301	-0.009503102626231703	0.7320128307356111	1301	4.763023046640915e-5	0.9986305583745836	1301	-9.137166863120521e-4	0.732082828811602	0.0011096454729788582	0.9880435320276271
PC334	1301	-0.025026194539421284	0.3670819182444638	1301	-1.6473821458230082e-4	0.9952635510409216	1301	-0.0023986233950138167	0.3679464564329742	0.002080663266407295	0.9775400532433058
PC335	1301	-0.007590947723854562	0.7844369830828796	1301	0.001087946973720961	0.9687278546980054	1301	-7.432219510073339e-4	0.7801644465035953	0.00395159734072654	0.957344104543739
PC336	1301	-0.012907991679091095	0.6418204088172139	1301	9.00834237778455e-4	0.9741041744935013	1301	-0.0012472762045139354	0.6392243546826359	0.0038952832886493156	0.9579153350077054
PC337	1301	0.0070326480993847555	0.7999417068339705	1301	-0.00093587795459771435	0.9730971647817429	1301	7.064456042832143e-4	0.7902652787367952	-0.0039489056860715745	0.9572652930169081
PC338	1301	0.017846315956752352	0.5201345721813122	1301	-4.6694763450282707e-4	0.9865751709236124	1301	0.0017127209714091793	0.5186026938606672	-0.0032040511501419604	0.965281122437132
PC339	1301	-0.011783823831797739	0.6710981228686426	1301	0.0014187305969100231	0.9592270569090946	1301	-0.0011436975961730074	0.6658016366001451	0.005320847580984346	0.9422616841346263
PC340	1301	-0.007398651255703781	0.7897680094097163	1301	-0.001402434314228877	0.9596949958697967	1301	-7.054094985188793e-4	0.7894531530708375	-0.0027837453113998736	0.9697034504925615
PC341	1301	0.009215252434484842	0.7398318943013436	1301	-7.929906004113283e-4	0.9772034008727064	1301	8.716982911263352e-4	0.7408495949184242	-0.0028806588218411363	0.9685766578386273
PC342	1301	0.016559718399819515	0.550663944406616	1301	-0.0016848599737766966	0.9515873973581148	1301	0.001590260882357249	0.54599014549779	-0.006444664723421723	0.929719314287748
PC343	1301	0.028461375615563507	0.304983448917753	1301	9.638496771247751e-4	0.9722934052423094	1301	0.0026902872605589984	0.3064608181827775	-2.8204085211502866e-4	0.9969161262082823
PC344	1301	0.0124404193872971	0.6539336607471005	1301	-0.0022603482403615606	0.9350832199285317	1301	0.0011792318186909533	0.653829412999637	-0.007026356561042059	0.9232731686226701
PC345	1301	0.024308992981178324	0.38097736149914596	1301	4.757683497527567e-4	0.9863215983486258	1301	0.0023062503858353625	0.37974525142738624	-0.0014399063579276692	0.9842275944629407
PC346	1301	-0.01964662715656098	0.47892738225633746	1301	0.00243792565452228	0.9299958440256728	1301	-0.00186755064342887	0.4762793352827003	0.008461468184629806	0.907390163853746
PC347	1301	0.027349266415502994	0.32427682892698695	1301	0.0024443760547642086	0.9298111004445616	1301	0.002565810405441652	0.32721022447734216	0.0037583484602365467	0.95873973164775
PC348	1301	0.022122149501417533	0.4252984580417255	1301	0.0031191846540458623	0.9105069070875449	1301	0.002054667367545703	0.43163181903486225	0.0063022318263396835	0.9307116381451284
PC349	1301	-0.01104504854983506	0.6906174876823687	1301	0.001752828962192663	0.9496369255963164	1301	-0.0010405499650115082	0.690022517065253	0.005593619268498988	0.9384042132262281
PC350	1301	0.0027839944545998896	0.9200897889611068	1301	-8.785615652906722e-4	0.9747442193888101	1301	2.605570691415491e-4	0.9203228226435219	-0.0024737040019355886	0.972695333467881
PC351	1301	-0.013926843012246715	0.6157561248381851	1301	-4.705781916137347e-4	0.9864708017031001	1301	-0.0013032373515756129	0.6158379883981896	2.2931637347628662e-4	0.9974608733311635
PC352	1301	-0.02595860633088394	0.3494954415748044	1301	0.0022903520529219206	0.9342234557197397	1301	-0.0024311879007811905	0.3486020651464353	0.008481339499653769	0.906167646886955
PC353	1301	-0.0026861306962014425	0.9228899040888549	1301	7.498516991937272e-4	0.97844323186603	1301	-2.617361798965745e-4	0.919547892229729	0.002416071768078221	0.9731923448749189
PC354	1301	0.00585717376186145	0.8328378386797968	1301	-0.0010364192901057723	0.9702082709911382	1301	5.455178841362822e-4	0.8328969703849439	-0.0031742110926182314	0.9647057475014695
PC355	1301	-0.008651620521693635	0.755219548080639	1301	-0.001908533023802789	0.9451699195353829	1301	-7.964180292428329e-4	0.7575214502802601	-0.004069621165007259	0.9546545184017974
PC356	1301	-0.013245580479055533	0.6331331693969888	1301	-1.0049795904227772e-4	0.9971105355977687	1301	-0.0012269509093994636	0.6341043457841724	0.0010004410799664676	0.9888391790913416
PC357	1301	-0.0037418355274153737	0.892741211165959	1301	0.0026672177437453114	0.9234311598553907	1301	-3.6745527629147205e-4	0.8865529297070665	0.0075031775709836586	0.9163767488872017
PC358	1301	0.016814427558222874	0.5445507430119455	1301	9.141276637889593e-4	0.9737221721419382	1301	0.0015602613589115455	0.5442354786497309	5.460005837374701e-4	0.9938968405397532
PC359	1301	-0.038862524912998415	0.16123533163211176	1301	-5.261400899515212e-4	0.984873569311578	1301	-0.003595022164125404	0.161458483699539	0.002556949025066305	0.9713559415103776
PC360	1301	-0.027511612373235652	0.3214119341878038	1301	0.0016722725216632354	0.9519486452627055	1301	-0.002546601936834714	0.32050034299525126	0.007017337613354962	0.9213887862207777
PC361	1301	0.00941468689301408	0.7344116128123948	1301	0.004044817697326619	0.8841152621853878	1301	8.25707174982562e-4	0.7467865367643816	0.010073083014886	0.8871022534229606
PC362	1301	-0.05010222204196309	0.07083192467131541	1301	-0.0021820673581165375	0.9373267250985657	1301	-0.004616132717538103	0.07075612908097066	-3.3897413607725794e-4	0.9961815580576423
PC363	1301	0.02535390696038306	0.360839033232744	1301	-6.309191566956985e-6	0.9998186010516286	1301	0.002334219409579005	0.3602190059215906	-0.0026225308025693865	0.9704400077615635
PC364	1301	-0.02474540883127774	0.3724839998562419	1301	0.0012056446799869104	0.9653467522293742	1301	-0.0022992505735821775	0.3668320792972848	0.006095229264204766	0.9312770186129782
PC365	1301	0.02265677809061005	0.4141941188468038	1301	-0.0019392236620201235	0.944289632077566	1301	0.002088792326553946	0.4120817766998077	-0.007257447010603501	0.9181765475604052
PC366	1301	-0.00444362614934868	0.8727821700932413	1301	0.0023900352849307457	0.9313675719635722	1301	-4.079762009843873e-4	0.8725239204748643	0.006327574049067165	0.92852909890732
PC367	1301	-0.004648319636531845	0.8669752783827646	1301	4.7690190817989756e-4	0.9862890115976559	1301	-4.289812614478378e-4	0.86589744762187415	0.0017170819429465293	0.9805630657802205
PC368	1301	-0.014149214423124515	0.6101297075479557	1301	-4.25893779515538e-4	0.9877553796746164	1301	-0.0012977983727797023	0.6091284732637778	4.5209453524380533e-4	0.9948774007457929
PC369	1301	-0.004952470196211175	0.8583602355586357	1301	0.0024724077592160184	0.9290082985442771	1301	-4.6244854600812745e-4	0.8550902860129542	0.006792386263646763	0.9229789419471085
PC370	1301	-0.03715866877780263	0.18041956127877815	1301	0.0029536765847447692	0.9152371439091554	1301	-0.0033864793550513893	0.1801742642703473	0.010928481423521636	0.8760813640736901
PC371	1301	-0.0012614480473505147	0.963743902404383	1301	-6.226380365183423e-4	0.9820997000467393	1301	-1.332717947255142e-4	0.9578963847722178	-9.367212249730293e-4	0.9893291537161473
PC372	1301	-0.025186206548227667	0.36402535155940274	1301	0.0030876394887977424	0.911408231852058	1301	-0.002287274100019066	0.36416255447052226	0.009980679156162672	0.8864928609581871
PC373	1301	-8.80556748122872e-4	0.9746868835896656	1301	0.0026856773984072625	0.9229028762662641	1301	-7.847220339469944e-5	0.9751266994036087	0.006575902720619253	0.9249726676986101
PC374	1301	-0.007508276662607887	0.7867276472801817	1301	-0.0020797535140849935	0.9402597540126079	1301	-6.599202006474802e-4	0.7929626038996568	-0.004808539379506708	0.9450441503047246
PC375	1301	-0.023160480456211458	0.4038905377960197	1301	1.7626809937895872e-4	0.9949320553924859	1301	-0.002090322290145406	0.4043193117454139	0.0026527968896155256	0.9695678522173612
PC376	1301	-0.007241538551753731	0.7941309578144151	1301	0.0017009506724577246	0.9511256240885273	1301	-6.576097851117187e-4	0.7929315395756291	0.004918402741348752	0.9435848013828609
PC377	1301	0.021657509783238015	0.4350886499533213	1301	0.0011965940625843679	0.9656067280394557	1301	0.001952067213824872	0.4350501330981744	7.634603239367087e-4	0.9912197015813231
PC378	1301	-0.01960044958241041	0.47996161055914743	1301	-0.002708664918446626	0.9222450604666507	1301	-0.001767788821968229	0.47955974847382454	-0.0045785863450016106	0.9473726183155651
PC379	1301	0.0026571481335615666	0.9237193490276754	1301	-7.397962940104647e-4	0.9787322362189064	1301	2.3410438753824846e-4	0.9253374251684774	-0.0019182179052244061	0.9779204477541067
PC380	1301	0.005885578119951933	0.8320392247926798	1301	0.0012620482193259595	0.9637266643441637	1301	5.360649499123964e-4	0.8297930812437384	0.0022861401426563306	0.9736403071088571
PC381	1301	-0.014553050505355734	0.5999706777949547	1301	1.6711625589084573e-4	0.995195179920835	1301	-0.0013085628387705236	0.598861387273786	0.0019163383969539845	0.977847589986348
PC382	1301	0.0022566310599338663	0.9351897416337485	1301	0.0016643460004787652	0.9521761339478694	1301	1.9377702449916058e-4	0.937902182572361	0.003983994144682465	0.9539627561112427
PC383	1301	-0.022944895494022864	0.40828158870670306	1301	0.0039698843018003286	0.8862473912205515	1301	-0.0020469794346962182	0.4092750594364788	0.011625481273213232	0.8658495147922438
PC384	1301	0.003387622487230529	0.9028417327128073	1301	-4.920757353642633e-4	0.9858528071659973	1301	2.981317354136306e-4	0.9042484825110599	-0.0013973312527921233	0.9837866428038966
PC385	1301	-0.016624394740065704	0.5491084756209568	1301	8.02860117704621e-5	0.9976916570400454	1301	-0.001483673908211583	0.5492971498581256	0.0017875878534531976	0.9792527707849037
PC386	1301	-0.05141958056793359	0.06372255260237876	1301	-1.524674381494351e-4	0.9956163489560432	1301	-0.004570794227315261	0.06387505344091968	0.004541299030118228	0.947057746975826
PC387	1301	0.005443754398002503	0.8444805934685079	1301	0.0027816324826645104	0.9201573590896053	1301	4.700962862372247e-4	0.8487356598650775	0.00642058272215459	0.9251944300676636
PC388	1301	-0.002765727151809155	0.9206123859219187	1301	0.0017606796246366103	0.949411658291567	1301	-2.61693615856168e-4	0.9153696197297625	0.004851134283643242	0.9433959660185383
PC389	1301	-0.012350823812393009	0.6562653450741485	1301	-0.0018039206158073024	0.9481709719706484	1301	-0.0011003979444777566	0.6548868033859643	-0.002980247639583031	0.9651958104517815
PC390	1301	0.0031802026514139376	0.9087637967631648	1301	0.0032179490485373173	0.9076857088332586	1301	2.7765626259949606e-4	0.9100520917115132	0.007424897346720346	0.9132922297526537
PC391	1301	-0.0069064428930268075	0.8034577735277506	1301	-2.696241354481255e-4	0.9922480137210039	1301	-5.887201753938625e-4	0.8103591372809631	-5.134712277977818e-4	0.9939811965362075
PC392	1301	0.012793547717114682	0.6447766454126909	1301	-0.001242178217719535	0.9642973768583538	1301	0.0011146954168642384	0.6492431785857831	-0.003790148578924438	0.9555487120956017
PC393	1301	0.013029987085000928	0.6386753416339147	1301	4.8531587387007927e-4	0.9860471334691632	1301	0.0011490587192574647	0.6388914217901154	-8.417314671372623e-5	0.9990114200780291
PC394	1301	-0.019756721122254302	0.47646654455353976	1301	0.0033935407143333802	0.902672838442584	1301	-0.0017541068540295975	0.4731362088347767	0.010224015434074713	0.8801947356970313
PC395	1301	0.012002043976121684	0.6653739007619928	1301	0.0035111578724792785	0.8993172042582497	1301	0.0010355653674060034	0.6713184005930894	0.0076133980232878104	0.910469241731379
PC396	1301	0.013106122858396225	0.6367158256816607	1301	4.744337370253144e-5	0.9986359307857273	1301	0.0011574833676643726	0.6349747117703094	-0.0012858574611133676	0.9848336197825566
PC397	1301	0.010539568333755587	0.7040932859753198	1301	5.8098908552616e-4	0.9832968900368029	1301	9.143328963857963e-4	0.70705820541761355	5.991490178588635e-4	0.992917879342863
PC398	1301	-2.1937230478800732e-4	0.9936927748437614	1301	0.0017913600473482825	0.948531351589569	1301	-2.5226521861619624e-6	0.9991725525088822	0.0038154250521618533	0.9549169899289701
PC399	1301	0.02108576032372615	0.447312165964736	1301	-0.001058122530072746	0.9695847131861361	1301	0.0018600929220742794	0.44399226738849784	-0.004820274609254351	0.9429964465950111
PC400	1301	-0.009498184167572716	0.7321462036009787	1301	0.003015064691106725	0.9134823069386119	1301	-8.41465248291216e-4	0.7286471329132269	0.008237289778770846	0.9025754455895646
PC401	1301	0.01900807433117719	0.49333617745106273	1301	0.002033838927168428	0.9415762520969996	1301	0.0016523682545257837	0.49483814354774847	0.0030915254721242506	0.9632804115039648
PC402	1301	0.021973602917374786	0.42841435124493077	1301	0.0024001016360267824	0.9310792235708081	1301	0.0019198610702032188	0.4270653528477635	0.0033831787138047	0.9597630824236743
PC403	1301	-0.011978951239496253	0.6659787422657564	1301	0.0031758610251915492	0.9088878102560322	1301	-0.0010507367272364196	0.6634410379702584	0.008740564102849832	0.8961889071194578
PC404	1301	0.019762641328636647	0.4763344114887499	1301	-0.003362286591583573	0.9035648176491233	1301	0.001727382452972398	0.47331640330079117	-0.009970304018113146	0.8813994939759406
PC405	1301	-0.010678006163959256	0.7003931633717652	1301	-0.0016589416158059428	0.9523312403348307	1301	-9.272362159122302e-4	0.7000567304281761	-0.002820440477191044	0.9663097741076774
PC406	1301	-0.007154441848820004	0.7965523780037149	1301	-0.0015223978652611529	0.9562506425280166	1301	-6.154404946074933e-4	0.7979547707921724	-0.002966178698060928	0.9645298346437374
PC407	1301	-0.01583678546757403	0.5681964353844962	1301	-0.003513419177424508	0.8992527063237704	1301	-0.0013616340159154211	0.570640101504682	-0.006865561102759205	0.9179084758268109
PC408	1301	0.014683223194890432	0.5967123813895745	1301	0.002478290625209645	0.9288398278768368	1301	0.0012726142151049135	0.5957382409922394	0.004275949746293215	0.9487686141708267
PC409	1301	-0.015038116511758395	0.587870337566931	1301	7.765324485328392e-4	0.9776764090684362	1301	-0.001301260614878792	0.5863811175648938	0.0033278765924768428	0.9599988184150385
PC410	1301	0.030609679007426338	0.2699102239533469	1301	-6.442824071320048e-4	0.9814775530757356	1301	0.0026658339831715804	0.26448220830875224	-0.005084413095696321	0.9388419535307955
PC411	1301	-0.00673481516948205	0.8082456768726953	1301	-1.5586446066506433e-4	0.9955186808455341	1301	-5.758154772428613e-4	0.8093995700164672	1.8295727179643391e-4	0.9977960199064894
PC412	1301	-0.018009855615719925	0.5163173665261072	1301	-0.0028469010539590215	0.9182904015665625	1301	-0.0015341455901088288	0.5201596802080495	-0.005220770347180444	0.93712350103314
PC413	1301	0.007442104377960521	0.788562490819897	1301	-4.1140450343593436e-4	0.988171921268959	1301	6.443118059199287e-4	0.7869288539194825	-0.0017654511801577818	0.9787029293008682
PC414	1301	-0.04486153739462167	0.10579484576718093	1301	0.0010777280960080448	0.9690214398048613	1301	-0.0038478803628303735	0.10528806328778201	0.006784201963446117	0.9179775363008138
PC415	1301	-0.03355740523593511	0.226443199204665	1301	0.0014797564709008453	0.9574748578436281	1301	-0.0028673361072768834	0.22688868671142814	0.006439703192523125	0.922054721895498
PC416	1301	-0.0016559474163898103	0.9524171749378741	1301	0.002191865149577104	0.9370458959346553	1301	-1.36738134376104e-4	0.954044137334175	0.005053654614546531	0.9388088041310321
PC417	1301	0.005320106380424695	0.8479695053269675	1301	-4.427347379292906e-4	0.9872712354829863	1301	4.586141585446306e-4	0.8464763310354306	-0.0016165360011011806	0.9803755456853807
PC418	1301	0.001257727790820003	0.9638507554984928	1301	4.815091526616617e-4	0.986156565966462	1301	8.996578046748472e-5	0.9696681823463482	0.0014077465896291323	0.9828905757911428
PC419	1301	0.021571282493877086	0.4369196898849954	1301	4.036188437681686e-4	0.9883957468383621	1301	0.0018439294585090335	0.4355044790411723	-0.0012156491897610767	0.9852145147811151
PC420	1301	-0.009013285694923644	0.7453341817945582	1301	4.6042701003967364e-4	0.9867626227552031	1301	-7.527556777398916e-4	0.7498846635589524	0.00153320707517908	0.9813284356854634
PC421	1301	-0.007819308127690196	0.7781192750978306	1301	-8.243889251040661e-4	0.9763010336309024	1301	-6.518120586795563e-4	0.7820340805179031	-0.0014489032967850938	0.982314914512282
PC422	1301	-0.019212798652878973	0.4886915188323341	1301	-3.218819951395323e-4	0.990745605421743	1301	-0.0016243309980153255	0.49017909163564555	9.02484572159431e-4	0.9889741029371814
PC423	1301	-0.0017835099823495478	0.9487565858677902	1301	-2.9943990975919943e-4	0.9913908094525441	1301	-1.3496082840214543e-4	0.9542445241942756	-9.14285618722182e-4	0.9888221079693003
PC424	1301	0.001216103810039102	0.9650463219720735	1301	0.0017503344783342304	0.949708503284728	1301	9.443536189346487e-5	0.9679213646469034	0.004063123828872883	0.9502726753364706
PC425	1301	-0.0207248728401904	0.45512698436149723	1301	-0.001947706347451595	0.9440463385009322	1301	-0.0017576323679985941	0.4531757111889375	-0.0023177157300707553	0.9715565166962605
PC426	1301	-0.009439720201791353	0.7337321773181438	1301	5.063415660000145e-4	0.9854427089063554	1301	-8.027404289227209e-4	0.7311913195055354	0.002199459449363968	0.9729352120137302
PC427	1301	-0.04151559834670219	0.13448496035050742	1301	0.0012544908746846151	0.9639437266322135	1301	-0.003498841662541993	0.13351567051590513	0.006830430096451409	0.9158867085479867
PC428	1301	-0.010852732925133028	0.6957332501592379	1301	-0.003092311879648468	0.911274722674131	1301	-9.037845376218135e-4	0.6983990362352845	-0.006176641511063542	0.9239584770510623
PC429	1301	-0.02805138223822304	0.31200576540873826	1301	-1.23768104286181e-4	0.9964414886487534	1301	-0.0023596675968839847	0.31136463316547913	0.0023588110031629466	0.9708977669463488
PC430	1301	-0.020151217919751784	0.46770577185607165	1301	-0.0027620870005715392	0.9207165286558849	1301	-0.0016882547510477155	0.46714152386464347	-0.00430566969493815	0.9467035262740278
PC431	1301	-0.016958830691407106	0.5410999894113631	1301	0.001784346230304146	0.9487325920237979	1301	-0.00142160551720488	0.5403047590847523	0.005608152164021506	0.9306122731062556
PC432	1301	0.018645578229929044	0.5016178473244122	1301	-0.0017398945501608035	0.9500080750290021	1301	0.0015594376105627532	0.5010607016138298	-0.005634088406805264	0.930177410715205
PC433	1301	0.005718787662897663	0.8367311379778092	1301	-5.065270721187301e-4	0.9854373762074944	1301	4.7249976767302566e-4	0.8383400254385796	-0.0015333391975420197	0.9809618747880302
PC434	1301	-0.011013166548950874	0.691464608768787	1301	8.536154969367852e-4	0.9754611083401756	1301	-9.084554278082026e-4	0.6947333318435585	0.002652691835315711	0.9670539098978046
PC435	1301	-0.024879207576503064	0.3699037142153806	1301	-0.0012191946525618041	0.964957540906451	1301	-0.002058267461756205	0.37309914832853186	-8.079944320602558e-4	0.9899435849078329
PC436	1301	0.007089359460742532	0.7983630462544833	1301	-0.002385000924876264	0.9315117834675171	1301	6.040472620979736e-4	0.7933619058685237	-0.006315347879164633	0.9213680223453283
PC437	1301	0.0037512734082681474	0.8924723164749697	1301	-0.0016239471778665543	0.9533356276372167	1301	3.0614106470897744e-4	0.8942447674277839	-0.003820411525261935	0.9523208078923048
PC438	1301	0.019759035920369115	0.47641487819499706	1301	0.004188841177465671	0.8800196339871799	1301	0.0016272707544707295	0.4794403780657661	0.0077988059889294884	0.9027628717726683
PC439	1301	0.032746117942776716	0.23787563265441972	1301	6.367849023233268e-4	0.9816930605088017	1301	0.0027100737593321413	0.23810003671120714	-0.0015020749571195567	0.9811923355715004
PC440	1301	-0.01481961037044954	0.5933071898978164	1301	6.892823502473309e-4	0.9801841087050052	1301	-0.0012325746506670638	0.5908000395950658	0.003059629455590724	0.961629977709461
PC441	1301	-0.02155662385046525	0.4372314069936083	1301	0.0014289825684532004	0.9589326842602284	1301	-0.0017929426668409352	0.43378243178063425	0.005422474957339988	0.9319969272156896
PC442	1301	0.0012591348444006734	0.963810342072297	1301	9.036254029118807e-4	0.9740239665603202	1301	1.0151078260566142e-4	0.9646217543895299	0.0019402827041997946	0.9756228796471603
PC443	1301	-0.012071865097133688	0.6635464802600571	1301	-0.001586480444818795	0.9544110551474134	1301	-9.979651189109301e-4	0.66219597676322	-0.002313473997822512	0.9708799185736705
PC444	1301	-0.01005146043859718	0.7171946741539077	1301	-5.801298509625103e-4	0.9833215889512981	1301	-8.244541372326607e-4	0.7180811738866781	-4.4643725588782725e-4	0.9943779293359869
PC445	1301	-0.015253597847705412	0.582531395913249	1301	0.0030544438445820206	0.9123568378963728	1301	-0.00125864956807934	0.5808419486417695	0.008219290034178886	0.896592503119243
PC446	1301	-0.003278460373791336	0.9059577790830022	1301	0.0010479274582317827	0.9698776264530633	1301	-2.715584863444752e-4	0.9050003757841824	0.0026608264495104755	0.9663801376952716
PC447	1301	0.009914696412691838	0.7208807340507706	1301	0.001325578047790456	0.9619020663611315	1301	8.150641305191299e-4	0.7201223977556952	0.001970513448427805	0.9750926689219379
PC448	1301	-0.020005228371950005	0.4709373952580532	1301	7.242748068925602e-4	0.9791783477546382	1301	-0.0016460732992191085	0.4685914728465338	0.0035798498890943	0.9546908372391265
PC449	1301	0.01491586831824545	0.5909092726466101	1301	-3.345367751722072e-4	0.9903817864745819	1301	0.0012195847459901103	0.5908598584108216	-0.0020614108159889614	0.9738718302364957
PC450	1301	0.021326514469612055	0.4421414318649286	1301	0.0039317938245537224	0.8873315209307031	1301	0.001732511412883555	0.44466164560718546	0.0069453533975487374	0.9120508335690667
PC451	1301	0.02313165370227699	0.40447604256975866	1301	-7.824170526483572e-4	0.977507284311359	1301	0.0018886881325785715	0.4045291524543233	-0.003758164073481245	0.9523229006144085
