PC,covar,n,p
PC488,SMNABTCH,1301,0.6153808524919044
PC489,SMNABTCH,1301,0.8286605868190404
PC490,SMNABTCH,1301,0.7895626118652685
PC491,SMNABTCH,1301,0.6611093967940525
PC492,SMNABTCH,1301,0.7479472437252201
PC493,SMNABTCH,1301,0.8359116717695934
PC494,SMNABTCH,1301,0.03877252104057759
PC495,SMNABTCH,1301,0.750525186737529
PC496,SMNABTCH,1301,0.2455130226138754
PC497,SMNABTCH,1301,0.9790046155939518
PC498,SMNABTCH,1301,0.9625388147800008
PC499,SMNABTCH,1301,0.9352058945929036
PC500,SMNABTCH,1301,0.6564138104777433
PC501,SMNABTCH,1301,0.4304243475776286
PC502,SMNABTCH,1301,0.10832867606429313
PC503,SMNABTCH,1301,0.4159808584935874
PC504,SMNABTCH,1301,0.23607635997374465
PC505,SMNABTCH,1301,0.5900218201639195
PC506,SMNABTCH,1301,0.008458035791299333
PC507,SMNABTCH,1301,0.1630725012057866
PC508,SMNABTCH,1301,0.0550409890140248
PC509,SMNABTCH,1301,0.16323309584227919
PC510,SMNABTCH,1301,0.0814537947381178
PC511,SMNABTCH,1301,0.6566421516296197
PC512,SMNABTCH,1301,0.4800210600922002
PC513,SMNABTCH,1301,0.18093070690505272
PC514,SMNABTCH,1301,0.7569967312512169
PC515,SMNABTCH,1301,0.10148784793562346
PC516,SMNABTCH,1301,0.8820282697087252
PC517,SMNABTCH,1301,0.23720968343172338
PC518,SMNABTCH,1301,0.5428540806466737
PC519,SMNABTCH,1301,0.899390257147072
PC520,SMNABTCH,1301,0.2720981363378697
PC521,SMNABTCH,1301,0.5324243722683015
PC522,SMNABTCH,1301,0.0448587690669968
PC523,SMNABTCH,1301,0.9034812688065418
PC524,SMNABTCH,1301,0.10067102568329343
PC525,SMNABTCH,1301,0.47193516901635796
PC526,SMNABTCH,1301,0.293506484911337
PC527,SMNABTCH,1301,0.15857083269446198
PC528,SMNABTCH,1301,0.25142511292832626
PC529,SMNABTCH,1301,0.10384659332798502
PC530,SMNABTCH,1301,0.535841376888927
PC531,SMNABTCH,1301,0.014093137623169254
PC532,SMNABTCH,1301,0.43030424895430014
PC533,SMNABTCH,1301,0.9561329717038136
PC534,SMNABTCH,1301,0.013051038583018261
PC535,SMNABTCH,1301,0.8278561541370295
PC536,SMNABTCH,1301,0.315860755702514
PC537,SMNABTCH,1301,0.6277225749827373
PC538,SMNABTCH,1301,0.9769781542265804
PC539,SMNABTCH,1301,0.7219629062582302
PC540,SMNABTCH,1301,0.7749126839100746
PC541,SMNABTCH,1301,0.620497152241911
PC542,SMNABTCH,1301,0.22715630488894123
PC543,SMNABTCH,1301,0.01571542239453282
PC544,SMNABTCH,1301,0.16111917378110996
PC545,SMNABTCH,1301,0.4959643700421602
PC546,SMNABTCH,1301,0.06478630637602911
PC547,SMNABTCH,1301,0.799532862841735
PC548,SMNABTCH,1301,0.05579151751680449
PC549,SMNABTCH,1301,0.2562948279849946
PC550,SMNABTCH,1301,0.5354694519290606
PC551,SMNABTCH,1301,0.213390724020362
PC552,SMNABTCH,1301,0.00769281785321397
PC553,SMNABTCH,1301,0.24928699147904507
PC554,SMNABTCH,1301,0.8591031922122789
PC555,SMNABTCH,1301,0.9741723432585818
PC556,SMNABTCH,1301,0.1305142648502197
PC557,SMNABTCH,1301,0.7395098818500159
PC558,SMNABTCH,1301,0.8639843412434862
PC559,SMNABTCH,1301,0.43498051905039986
PC560,SMNABTCH,1301,0.34560619404819914
PC561,SMNABTCH,1301,0.9474308023299588
PC562,SMNABTCH,1301,0.43359257155520464
PC563,SMNABTCH,1301,0.004635366602145631
PC564,SMNABTCH,1301,0.4595470208454814
PC565,SMNABTCH,1301,0.08820217569181484
PC566,SMNABTCH,1301,0.7447458103677429
PC567,SMNABTCH,1301,0.3819728507596416
PC568,SMNABTCH,1301,0.3805116826618505
PC569,SMNABTCH,1301,0.11658976070541555
PC570,SMNABTCH,1301,0.12477644229938291
PC571,SMNABTCH,1301,0.9230684626111834
PC572,SMNABTCH,1301,0.7488673790691232
PC573,SMNABTCH,1301,0.606517190589325
PC574,SMNABTCH,1301,0.772070253420182
PC575,SMNABTCH,1301,0.7304509540270109
PC576,SMNABTCH,1301,0.17975651925513852
PC577,SMNABTCH,1301,0.9280659058942318
PC578,SMNABTCH,1301,0.04193189554171115
PC579,SMNABTCH,1301,0.09616762569276847
PC580,SMNABTCH,1301,0.2967640078821273
PC581,SMNABTCH,1301,0.291917408120569
PC582,SMNABTCH,1301,0.259441303100335
PC583,SMNABTCH,1301,0.11168146661313337
PC584,SMNABTCH,1301,0.13950652543655667
PC585,SMNABTCH,1301,0.718833399932503
PC586,SMNABTCH,1301,0.16010403549312868
PC587,SMNABTCH,1301,0.12448792554800267
PC588,SMNABTCH,1301,0.027222243505427946
PC589,SMNABTCH,1301,0.20115053141482805
PC590,SMNABTCH,1301,0.008393177828861011
PC591,SMNABTCH,1301,0.4321346207491711
PC592,SMNABTCH,1301,0.8905108212964418
PC593,SMNABTCH,1301,0.7656987299896344
PC594,SMNABTCH,1301,0.026781030441076086
PC595,SMNABTCH,1301,0.22278934569427628
PC596,SMNABTCH,1301,0.6268649448786808
PC597,SMNABTCH,1301,0.32186105815328625
PC598,SMNABTCH,1301,0.9577141865620735
PC599,SMNABTCH,1301,0.12280892058447568
PC600,SMNABTCH,1301,0.37962995900661434
PC601,SMNABTCH,1301,0.3336507861996545
PC602,SMNABTCH,1301,0.057994015069075824
PC603,SMNABTCH,1301,0.8918488044085296
PC604,SMNABTCH,1301,0.48978129363771994
PC605,SMNABTCH,1301,0.8016259974363635
PC606,SMNABTCH,1301,0.6222909431102
PC607,SMNABTCH,1301,0.2769324200493676
PC608,SMNABTCH,1301,0.7360786390314008
PC609,SMNABTCH,1301,0.6066865464875739
PC610,SMNABTCH,1301,0.8029538988541028
PC611,SMNABTCH,1301,0.3963097461184088
PC612,SMNABTCH,1301,0.2682274198569078
PC613,SMNABTCH,1301,0.07285641519837449
PC614,SMNABTCH,1301,0.599628640576362
PC615,SMNABTCH,1301,0.40201158582671714
PC616,SMNABTCH,1301,0.27773144250232185
PC617,SMNABTCH,1301,0.3198125887551568
PC618,SMNABTCH,1301,0.5574479366532794
PC619,SMNABTCH,1301,0.4512098261933289
PC620,SMNABTCH,1301,0.07144261966137477
PC621,SMNABTCH,1301,0.9271498370178806
PC622,SMNABTCH,1301,0.1799714874835215
PC623,SMNABTCH,1301,0.8970211902263472
PC624,SMNABTCH,1301,0.7416956629717559
PC625,SMNABTCH,1301,0.1572329583203165
PC626,SMNABTCH,1301,0.6856732022111793
PC627,SMNABTCH,1301,0.12503238557749471
PC628,SMNABTCH,1301,0.9869368753990134
PC629,SMNABTCH,1301,0.3346826621201089
PC630,SMNABTCH,1301,0.0103013651882265
PC631,SMNABTCH,1301,0.17538452678059674
PC632,SMNABTCH,1301,0.20840805442652086
PC633,SMNABTCH,1301,0.1671367357130572
PC634,SMNABTCH,1301,0.3066515056924936
PC635,SMNABTCH,1301,0.047064461026034565
PC636,SMNABTCH,1301,0.23282303583354602
PC637,SMNABTCH,1301,0.5820400533739449
PC638,SMNABTCH,1301,0.7417575036276802
PC639,SMNABTCH,1301,0.741488289236033
PC640,SMNABTCH,1301,0.4618861949274336
PC641,SMNABTCH,1301,0.6526240657176307
PC642,SMNABTCH,1301,7.553075530868875e-4
PC643,SMNABTCH,1301,0.5856641185021113
PC644,SMNABTCH,1301,0.5204341438579958
PC645,SMNABTCH,1301,0.47073880271230145
PC646,SMNABTCH,1301,0.5064658852356001
PC647,SMNABTCH,1301,0.5281075061382279
PC648,SMNABTCH,1301,0.6523180055876376
PC649,SMNABTCH,1301,0.9423271427827622
PC650,SMNABTCH,1301,0.07309995203059769
PC651,SMNABTCH,1301,0.3102846481613149
PC652,SMNABTCH,1301,0.6138713596569485
PC653,SMNABTCH,1301,0.31334342574336416
PC654,SMNABTCH,1301,0.7878246675982777
PC655,SMNABTCH,1301,0.6902381181675402
PC656,SMNABTCH,1301,0.5141702325601704
PC657,SMNABTCH,1301,0.4458070802045764
PC658,SMNABTCH,1301,0.8205349100090726
PC659,SMNABTCH,1301,0.3201817973264081
PC660,SMNABTCH,1301,0.00513808682098205
PC661,SMNABTCH,1301,0.6836168779258934
PC662,SMNABTCH,1301,0.11446351911184646
PC663,SMNABTCH,1301,0.9032808484281333
PC664,SMNABTCH,1301,0.12815736183481646
PC665,SMNABTCH,1301,0.5000166477848969
PC666,SMNABTCH,1301,0.7081099019508632
PC667,SMNABTCH,1301,0.3489329631338336
PC668,SMNABTCH,1301,0.23837938629992975
PC669,SMNABTCH,1301,0.062350789450431696
PC670,SMNABTCH,1301,0.3847158313888666
PC671,SMNABTCH,1301,0.16506930311721502
PC672,SMNABTCH,1301,0.7094982484664425
PC673,SMNABTCH,1301,0.7486855494965895
PC674,SMNABTCH,1301,0.18162783778082064
PC675,SMNABTCH,1301,0.507328995527053
PC676,SMNABTCH,1301,0.12039791718790936
PC677,SMNABTCH,1301,0.7024839487336332
PC678,SMNABTCH,1301,0.25693778389403527
PC679,SMNABTCH,1301,0.3425624375622136
PC680,SMNABTCH,1301,0.7870605523444683
PC681,SMNABTCH,1301,0.911921353187005
PC682,SMNABTCH,1301,0.9032087263286779
PC683,SMNABTCH,1301,0.9406540171547831
PC684,SMNABTCH,1301,0.1269801435672491
PC685,SMNABTCH,1301,0.8677201984041535
PC686,SMNABTCH,1301,0.11706950024832545
PC687,SMNABTCH,1301,0.6192549255547459
PC688,SMNABTCH,1301,0.7947793602645169
PC689,SMNABTCH,1301,0.1921309521744015
PC690,SMNABTCH,1301,0.9805049226532017
PC691,SMNABTCH,1301,0.0626259520112059
PC692,SMNABTCH,1301,0.03957403204089522
PC693,SMNABTCH,1301,0.06626492812411697
PC694,SMNABTCH,1301,0.3485294037515511
PC695,SMNABTCH,1301,0.7065514468688732
PC696,SMNABTCH,1301,0.6765214450073453
PC697,SMNABTCH,1301,0.7459159559474376
PC698,SMNABTCH,1301,0.08719636411026759
PC699,SMNABTCH,1301,0.9911208499899049
PC700,SMNABTCH,1301,0.15180988036309712
PC701,SMNABTCH,1301,0.6098356415392483
PC702,SMNABTCH,1301,0.5024734023684088
PC703,SMNABTCH,1301,0.08610761236561958
PC704,SMNABTCH,1301,0.8623450148752383
PC705,SMNABTCH,1301,0.5083655171584608
PC706,SMNABTCH,1301,0.3764181992795562
PC707,SMNABTCH,1301,0.07866065501314752
PC708,SMNABTCH,1301,0.4666094214991938
PC709,SMNABTCH,1301,0.5572042352413251
PC710,SMNABTCH,1301,0.7336692281184227
PC711,SMNABTCH,1301,0.3999611202808403
PC712,SMNABTCH,1301,0.252005647655469
PC713,SMNABTCH,1301,0.1427207009004328
PC714,SMNABTCH,1301,0.44644282957893255
PC715,SMNABTCH,1301,0.1529048942732124
PC716,SMNABTCH,1301,0.3935477274602138
PC717,SMNABTCH,1301,0.5149114991052701
PC718,SMNABTCH,1301,0.7941805923532623
PC719,SMNABTCH,1301,0.22582013464429654
PC720,SMNABTCH,1301,0.4801365467448895
PC721,SMNABTCH,1301,0.53396225611997306
PC722,SMNABTCH,1301,0.9539346911509368
PC723,SMNABTCH,1301,0.22430236645274604
PC724,SMNABTCH,1301,0.5724704727239291
PC725,SMNABTCH,1301,0.1068635969788841
PC726,SMNABTCH,1301,0.7669345914105345
PC727,SMNABTCH,1301,0.5700744764384416
PC728,SMNABTCH,1301,0.5970937391895352
PC729,SMNABTCH,1301,0.4476883887479818
PC730,SMNABTCH,1301,0.6715114643016742
PC731,SMNABTCH,1301,0.2891578775109779
PC732,SMNABTCH,1301,0.786459734519998
PC733,SMNABTCH,1301,0.8948258656028862
PC734,SMNABTCH,1301,0.7094670998273905
PC735,SMNABTCH,1301,0.12117362242626009
PC736,SMNABTCH,1301,0.8058020048673129
PC737,SMNABTCH,1301,0.7935532348460832
PC738,SMNABTCH,1301,0.56687161312237
PC739,SMNABTCH,1301,0.42899457188011747
PC740,SMNABTCH,1301,0.04075496743225793
PC741,SMNABTCH,1301,0.9227645865644827
PC742,SMNABTCH,1301,0.7032687468496268
PC743,SMNABTCH,1301,0.35987737664341324
PC744,SMNABTCH,1301,0.8079485088295426
PC745,SMNABTCH,1301,0.9893083248993818
PC746,SMNABTCH,1301,0.2899865013893884
PC747,SMNABTCH,1301,0.7737310581689856
PC748,SMNABTCH,1301,0.8522105793612499
PC749,SMNABTCH,1301,0.4500591375694476
PC750,SMNABTCH,1301,0.901149596284724
PC751,SMNABTCH,1301,0.7273970882949081
PC752,SMNABTCH,1301,0.5093512350986322
PC753,SMNABTCH,1301,0.14547737410806466
PC754,SMNABTCH,1301,0.6438976753047078
PC755,SMNABTCH,1301,0.9335447488089323
PC756,SMNABTCH,1301,0.55742942396933
PC757,SMNABTCH,1301,0.36359013552230424
PC758,SMNABTCH,1301,0.5880856566036546
PC759,SMNABTCH,1301,0.6591606714518365
PC760,SMNABTCH,1301,0.03937826675708797
PC761,SMNABTCH,1301,0.9176766899125776
PC762,SMNABTCH,1301,0.5519472917378607
PC763,SMNABTCH,1301,0.07668129171619756
PC764,SMNABTCH,1301,0.12619048697141516
PC765,SMNABTCH,1301,0.9013389056569904
PC766,SMNABTCH,1301,0.05422045971849697
PC767,SMNABTCH,1301,0.45857441045218494
PC768,SMNABTCH,1301,0.797534934168843
PC769,SMNABTCH,1301,0.7128668672783549
PC770,SMNABTCH,1301,0.937482409840222
PC771,SMNABTCH,1301,0.4600551330618109
PC772,SMNABTCH,1301,0.6560082826817837
PC773,SMNABTCH,1301,0.6396004198326471
PC774,SMNABTCH,1301,0.23355536925509063
PC775,SMNABTCH,1301,0.7423239229316978
PC776,SMNABTCH,1301,0.9573698195314688
PC777,SMNABTCH,1301,0.10345876821214546
PC778,SMNABTCH,1301,0.22643789468423328
PC779,SMNABTCH,1301,0.46138462614597914
PC780,SMNABTCH,1301,0.7495940887804569
PC781,SMNABTCH,1301,0.6171878386976886
PC782,SMNABTCH,1301,0.21204497651436904
PC783,SMNABTCH,1301,0.9475915156018035
PC784,SMNABTCH,1301,0.1382154423233594
PC785,SMNABTCH,1301,0.7715818313738284
PC786,SMNABTCH,1301,0.8840061664301154
PC787,SMNABTCH,1301,0.5452511905671292
PC788,SMNABTCH,1301,0.2448049355047448
PC789,SMNABTCH,1301,0.765865794671985
PC790,SMNABTCH,1301,0.05172414557475782
PC791,SMNABTCH,1301,0.13675954278056204
PC792,SMNABTCH,1301,0.3397961204285445
PC793,SMNABTCH,1301,0.152529069480382
PC794,SMNABTCH,1301,0.4102951984563104
PC795,SMNABTCH,1301,0.32176327320692466
PC796,SMNABTCH,1301,0.9416394542229765
PC797,SMNABTCH,1301,0.6353172455418828
PC798,SMNABTCH,1301,0.14259444990171347
PC799,SMNABTCH,1301,0.3557081388267992
PC800,SMNABTCH,1301,0.9715075723647442
PC801,SMNABTCH,1301,0.9417930077779417
PC802,SMNABTCH,1301,0.9551538925839317
PC803,SMNABTCH,1301,0.4246260116015835
PC804,SMNABTCH,1301,0.9435036533618445
PC805,SMNABTCH,1301,0.19595947433369712
PC806,SMNABTCH,1301,0.9788414578619632
PC807,SMNABTCH,1301,0.8415942223170416
PC808,SMNABTCH,1301,0.7197338562933409
PC809,SMNABTCH,1301,0.07546461142417767
PC810,SMNABTCH,1301,0.7265586594903142
PC811,SMNABTCH,1301,0.31480909689309716
PC812,SMNABTCH,1301,0.7735352012624256
PC813,SMNABTCH,1301,0.37797409850071584
PC814,SMNABTCH,1301,0.7612022108277454
PC815,SMNABTCH,1301,0.10561120695577023
PC816,SMNABTCH,1301,0.47631311151288835
PC817,SMNABTCH,1301,0.07780337757947063
PC818,SMNABTCH,1301,0.00999660004701853
PC819,SMNABTCH,1301,0.5136812169533934
PC820,SMNABTCH,1301,0.8416867206286522
PC821,SMNABTCH,1301,0.08054944408611259
PC822,SMNABTCH,1301,0.07311144470625196
PC823,SMNABTCH,1301,0.6992127110085877
PC824,SMNABTCH,1301,0.28557007189459394
PC825,SMNABTCH,1301,0.5118384898198276
PC826,SMNABTCH,1301,0.12570185365636125
PC827,SMNABTCH,1301,0.49264318226194437
PC828,SMNABTCH,1301,0.40863094387838783
PC829,SMNABTCH,1301,0.03497321789126604
PC830,SMNABTCH,1301,0.09137607523644133
PC831,SMNABTCH,1301,0.4225447578269619
PC832,SMNABTCH,1301,0.9507556551389211
PC833,SMNABTCH,1301,0.2714073786956659
PC834,SMNABTCH,1301,0.8941806214004586
PC835,SMNABTCH,1301,0.5149543462314773
PC836,SMNABTCH,1301,0.2621276797703511
PC837,SMNABTCH,1301,0.5305767476263729
PC838,SMNABTCH,1301,0.4615337575210683
PC839,SMNABTCH,1301,0.6429762036095459
PC840,SMNABTCH,1301,0.3453747844627194
PC841,SMNABTCH,1301,0.8219739771230778
PC842,SMNABTCH,1301,0.9360157846159305
PC843,SMNABTCH,1301,0.668196866702683
PC844,SMNABTCH,1301,0.26135180184163115
PC845,SMNABTCH,1301,0.3994132402422105
PC846,SMNABTCH,1301,0.9703892203711848
PC847,SMNABTCH,1301,0.7979392540998791
PC848,SMNABTCH,1301,0.5116443990014248
PC849,SMNABTCH,1301,0.007241421128812802
PC850,SMNABTCH,1301,0.5929897710239066
PC851,SMNABTCH,1301,0.32156232918586813
PC852,SMNABTCH,1301,0.942596097963619
PC853,SMNABTCH,1301,0.42998125633759776
PC854,SMNABTCH,1301,0.20835319234466795
PC855,SMNABTCH,1301,0.03910433029060325
PC856,SMNABTCH,1301,0.3118182486533005
PC857,SMNABTCH,1301,0.3123354831109366
PC858,SMNABTCH,1301,0.8723837662909597
PC859,SMNABTCH,1301,0.809074701867506
PC860,SMNABTCH,1301,0.8553559220295719
PC861,SMNABTCH,1301,0.6111327206050217
PC862,SMNABTCH,1301,0.19508889584292577
PC863,SMNABTCH,1301,0.21512980867880407
PC864,SMNABTCH,1301,0.9403299024223779
PC865,SMNABTCH,1301,0.9944421424768859
PC866,SMNABTCH,1301,0.12420124317478795
PC867,SMNABTCH,1301,0.4102078681374492
PC868,SMNABTCH,1301,0.6575840483138001
PC869,SMNABTCH,1301,0.3813502277027144
PC870,SMNABTCH,1301,0.17922005994045642
PC871,SMNABTCH,1301,0.1682695401504786
PC872,SMNABTCH,1301,0.614823614850225
PC873,SMNABTCH,1301,0.6295084975018994
PC874,SMNABTCH,1301,0.3349005430857253
PC875,SMNABTCH,1301,0.45392741647868734
PC876,SMNABTCH,1301,0.3875219374791326
PC877,SMNABTCH,1301,0.3794516859259447
PC878,SMNABTCH,1301,0.7090757344613408
PC879,SMNABTCH,1301,0.844188841303676
PC880,SMNABTCH,1301,0.4306211319415473
PC881,SMNABTCH,1301,0.7100877966153956
PC882,SMNABTCH,1301,0.06808165601731023
PC883,SMNABTCH,1301,0.8764014339918664
PC884,SMNABTCH,1301,0.344307251117144
PC885,SMNABTCH,1301,0.5277778157654074
PC886,SMNABTCH,1301,0.8299502580708149
PC887,SMNABTCH,1301,0.5866264464577629
PC888,SMNABTCH,1301,0.2262745625710068
PC889,SMNABTCH,1301,0.026600315217771262
PC890,SMNABTCH,1301,0.27957767747341755
PC891,SMNABTCH,1301,0.9927469084441649
PC892,SMNABTCH,1301,0.4003727663081789
PC893,SMNABTCH,1301,0.8026861873581819
PC894,SMNABTCH,1301,0.036282576690657445
PC895,SMNABTCH,1301,0.3930305114616732
PC896,SMNABTCH,1301,0.18866241126969563
PC897,SMNABTCH,1301,0.4786641237589945
PC898,SMNABTCH,1301,0.504481139800933
PC899,SMNABTCH,1301,0.5160665526258316
PC900,SMNABTCH,1301,0.1956180164108692
PC901,SMNABTCH,1301,0.6442692184177956
PC902,SMNABTCH,1301,0.5024774525424764
PC903,SMNABTCH,1301,0.6420482632453068
PC904,SMNABTCH,1301,0.993620832954103
PC905,SMNABTCH,1301,0.5555190593180193
PC906,SMNABTCH,1301,0.7295349507808366
PC907,SMNABTCH,1301,0.9448117323356557
PC908,SMNABTCH,1301,0.9499132485048325
PC909,SMNABTCH,1301,0.9167313999731885
PC910,SMNABTCH,1301,0.9881990820833169
PC911,SMNABTCH,1301,0.7565744765259316
PC912,SMNABTCH,1301,0.12649387374240947
PC913,SMNABTCH,1301,0.30762129398525007
PC914,SMNABTCH,1301,0.5296367254374811
PC915,SMNABTCH,1301,0.7663427491494875
PC916,SMNABTCH,1301,0.748583146184508
PC917,SMNABTCH,1301,0.25344878857517233
PC918,SMNABTCH,1301,0.5172673919121293
PC919,SMNABTCH,1301,0.51834401250294
PC920,SMNABTCH,1301,0.2442433541126287
PC921,SMNABTCH,1301,0.5894709733527643
PC922,SMNABTCH,1301,0.3492430608453518
PC923,SMNABTCH,1301,0.23237882359582782
PC924,SMNABTCH,1301,0.011713969038221457
PC925,SMNABTCH,1301,0.15481552302831783
PC926,SMNABTCH,1301,0.2353527159653626
PC927,SMNABTCH,1301,0.9590944600788496
PC928,SMNABTCH,1301,0.8560685076222608
PC929,SMNABTCH,1301,0.13101424021533
PC930,SMNABTCH,1301,0.9914348932537609
PC931,SMNABTCH,1301,0.8411291647945562
PC932,SMNABTCH,1301,0.2033472381933493
PC933,SMNABTCH,1301,0.5726514543250161
PC934,SMNABTCH,1301,0.48470581380375144
PC935,SMNABTCH,1301,0.12122824044133758
PC936,SMNABTCH,1301,0.22852593469244536
PC937,SMNABTCH,1301,0.30772848491511534
PC938,SMNABTCH,1301,0.23607097696551216
PC939,SMNABTCH,1301,0.7401527661925643
PC940,SMNABTCH,1301,0.17470965955047635
PC941,SMNABTCH,1301,0.9692429747643092
PC942,SMNABTCH,1301,0.9238943526408064
PC943,SMNABTCH,1301,0.28083123672088856
PC944,SMNABTCH,1301,0.07010628585080932
PC945,SMNABTCH,1301,0.678424257519287
PC946,SMNABTCH,1301,0.8484702375157614
PC947,SMNABTCH,1301,0.7492607790372572
PC948,SMNABTCH,1301,0.47009524472385195
PC949,SMNABTCH,1301,0.7277006496733704
PC950,SMNABTCH,1301,0.8761496202252126
PC951,SMNABTCH,1301,0.9892031682376694
PC952,SMNABTCH,1301,0.7800334653891225
PC953,SMNABTCH,1301,0.25104894428182084
PC954,SMNABTCH,1301,0.7785293946230782
PC955,SMNABTCH,1301,0.54202495937383
PC956,SMNABTCH,1301,0.670393463047303
PC957,SMNABTCH,1301,0.5645876199957791
PC958,SMNABTCH,1301,0.48256723185873013
PC959,SMNABTCH,1301,0.165756595471257
PC960,SMNABTCH,1301,0.5305643724519129
PC961,SMNABTCH,1301,0.9716741670216607
PC962,SMNABTCH,1301,0.5504549082742586
PC963,SMNABTCH,1301,0.9822462680155446
PC964,SMNABTCH,1301,0.10322715265783115
PC965,SMNABTCH,1301,0.8455593782258992
PC966,SMNABTCH,1301,0.7814128344198301
PC967,SMNABTCH,1301,0.8885510204562794
PC968,SMNABTCH,1301,0.4459024999864752
PC969,SMNABTCH,1301,0.7728700094202405
PC970,SMNABTCH,1301,0.7147824832044272
PC971,SMNABTCH,1301,0.1172114725952221
PC972,SMNABTCH,1301,0.8087770580968341
PC973,SMNABTCH,1301,0.5411407989420547
PC974,SMNABTCH,1301,0.8298550955571964
PC975,SMNABTCH,1301,0.8456473566239029
PC976,SMNABTCH,1301,0.9832212738195527
PC977,SMNABTCH,1301,0.9357912524748578
PC978,SMNABTCH,1301,0.48944911652179185
PC979,SMNABTCH,1301,0.03480748093808828
PC980,SMNABTCH,1301,0.6281314923833733
PC981,SMNABTCH,1301,0.9803627712529303
PC982,SMNABTCH,1301,0.1928938077868489
PC983,SMNABTCH,1301,0.11272387403094705
PC984,SMNABTCH,1301,0.3784758258248981
PC985,SMNABTCH,1301,0.7265799535397375
PC986,SMNABTCH,1301,0.5797755010433601
PC987,SMNABTCH,1301,0.8590859201143063
PC988,SMNABTCH,1301,0.7094751350515885
PC989,SMNABTCH,1301,0.9926354211546966
PC990,SMNABTCH,1301,0.7943688846067785
PC991,SMNABTCH,1301,0.9976660542852054
PC992,SMNABTCH,1301,0.7574758377747188
PC993,SMNABTCH,1301,0.6743779913794488
PC994,SMNABTCH,1301,0.4592776441322465
PC995,SMNABTCH,1301,0.9023474489648707
PC996,SMNABTCH,1301,0.34735473763808844
PC997,SMNABTCH,1301,0.8540870322568568
PC998,SMNABTCH,1301,0.3865862006716633
PC999,SMNABTCH,1301,0.7333992027614733
PC1000,SMNABTCH,1301,0.9957578677950472
PC1001,SMNABTCH,1301,0.9600697616489332
PC1002,SMNABTCH,1301,0.4698707795333822
PC1003,SMNABTCH,1301,0.9947399627966791
PC1004,SMNABTCH,1301,0.32126069669988355
PC1005,SMNABTCH,1301,0.3117714496964023
PC1006,SMNABTCH,1301,0.8588263499347162
PC1007,SMNABTCH,1301,0.9952505900689637
PC1008,SMNABTCH,1301,0.05239300225262799
PC1009,SMNABTCH,1301,0.5562763130844649
PC1010,SMNABTCH,1301,0.7084623619367709
PC1011,SMNABTCH,1301,0.9137879145909238
PC1012,SMNABTCH,1301,0.9307896872088552
PC1013,SMNABTCH,1301,0.5142612266992699
PC1014,SMNABTCH,1301,0.9978574152710169
PC1015,SMNABTCH,1301,0.6994522420610458
PC1016,SMNABTCH,1301,0.43907715769770883
PC1017,SMNABTCH,1301,0.5887930249366138
PC1018,SMNABTCH,1301,0.3568002934225512
PC1019,SMNABTCH,1301,0.5549615374578477
PC1020,SMNABTCH,1301,0.47694704968718127
PC1021,SMNABTCH,1301,0.18632208988886356
PC1022,SMNABTCH,1301,0.7150379541143861
PC1023,SMNABTCH,1301,0.7678803375238178
PC1024,SMNABTCH,1301,0.9143005659682846
PC1025,SMNABTCH,1301,0.5163514047100718
PC1026,SMNABTCH,1301,0.4905955513066146
PC1027,SMNABTCH,1301,0.4629718447131759
PC1028,SMNABTCH,1301,0.8265757110319834
PC1029,SMNABTCH,1301,0.986006804455948
PC1030,SMNABTCH,1301,0.9260690480752356
PC1031,SMNABTCH,1301,0.6155668245859598
PC1032,SMNABTCH,1301,0.6799307074995112
PC1033,SMNABTCH,1301,0.8584451123704107
PC1034,SMNABTCH,1301,0.96510741798766575
PC1035,SMNABTCH,1301,0.5675667556238648
PC1036,SMNABTCH,1301,0.45217311658674786
PC1037,SMNABTCH,1301,0.5760887141909357
PC1038,SMNABTCH,1301,0.21395158716779292
PC1039,SMNABTCH,1301,0.6540205064998162
PC1040,SMNABTCH,1301,0.6388441416563774
PC1041,SMNABTCH,1301,0.39276361600641974
PC1042,SMNABTCH,1301,0.8651735542041041
PC1043,SMNABTCH,1301,0.1703556195524519
PC1044,SMNABTCH,1301,0.3734981128715692
PC1045,SMNABTCH,1301,0.952076719480806
PC1046,SMNABTCH,1301,0.447552542615174
PC1047,SMNABTCH,1301,0.8671906593494532
PC1048,SMNABTCH,1301,0.932290374523004
PC1049,SMNABTCH,1301,0.9565241407274334
PC1050,SMNABTCH,1301,0.9941807470331705
PC1051,SMNABTCH,1301,0.9889197312094131
PC1052,SMNABTCH,1301,0.5683713767528344
PC1053,SMNABTCH,1301,0.2209109758276349
PC1054,SMNABTCH,1301,0.918115724593805
PC1055,SMNABTCH,1301,0.856094422921595
PC1056,SMNABTCH,1301,0.19702933840497056
PC1057,SMNABTCH,1301,0.8117342368998719
PC1058,SMNABTCH,1301,0.7952170966996731
PC1059,SMNABTCH,1301,0.5049624090732192
PC1060,SMNABTCH,1301,0.8401180579558667
PC1061,SMNABTCH,1301,0.9683820337902502
PC1062,SMNABTCH,1301,0.9890000156332787
PC1063,SMNABTCH,1301,0.9142518070716723
PC1064,SMNABTCH,1301,0.36320551878633967
PC1065,SMNABTCH,1301,0.49286315350115245
PC1066,SMNABTCH,1301,0.96475398715594185
PC1067,SMNABTCH,1301,0.8965689214354591
PC1068,SMNABTCH,1301,0.6117171316635788
