Mixture,adipocyte,aspc,b_cell,dendritic_cell,endothelial,lec,macrophage,mast_cell,mesothelium,monocyte,nk_cell,pericyte,smc,t_cell,P-value,Correlation,RMSE
GTEX-13JUV-0626-SM-5J1MQ,0,0.139141207106187,0,0.00760165828775671,0.548554706390594,0,0.0145524863144211,0,0,0.128731402619415,0,0.14762705162989,0.0137914876517354,0,9999,0.101217008112874,1.2196915609075
GTEX-13N11-1826-SM-5IJDS,0,0.220817932523153,0,0,0.229215471867193,0,0.185838680151556,0,0,0.223583059349491,0,0.126273236268305,0,0.0142716198403009,9999,0.114876599238828,1.18806346528877
GTEX-13N1W-1226-SM-5K7UM,0,0.156763817373391,0.0121718925708617,0.0470008785510009,0.142194030104905,0,0.108543405658197,0,0,0.112802986202114,0.0867330675349702,0.25218129518611,0,0.0816086268184509,9999,0.151826953549023,1.19797869366681
GTEX-13N2G-1926-SM-5J1O3,0,0.271372372753744,0,0,0.18940850295756,0,0.124706394428129,0,0,0.0996663164459741,0.0811120622602788,0.14631540123103,0,0.0874189499232839,9999,0.11568113288177,1.21804158776967
GTEX-13NYC-1726-SM-GHWP8,0,0.384475361286075,0,0.0593483284007935,0.181865250025939,0,0.108569974068074,0,0,0.0761726838783475,0,0.0663197557437399,0.0344949629639202,0.0887536836331108,9999,0.10868545132906,1.22574213519295
GTEX-13NYS-0726-SM-5J1OR,0,0.291536907965402,0,0,0.4174310947648,0,0.0480505809871352,0,0,0.122972073150251,0,0.110613097561882,0,0.00939624557053048,9999,0.0889144283950893,1.22657429393235
GTEX-13NZ9-2026-SM-5KM1U,0,0.393837506319865,0,0,0.127948373018484,0,0.21329405712031,0,0,0.112325849488512,0.0279258958738759,0.124668318178953,0,0,9999,0.113299221947564,1.20982315227308
GTEX-13NZB-0826-SM-5K7X5,0,0.209624890621326,0,0.0366924569389721,0.259679121430271,0,0.0671167956913703,0,0,0.112610030254819,0.0571653494898605,0.151469471052594,0,0.105641884520787,9999,0.126038719543117,1.2091540476265
GTEX-13O1R-1426-SM-GHWPJ,0,0.19387444836998,0,0,0.248312806936915,0,0.149721586910716,0,0,0.192018605182799,0,0.1694956102124,0,0.0465769423871888,9999,0.127918580698295,1.19193887507762
GTEX-13O21-3126-SM-5J1OI,0,0.161376573509532,0,0.0370399159449707,0.14834829095441,0,0.110611196824675,0,0,0.173057781494693,0.0767486644276232,0.210776003643029,0,0.0820415732010677,9999,0.118057886347898,1.20882575935029
GTEX-13O3P-0926-SM-5IFFI,0,0.339059708142527,0,0,0.134031478017005,0,0.130577734225413,0,0,0.2673595315524,0,0.0515827779097452,0,0.0773887701529102,9999,0.139604695358341,1.16959915257628
GTEX-13O3Q-1126-SM-5K7YK,0,0.279689944491813,0,0.0458324694011827,0.22200824909939,0,0.0699558142759046,0,0,0.096622796847276,0.0784556596388578,0.13581349700762,0,0.0716215692379551,9999,0.121069211454551,1.21331233068555
GTEX-13O61-1926-SM-5KM1R,0,0.181594777868466,0,0,0.338355517245157,0,0.0962548468596256,0,0,0.219239113293565,0,0.155338354964766,0,0.00921738976842028,9999,0.115689253553161,1.19437968354121
GTEX-13OVG-1326-SM-5K7Y3,0,0.306107715257133,0,0,0.234723475428908,0,0.133676158181743,0,0,0.155129618944224,0,0.170363032187993,0,0,9999,0.10351917352113,1.21626923247458
GTEX-13OVH-1126-SM-5K7YP,0,0.30539007573528,0,0,0.192052161614214,0,0.172890443267567,0,0,0.200703022249417,0,0.124357374305343,0,0.00460692282817858,9999,0.0889861086846099,1.2115889587188
