Mixture,adipocyte,aspc,b_cell,dendritic_cell,endothelial,lec,macrophage,mast_cell,mesothelium,monocyte,nk_cell,pericyte,smc,t_cell,P-value,Correlation,RMSE
GTEX-1QMI2-1626-SM-EYYXK,0.0356466972107728,0.128900033185166,0,0.0969503609342273,0.182885852681702,0,0.0885551182558385,0,0,0.0156923000793114,0.115226219350115,0.117077280440263,0.0596953324542434,0.159370805408361,9999,0.634005643801985,0.776644336713189
GTEX-1QP28-0926-SM-EVR4D,0.0802082675049984,0.12869243663581,0,0,0.142904918870123,0,0.134993384598511,0,0,0.0595650849959816,0.104772912815827,0.182610965307554,0,0.166252029271195,9999,0.595646454374627,0.812062022463692
GTEX-1QP29-1626-SM-EXUSZ,0.116018567637225,0.0698524025550889,0,0.00564099978442585,0.170828488265312,0,0.10556211301709,0,0,0.0486291482464294,0.0811513708260226,0.209827527581221,0,0.192489382087185,9999,0.591175493222544,0.816180003957667
GTEX-1QP2A-1426-SM-EY5ZB,0.0796635758095611,0.0631002619442539,0,0.0759647485478326,0.202090200711287,0,0.0159399947018362,0,0,0.0475019708080364,0.132398332595601,0.156677624726399,0.062279288879208,0.164384001275985,9999,0.622052024818427,0.788658519024822
GTEX-1QP66-0626-SM-E76PD,0.119315209426269,0.137586841989654,0,0.0429403420799677,0.127525949011704,0,0.115212511889051,0,0,0.0204825921070111,0.0910755517907309,0.0811561317125156,0.085846051554123,0.178858818438974,9999,0.578750375715829,0.822100997320126
GTEX-1QP67-1126-SM-EAZ4C,0.127409841837465,0.0844460565577597,0,0.00261939264193276,0.172818448180852,0,0.119343921017677,0,0,0.0255881770907716,0.108026938016764,0.124770760774304,0.0752301615004564,0.159746302382018,9999,0.557984631711359,0.839927036809828
GTEX-1QP6S-1626-SM-EVYC5,0,0.217632290668038,0,0.0757005538651943,0.218669517823469,0,0.0786503992698908,0,0.00623682050744963,0.0168310996412989,0.108479599133953,0.087724122893757,0.0473645851948891,0.142711011002059,9999,0.614026430094746,0.795422626988919
GTEX-1QP9N-0426-SM-DTXFT,0.00711469948622716,0.139321871193077,0,0,0.166917635365722,0,0.124082803802021,0,0,0.0509412186374723,0.102503488860369,0.0309048596421985,0.217896793413946,0.160316629598968,9999,0.610726817295163,0.796298935992404
GTEX-1QPFJ-2126-SM-EXOJV,0.12125362788997,0.0996032626966574,0.00496902453405596,0,0.176926995337995,0,0.0482954000735626,0,0,0.101884726078142,0.131604273498121,0.102784147990941,0.0522898311402145,0.160388710760342,9999,0.620410072184074,0.789461834757813
GTEX-1QW4Y-0826-SM-DTXE1,0.190284032791896,0.0997343817313621,0,0.0364323430831552,0.150826316459084,0,0.108408052358058,0,0,0.0395807975288253,0.119952177705932,0.0971170399695541,0,0.157664858372133,9999,0.586554447403556,0.817409438882882
GTEX-1R7EV-1026-SM-DTX81,0.226467293984597,0.0591694278673193,0,0.0343528999945719,0.143958381511685,0,0.101215133756816,0,0,0.0344768017003685,0.101239419114486,0.0768841444527393,0.0582374926507736,0.163999004966644,9999,0.541112049084208,0.853528393259368
GTEX-1R9JW-1026-SM-F2I1O,0.182826578350258,0.112846647573747,0,0.0488268187509272,0.130046565731239,0,0.123822412403959,0,0,0.0115738479498387,0.123787450658791,0.10873542385096201,0.0171673377350494,0.140366916995229,9999,0.583214883154976,0.818754368256012
GTEX-1R9K4-1426-SM-DPRY4,0,0.180455777243333,0.00621091720462807,0.00529818386433433,0.188182162633159,0,0.100166643953667,0,0,0.0451064579673217,0.0835014185258885,0.138744010579463,0.0304061911626343,0.221928236865571,9999,0.617123434361533,0.794988980338408
GTEX-1R9K5-1826-SM-F6489,0.0741167038190763,0.132002105706863,0,0.0675618532955701,0.133087005583599,0,0.0946933110541939,0,0,0.0651626724305363,0.104025556902066,0.116726736680554,0.0549460611748631,0.157677993352679,9999,0.601999106195831,0.80530263602769
GTEX-1R9PM-0726-SM-G8OL6,0,0.143047731259285,0,0.0574301669111422,0.215921052869755,0,0.0877593382708023,0,0.00506798471497865,0.0381451844548412,0.113004032754685,0.150514426507168,0.0297230664810541,0.159387015776289,9999,0.633267667787978,0.779448715898213
GTEX-1R9PO-0926-SM-E9U4Q,0,0.167500301104075,0,0.0158849063731392,0.192882578784502,0,0.0635563565701108,0,0.0399752794952468,0.0473397124863488,0.0998172765223358,0.127727293174702,0.0540254718964101,0.191290823593128,9999,0.541069379295157,0.859803788479099
GTEX-1RAZA-0926-SM-E6CQ8,0.0563084746156902,0.132269727294469,0,0,0.146488043875702,0,0.118987707346078,0,0.0181453205735961,0.0632541210550369,0.0996928709759899,0.141585242021757,0.0380657350468301,0.185202757194851,9999,0.616041625047311,0.793274015452192
GTEX-1RAZQ-1526-SM-E6CJI,0.0656684088599101,0.0934569621890637,0,0.0064994044825582,0.193412064763057,0,0.0937467487588349,0,0,0.041164008021841,0.115348942280895,0.227810614343169,0,0.162892846300671,9999,0.591126548645129,0.817464132923835
GTEX-1RAZR-1026-SM-E76TB,0.0659918967776971,0.116525597794538,0,0.0604039231100714,0.159228634663357,0,0.0932238455592185,0,0.00291982867368541,0.0447307087493677,0.14023743173739,0.171011954010511,0,0.145726178924163,9999,0.576631306016012,0.829178659555168
GTEX-1RLM8-1026-SM-EWROE,0.0476007513038533,0.156413306697276,0,0.0898118130924128,0.122214728511079,0,0.141905077956081,0,0,0.0295959120255965,0.122367623850329,0.11889366599587,0,0.171197120567502,9999,0.503345397767073,0.890960497218507
GTEX-1RMOY-0826-SM-E9TIF,0.111192342330919,0.101602904713412,0,0.0573618451485103,0.132499100374356,0,0.112062212299332,0,0.0491359828201293,0.0355436833216857,0.111892210368096,0.0498873807177855,0.0440153145718348,0.194807023333939,9999,0.606876492135459,0.799385514135584
GTEX-1RNTQ-0826-SM-E9TK8,0.210514529892102,0.0721682871264353,0,0,0.138664067979692,0,0.0940863864910017,0,0,0.0761962469175049,0.109977386910451,0.127336843537631,0.0307545750163496,0.14030167612883301,9999,0.564834190967362,0.835919555855599
GTEX-1RQEC-2526-SM-EVYD2,0.172027081059558,0.0781934891766002,0,0.0836325093251837,0.171618340522174,0,0.026587955730233,0,0.00529681278671284,0.0442667517874553,0.1050124522574,0.111118957711005,0.0505785530448843,0.151667096598794,9999,0.598361652339978,0.806691649310363
GTEX-1RQED-0826-SM-GNIP9,0.050526815785685,0.130831329180921,0.00250157915937446,0.00287654075553317,0.169164350099948,0,0.0901119861021493,0,0.0481178365148802,0.0600502604938136,0.115890239922407,0.149879982203746,0.028053548292133,0.151995531489409,9999,0.588507358086126,0.816911530563425
GTEX-1S3DN-1626-SM-EVYCC,0.0835685170869407,0.136148804554246,0,0.0278257393156361,0.160378846253739,0,0.123799402626833,0,0.0449974072040111,0.0312325461284619,0.0952457041641437,0.0931499297604637,0.0300872824797901,0.173565820425735,9999,0.604071385859329,0.801511553137168
