Mixture,adipocyte,aspc,b_cell,dendritic_cell,endothelial,lec,macrophage,mast_cell,mesothelium,monocyte,nk_cell,pericyte,smc,t_cell,P-value,Correlation,RMSE
GTEX-TSE9-0226-SM-3DB84,0,0.39470576493756,0,0,0.308226071393196,0,0.0904743255140364,0,0,0.176039104214024,0,0.0305547339411838,0,0,9999,0.125348099040787,1.18703825593191
GTEX-U3ZM-1026-SM-EZ6LD,0,0.281570309944903,0,0,0.273959665813909,0,0.133128835817478,0,0,0.188830199347091,0,0.0978849861651939,0.00291014845545983,0.0217158544559651,9999,0.101666731772421,1.20403628218018
GTEX-U4B1-1726-SM-3DB9F,0,0.429594308777401,0,0,0.152220196208804,0,0.159040664131696,0,0,0.208166410029177,0,0.0509784208529222,0,0,9999,0.101971798623114,1.19912271089481
GTEX-U8XE-0426-SM-3DB91,0,0.12021598010266,0,0.00608867728448379,0.223006342871723,0,0.0968348298492232,0,0,0.187421987630671,0.0962253597858594,0.183013906213174,0,0.0871929162622064,9999,0.124656340760378,1.19958599659345
GTEX-UJHI-1626-SM-3DB9A,0,0.532060663137357,0,0,0.108800104924343,0,0.145432091647032,0,0,0.186720537468148,0,0.0269866028231195,0,0,9999,0.109548584888418,1.19986033406478
GTEX-UTHO-0426-SM-CE6QU,0,0.311967652592943,0,0,0.171391017874455,0,0.0631652461294197,0,0,0.204558730278015,0,0,0.248917353125168,0,9999,0.0998759645768125,1.25324698389866
GTEX-VJWN-0226-SM-EZ6LF,0,0.591134288689546,0,0.00210859988616294,0.112465583193503,0,0.0962226755229348,0,0,0.155604554728306,0,0.0424642979795468,0,0,9999,0.135468888536305,1.19441066429837
GTEX-VUSG-2426-SM-4KKZG,0,0.206026199346496,0.0105700851656432,0,0.147970402787921,0,0.14751041824431,0,0,0.197863958258616,0.069262089526295,0.171000086050451,0.00287710660383815,0.0469196540164288,9999,0.110418237975636,1.20455664036258
GTEX-VUSH-0226-SM-EXUQV,0,0.207568634939429,0,0,0.158507187644147,0,0.0954679158301944,0,0,0.28741199919722,0,0.211272324345337,0.0397719380436734,0,9999,0.119240252580406,1.20086367603231
GTEX-W5WG-2526-SM-4SOJ2,0,0.340979081070768,0,0,0.265008906920338,0,0.110391486042603,0,0,0.181235243296754,0,0.102385282669537,0,0,9999,0.0993450624445927,1.20920185874838
GTEX-W5X1-2626-SM-4LMI8,0,0.392433638188801,0,0,0.234291161469473,0,0.133743150796307,0,0,0.136818775034319,0,0.102713274511101,0,0,9999,0.0926064388270048,1.22092421081363
GTEX-WEY5-1926-SM-3GIL8,0,0.326128648731743,0,0,0.251184174559835,0,0.141164065693384,0,0,0.182146565826861,0,0.0993765451881767,0,0,9999,0.0990495523440625,1.2064687759246
GTEX-WFG7-2526-SM-EWRM5,0.00439551207101247,0.133344162330117,0,0.0652781507123909,0.129730091861456,0,0.147732192326528,0,0,0.241909311530145,0.0432765100458016,0.16575500592798,0,0.0685790631945691,9999,0.107339036056435,1.19806491503266
GTEX-WFG8-2326-SM-DIPDX,0,0.378537880229888,0,0,0.179568666380954,0,0.148525232807847,0,0,0.220619922760269,0,0.0727482978210417,0,0,9999,0.108724131737159,1.19401542598421
GTEX-WFJO-1926-SM-3GILA,0,0.544442430768303,0,0,0.12697462426729,0,0.11443859740177,0,0,0.199069741156574,0,0.0150746064060639,0,0,9999,0.102934793993498,1.20323269556763
GTEX-WFON-2226-SM-3TW8W,0,0.472576605036517,0,0,0.139470159671129,0,0.133725974485857,0,0,0.217368858824184,0,0.00746003628031296,0.0293983657020001,0,9999,0.112401665667031,1.19570244505662
GTEX-WH7G-2226-SM-3NMBN,0,0.392643388563172,0,0,0.234473733762964,0,0.114807386838305,0,0,0.182408707434181,0,0.0756667834013781,0,0,9999,0.0977448295529684,1.20886046882125
GTEX-WHPG-2126-SM-4M1ZM,0,0.489297241326672,0,0,0.118463200051472,0,0.152964691568067,0,0,0.174060560330236,0,0.0652143067235525,0,0,9999,0.106124081260919,1.206213579496
GTEX-WHWD-2126-SM-GNIO7,0,0.498180263164383,0,0,0.206092257171526,0,0.123669321884247,0,0,0.162523990794382,0,0.00953416698546155,0,0,9999,0.108235943390608,1.20071775863253
GTEX-WI4N-1126-SM-3LK7Q,0,0.148316432570682,0,0,0.18576997320966,0,0.155776834214891,0,0,0.149232301543855,0.0828055034673044,0.0675252750773353,0.130437579712622,0.0801361002036506,9999,0.120297086310502,1.22027338301744
GTEX-WL46-0326-SM-3LK6Y,0,0.407905056339985,0,0,0.19543234270517,0,0.141188657653537,0,0,0.138408592452807,0,0.0785620014795791,0.0385033493689221,0,9999,0.117040615983669,1.21079086849239
GTEX-WVJS-0226-SM-4MVOU,0,0.536959958402414,0,0,0.221918362120055,0,0.0632399303021958,0,0,0.128637095276311,0,0.047973940814131,0,0.00127071308489408,9999,0.134685502049617,1.19810769488455
GTEX-WVLH-0226-SM-3MJG6,0,0.460978501797345,0,0,0.136407829602833,0,0.174075581820874,0,0,0.152137636465197,0.00449791087487616,0.0719025394388753,0,0,9999,0.123777822936912,1.19576176362417
GTEX-WWTW-0226-SM-F21IX,0,0.232993629840391,0,0,0.396747592336137,0,0.0145115984702206,0,0,0.181891294414263,0,0.107173849174153,0.0666820357648358,0,9999,0.122633786549962,1.20994515971946
GTEX-WY7C-2426-SM-3NB2V,0,0.346873843318034,0,0,0.18293080227751,0,0.19734473654656,0,0,0.172119610234218,0,0.100731007623677,0,0,9999,0.0992269960472591,1.20596835287764
GTEX-WYJK-0226-SM-EYYV8,0,0.308886876445733,0,0,0.31718785067598,0,0.100449541054291,0,0,0.179957280767356,0,0.0935184510566401,0,0,9999,0.104253443690352,1.2038906490119
GTEX-X15G-2326-SM-4PQZS,0,0.448832288535392,0,0,0.238551435689497,0,0.103535165461279,0,0,0.139623966936314,0,0.069457143377518,0,0,9999,0.0933505603216221,1.22008076427507
GTEX-X261-0226-SM-3NMD2,0,0.395637305052559,0,0,0.282121178876263,0,0.0913487013326669,0,0,0.18582245696221,0,0.0251474317744424,0.0199229260018589,0,9999,0.116816411485638,1.19519665491637
GTEX-X4EO-0426-SM-4QASA,0,0.452020502031079,0,0,0.225564469314809,0,0.125004616071212,0,0,0.140491546881003,0,0.0569188657018978,0,0,9999,0.103340260624706,1.21069227150762
GTEX-X4LF-1726-SM-3NMBZ,0,0.601892166422165,0,0,0.136781123459899,0,0.126146847501218,0,0,0.135179862616718,0,0,0,0,9999,0.112779096340449,1.20549729093384
GTEX-X4XY-0326-SM-46MVZ,0,0.345298318841743,0,0,0.162049283519943,0,0.120256433517749,0,0,0.212451794780469,0,0.115645118773322,0.0442990505667748,0,9999,0.106645129564544,1.21236625717523
GTEX-X5EB-2426-SM-4E3HX,0,0.48488219432956,0,0,0.155211450600166,0,0.119318543507765,0,0,0.208856306696114,0,0.00503397785458604,0.0266975270118093,0,9999,0.108133693161496,1.1999872245657
GTEX-X638-0226-SM-47JZ9,0,0.509736735807002,0,0,0.132394242490543,0,0.126959798857676,0,0,0.152934931389158,0,0.0265784382266805,0.0513958532289393,0,9999,0.104046763379638,1.21969292993211
