model	contrast	gene_id	gene_symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
3group	post_vs_pre	ENSG00000105221.18	AKT2	10732.98118320188	-0.11545185928626316	0.06969869389577245	0.009791631135205201	0.11773028121537941
3group	post_vs_pre	ENSG00000079435.10	LIPE	56013.4547318109	-0.05057344890130191	0.09107439073866928	0.010257976155478354	0.12008915108139677
3group	post_vs_pre	ENSG00000177606.8	JUN	43304.40644416174	0.053073994325973255	0.09310691040047439	0.016522446978531106	0.15193656122765156
3group	post_vs_pre	ENSG00000115170.16	ACVR1	2707.0612332144538	-0.08838652675697932	0.05474631926945428	0.018449287173258867	0.15992240526123033
3group	post_vs_pre	ENSG00000170323.9	FABP4	218888.89330278288	-0.04803350035632405	0.08313901099351757	0.025884267105861135	0.18971102055066602
3group	post_vs_pre	ENSG00000175387.16	SMAD2	6194.826194371923	-0.05961599938467073	0.03382395386741585	0.030294284257559465	0.20459190022967386
3group	post_vs_pre	ENSG00000099246.18	RAB18	4660.56483963229	-0.06688521008908307	0.04288033165932564	0.034948189718599636	0.2181196282823368
3group	post_vs_pre	ENSG00000110395.7	CBL	3775.8208786175524	-0.07595511064676833	0.056144449439675	0.03635433785730625	0.22168282730140593
3group	post_vs_pre	ENSG00000104812.15	GYS1	5058.300621838761	-0.05703854974220549	0.08972937996703227	0.03974596444576008	0.23157479733141964
3group	post_vs_pre	ENSG00000111537.5	IFNG	6.039013243863505	0.01291678161646819	0.055628764008051765	0.06385648951227899	0.2928315846841695
3group	post_vs_pre	ENSG00000174697.5	LEP	52248.44258841033	-0.0197136920221723	0.05810612332694108	0.06757497872108134	0.3008965563171156
3group	post_vs_pre	ENSG00000068976.14	PYGM	1081.235948694287	-0.033677480203042905	0.06588232456656534	0.07237973665988293	0.3123691622401392
3group	post_vs_pre	ENSG00000169710.9	FASN	139849.36619595316	-0.02247931749127219	0.05923599832842137	0.07309218790273489	0.31364957446049685
3group	post_vs_pre	ENSG00000136856.18	SLC2A8	1585.1793044010362	-0.05490168062502972	0.05810559972606211	0.09852675135408073	0.3596371370350827
3group	post_vs_pre	ENSG00000274286.2	ADRA2B	1004.9337243189708	0.03344661865123421	0.06430193002805003	0.10007301580930987	0.3625086311514594
3group	post_vs_pre	ENSG00000074416.16	MGLL	32429.72904340753	-0.0490013094168822	0.0677274442620695	0.10138577395383909	0.36432460197285144
3group	post_vs_pre	ENSG00000266524.3	GDF10	1293.4354028615637	0.026272204295104455	0.06068000562266644	0.10275061643871512	0.3669989239181863
3group	post_vs_pre	ENSG00000173757.10	STAT5B	11298.942392539746	-0.04590811607723246	0.03653090799573867	0.10502203969630772	0.3711460323770323
3group	post_vs_pre	ENSG00000112715.26	VEGFA	18095.18175929056	-0.022459525382301202	0.05815864121950092	0.14191457921223388	0.42816336118387455
3group	post_vs_pre	ENSG00000211448.14	DIO2	261.4222843670624	0.020270120438775418	0.05682188574543056	0.19751182667528452	0.49774348780457994
3group	post_vs_pre	ENSG00000170345.10	FOS	20217.26852625479	0.01645527684583645	0.05568925298116886	0.22340140078402113	0.5270124874634974
3group	post_vs_pre	ENSG00000184160.8	ADRA2C	1593.3710229980393	-0.018384084069338214	0.05475951252233139	0.2533719706802762	0.5589121489530796
3group	post_vs_pre	ENSG00000043591.6	ADRB1	307.7072926124653	0.00878760749104543	0.05318757340305764	0.48898947301289736	0.7503278003599243
3group	post_vs_pre	ENSG00000119508.18	NR4A3	1465.6954433155645	-0.009091574356940284	0.053052409935173066	0.49303991085448406	0.7520963783108421
3group	post_vs_pre	ENSG00000123358.20	NR4A1	16238.200010532953	0.008225874807901079	0.052211938714431874	0.5961236933924807	0.8145721585233979
3group	post_vs_pre	ENSG00000108840.16	HDAC5	5952.6463143624205	-0.014138264735485837	0.03928803984516221	0.6044778733572849	0.8199835528197488
3group	post_vs_pre	ENSG00000153234.15	NR4A2	2173.0925763348173	-0.006577033645902705	0.051920700230352564	0.6648205131019493	0.8532279607421408
3group	post_vs_pre	ENSG00000109819.9	PPARGC1A	552.734809573258	0.007157061470430639	0.050053432512066925	0.7142385821240724	0.8780129165810516
3group	post_vs_pre	ENSG00000175564.13	UCP3	128.41560292207507	0.0035875487518876857	0.04453188167890777	0.8871099029301467	0.9548068719054164
3group	post_vs_pre	ENSG00000169252.6	ADRB2	3019.792093851566	-7.618594800049814e-4	0.05012878831927689	0.9651722493931418	0.9861127720671653
3group	post_vs_pre	ENSG00000163581.14	SLC2A2	0.7866396147950467	2.430594407562764	0.5716008506214056	0.09565123336522183	NA
3group	post_vs_pre	ENSG00000109424.4	UCP1	1.440330733738168	0.01062303470829793	0.054932721459756285	0.7567155044844212	NA
