depot	comparison	score_name	model	effect	n	estimate	se	t	p	padj_within
visceral	30-39_vs_60-69	adrenergic_receptors	tech	male_old_vs_young	227	-0.24554421808119767	0.09835319519619222	-2.4965555780002155	0.013274065922841392	0.10619252738273113
visceral	30-39_vs_60-69	adrenergic_receptors	tech	female_old_vs_young	227	-0.17685904232236704	0.13704961465203955	-1.2904745684356804	0.19824054714097195	1
visceral	30-39_vs_60-69	adrenergic_receptors	tech	sex_interaction_female_minus_male	227	0.06868517575883061	0.16481362544758976	0.41674452322919314	0.677271611819364	1
visceral	30-39_vs_60-69	adrenergic_receptors	tech_comp	male_old_vs_young	227	-0.1334959525089496	0.07928333334292209	-1.6837832982064858	0.09366146520669776	0.6556302564468843
visceral	30-39_vs_60-69	adrenergic_receptors	tech_comp	female_old_vs_young	227	-0.12246382344603637	0.11034577385225396	-1.1098188826878654	0.2683054187935668	1
visceral	30-39_vs_60-69	adrenergic_receptors	tech_comp	sex_interaction_female_minus_male	227	0.011032129062913235	0.13276166708157108	0.08309724716046916	0.9338508172803723	1
visceral	30-39_vs_60-69	lipolysis_core	base	male_old_vs_young	227	-0.39953821503775266	0.1526846104367076	-2.616754982018134	0.009486870295127183	0.05710412957492844
visceral	30-39_vs_60-69	lipolysis_core	base	female_old_vs_young	227	-0.3989799848371081	0.217725563667076	-1.8324903062241609	0.06821790530056977	0.5043724627424004
visceral	30-39_vs_60-69	lipolysis_core	base	sex_interaction_female_minus_male	227	5.582302006445762e-4	0.2646192002135741	0.00210956045590807	0.998318709940929	1
visceral	30-39_vs_60-69	lipolysis_core	tech	male_old_vs_young	227	-0.194780495379856	0.14686637808816363	-1.3262429285410007	0.18613443684728564	0.7999815130498504
visceral	30-39_vs_60-69	lipolysis_core	tech	female_old_vs_young	227	-0.23588653635965048	0.204649991107791	-1.1526339927149418	0.2503115194923993	1
visceral	30-39_vs_60-69	lipolysis_core	tech	sex_interaction_female_minus_male	227	-0.041106040979794485	0.24610873272375225	-0.16702390250383542	0.8675046590688956	1
visceral	30-39_vs_60-69	lipolysis_core	tech_comp	male_old_vs_young	227	0.020015005491422756	0.038577514308322784	0.5188256903090482	0.6044109862147266	1
visceral	30-39_vs_60-69	lipolysis_core	tech_comp	female_old_vs_young	227	0.0058325012918575125	0.05369180999537659	0.1086292544870391	0.9135969360177989	1
visceral	30-39_vs_60-69	lipolysis_core	tech_comp	sex_interaction_female_minus_male	227	-0.014182504199565243	0.06459888725015772	-0.21954719041279794	0.8264302027663163	1
visceral	30-39_vs_60-69	thermogenesis_program	base	male_old_vs_young	227	-0.18094357652136908	0.08688421890289184	-2.0825827613597454	0.03843469828062994	0.07965878468309079
visceral	30-39_vs_60-69	thermogenesis_program	base	female_old_vs_young	227	-0.1969392251209368	0.1238953649637622	-1.5895608780727108	0.11335689701594281	0.6801413820956569
visceral	30-39_vs_60-69	thermogenesis_program	base	sex_interaction_female_minus_male	227	-0.01599564859956772	0.15057989440785782	-0.10622698775602944	0.9154981850964768	1
visceral	30-39_vs_60-69	thermogenesis_program	tech	male_old_vs_young	227	-0.07104457509454509	0.08416611771676318	-0.8440994668855364	0.3995307419358529	0.7999815130498504
visceral	30-39_vs_60-69	thermogenesis_program	tech	female_old_vs_young	227	-0.1094426383886355	0.11728072460514401	-0.9331681634565486	0.3517561659134564	1
visceral	30-39_vs_60-69	thermogenesis_program	tech	sex_interaction_female_minus_male	227	-0.0383980632940904	0.14103988155216948	-0.2722496847807354	0.7856853819427734	1
visceral	30-39_vs_60-69	thermogenesis_program	tech_comp	male_old_vs_young	227	0.021015466405134364	0.06872353684815903	0.30579721837609886	0.7600522041322983	1
visceral	30-39_vs_60-69	thermogenesis_program	tech_comp	female_old_vs_young	227	-0.05491127575572928	0.09564875158028396	-0.5740929687894444	0.5664994792933983	1
visceral	30-39_vs_60-69	thermogenesis_program	tech_comp	sex_interaction_female_minus_male	227	-0.07592674216086365	0.1150790580441443	-0.6597789680528856	0.5100953200846656	1
visceral	30-39_vs_60-69	adipocyte	base	male_old_vs_young	227	-0.44586372107840455	0.16702131170224435	-2.6695019727378493	0.008157732796418349	0.05710412957492844
visceral	30-39_vs_60-69	adipocyte	base	female_old_vs_young	227	-0.47324842443024867	0.23816944701090134	-1.9870240720195629	0.04814909920540306	0.5043724627424004
visceral	30-39_vs_60-69	adipocyte	base	sex_interaction_female_minus_male	227	-0.027384703351844134	0.28946627819829285	-0.09460412287846812	0.9247146077167054	1
visceral	30-39_vs_60-69	adipocyte	tech	male_old_vs_young	227	-0.22689752208211758	0.16093742357456886	-1.4098493504028708	0.15999630260997008	0.7999815130498504
visceral	30-39_vs_60-69	adipocyte	tech	female_old_vs_young	227	-0.29890641555139996	0.22425719713517403	-1.332873233813005	0.18395210760523395	1
visceral	30-39_vs_60-69	adipocyte	tech	sex_interaction_female_minus_male	227	-0.07200889346928238	0.26968803806127906	-0.2670081105077429	0.7897130358271858	1
visceral	30-39_vs_60-69	adipocyte	tech_comp	male_old_vs_young	227	-1.494017476100783e-17	3.0128687012816383e-17	-0.49587872032566366	0.6204818285515437	1
visceral	30-39_vs_60-69	adipocyte	tech_comp	female_old_vs_young	227	-6.901673749067862e-17	4.1932814166653284e-17	-1.645888521013302	0.1012342871958444	1
visceral	30-39_vs_60-69	adipocyte	tech_comp	sex_interaction_female_minus_male	227	-5.4076562729670787e-17	5.045114207672843e-17	-1.0718600313830091	0.28497352271698034	1
visceral	30-39_vs_60-69	macrophage_mono	base	male_old_vs_young	227	-0.23480725937709526	0.17598953315397758	-1.3342115020650496	0.18350153446834785	0.18350153446834785
visceral	30-39_vs_60-69	macrophage_mono	base	female_old_vs_young	227	-0.2783968583769652	0.2509579727508887	-1.1093365766598435	0.2684852625138259	1
visceral	30-39_vs_60-69	macrophage_mono	base	sex_interaction_female_minus_male	227	-0.043589598999869965	0.30500919101123547	-0.14291241144357605	0.8864889826099134	1
visceral	30-39_vs_60-69	macrophage_mono	tech	male_old_vs_young	227	0.07902502958677957	0.1633293836143771	0.48383841191342974	0.6289818029292967	0.7999815130498504
visceral	30-39_vs_60-69	macrophage_mono	tech	female_old_vs_young	227	-0.026782145336568045	0.22759025816145664	-0.11767702867830268	0.9064309341367061	1
visceral	30-39_vs_60-69	macrophage_mono	tech	sex_interaction_female_minus_male	227	-0.10580717492334761	0.27369632274689765	-0.3865860303179646	0.6994363480010519	1
visceral	30-39_vs_60-69	macrophage_mono	tech_comp	male_old_vs_young	227	-5.926269785733122e-17	1.5459451687761504e-16	-0.38334281871230025	0.7018408783329999	1
visceral	30-39_vs_60-69	macrophage_mono	tech_comp	female_old_vs_young	227	3.298865699397783e-17	2.151631481536173e-16	0.15331927087451488	0.8782889823043438	1
visceral	30-39_vs_60-69	macrophage_mono	tech_comp	sex_interaction_female_minus_male	227	9.225135485130905e-17	2.5887188286558744e-16	0.35635911413063037	0.7219178824233461	1
visceral	30-39_vs_60-69	fibroblast_ecm	base	male_old_vs_young	227	0.37870282212868	0.15590267901952845	2.429097591589452	0.015931756936618156	0.07965878468309079
visceral	30-39_vs_60-69	fibroblast_ecm	base	female_old_vs_young	227	-0.08806161263953671	0.22231447275300129	-0.396112819597562	0.6924022474814773	1
visceral	30-39_vs_60-69	fibroblast_ecm	base	sex_interaction_female_minus_male	227	-0.4667644347682167	0.2701964665286457	-1.7275001437471842	0.085468642564056	0.9943090791956815
visceral	30-39_vs_60-69	fibroblast_ecm	tech	male_old_vs_young	227	0.28490620871087735	0.15916161088224878	1.790043510690886	0.07482209934314472	0.44893259605886837
visceral	30-39_vs_60-69	fibroblast_ecm	tech	female_old_vs_young	227	-0.16399172757106	0.2217827025883401	-0.739425237663605	0.46043705639898636	1
visceral	30-39_vs_60-69	fibroblast_ecm	tech	sex_interaction_female_minus_male	227	-0.44889793628193736	0.2667122513839546	-1.6830795509116347	0.09377820517405529	1
visceral	30-39_vs_60-69	fibroblast_ecm	tech_comp	male_old_vs_young	227	4.48065822266072e-18	1.6094055138391477e-17	0.2784045527452157	0.7809669312858044	1
visceral	30-39_vs_60-69	fibroblast_ecm	tech_comp	female_old_vs_young	227	-3.305418621903943e-17	2.2399549738724423e-17	-1.475662975577372	0.14148390991813586	1
visceral	30-39_vs_60-69	fibroblast_ecm	tech_comp	sex_interaction_female_minus_male	227	-3.753484444170015e-17	2.6949845575158655e-17	-1.3927665869929267	0.16511568791842623	1
visceral	30-39_vs_60-69	camp_pka_feedback	base	male_old_vs_young	227	-0.2675518650657198	0.11073640546176709	-2.416114772283221	0.01649576016468436	0.07965878468309079
visceral	30-39_vs_60-69	camp_pka_feedback	base	female_old_vs_young	227	-0.10912185151935039	0.15790816264107704	-0.6910462999141012	0.4902583985532314	1
visceral	30-39_vs_60-69	camp_pka_feedback	base	sex_interaction_female_minus_male	227	0.15843001354636943	0.19191835355250714	0.8255073608841919	0.40996981102485053	1
visceral	30-39_vs_60-69	camp_pka_feedback	tech	male_old_vs_young	227	-0.22588890155436514	0.11456943655500777	-1.9716331715213593	0.04990470966901038	0.34933296768307265
visceral	30-39_vs_60-69	camp_pka_feedback	tech	female_old_vs_young	227	-0.07577828041267903	0.1596460297954103	-0.47466435908109006	0.6354970554557862	1
visceral	30-39_vs_60-69	camp_pka_feedback	tech	sex_interaction_female_minus_male	227	0.1501106211416861	0.191987704786326	0.7818762212338166	0.43512798516568185	1
visceral	30-39_vs_60-69	camp_pka_feedback	tech_comp	male_old_vs_young	227	-0.24610477881373918	0.11312272645446535	-2.175555580450073	0.030668788058985163	0.2453503044718813
visceral	30-39_vs_60-69	camp_pka_feedback	tech_comp	female_old_vs_young	227	-0.07807667217569988	0.15744311275238773	-0.49590401771649295	0.6204640088078276	1
visceral	30-39_vs_60-69	camp_pka_feedback	tech_comp	sex_interaction_female_minus_male	227	0.1680281066380393	0.18942646727463944	0.8870360570807891	0.37604152651649403	1
visceral	30-39_vs_60-69	receptor_desensitization	base	male_old_vs_young	227	-0.5758766599604048	0.13026726821122284	-4.420731837460853	1.5393145610454124e-5	1.6932460171499537e-4
visceral	30-39_vs_60-69	receptor_desensitization	base	female_old_vs_young	227	-0.4078335870960267	0.18575882872239954	-2.1955004233230744	0.029163625143963597	0.3499635017275632
visceral	30-39_vs_60-69	receptor_desensitization	base	sex_interaction_female_minus_male	227	0.16804307286437814	0.2257674838968155	0.7443191993988839	0.45747052308401737	1
visceral	30-39_vs_60-69	receptor_desensitization	tech	male_old_vs_young	227	-0.295338358658738	0.1136277825488562	-2.5991738290919497	0.009977067388802599	0.09977067388802599
visceral	30-39_vs_60-69	receptor_desensitization	tech	female_old_vs_young	227	-0.18285939772147722	0.1583338881977612	-1.154897412063066	0.24938530490225777	1
visceral	30-39_vs_60-69	receptor_desensitization	tech	sex_interaction_female_minus_male	227	0.11247896093726076	0.1904097447580676	0.5907206119107781	0.555313990391894	1
visceral	30-39_vs_60-69	receptor_desensitization	tech_comp	male_old_vs_young	227	-0.31013535806341963	0.08575636969783197	-3.6164702302138174	3.7141346534225064e-4	0.004456961584107008
visceral	30-39_vs_60-69	receptor_desensitization	tech_comp	female_old_vs_young	227	-0.1740141442124077	0.11935488302614405	-1.457955802062081	0.14629845530057747	1
visceral	30-39_vs_60-69	receptor_desensitization	tech_comp	sex_interaction_female_minus_male	227	0.13612121385101192	0.14360090732693812	0.947913327184646	0.344227992698822	1
visceral	30-39_vs_60-69	alpha2_antilipolytic_axis	base	male_old_vs_young	227	-0.4915728748629083	0.10294096855464319	-4.775289000724443	3.2580066311929596e-6	3.9096079574315514e-5
visceral	30-39_vs_60-69	alpha2_antilipolytic_axis	base	female_old_vs_young	227	-0.28880000231268577	0.14679200699329975	-1.9674095901275326	0.05038129661565769	0.5043724627424004
visceral	30-39_vs_60-69	alpha2_antilipolytic_axis	base	sex_interaction_female_minus_male	227	0.20277287255022253	0.17840800516979563	1.1365682406304483	0.2569441908379012	1
visceral	30-39_vs_60-69	alpha2_antilipolytic_axis	tech	male_old_vs_young	227	-0.31288464557377227	0.09616999648420932	-3.2534538526799937	0.0013196551372959618	0.01583586164755154
visceral	30-39_vs_60-69	alpha2_antilipolytic_axis	tech	female_old_vs_young	227	-0.1454995378928664	0.1340074507285469	-1.0857570762061473	0.27877475107559246	1
visceral	30-39_vs_60-69	alpha2_antilipolytic_axis	tech	sex_interaction_female_minus_male	227	0.16738510768090586	0.16115516886082967	1.0386580142859472	0.30010400654767605	1
visceral	30-39_vs_60-69	alpha2_antilipolytic_axis	tech_comp	male_old_vs_young	227	-0.19399685735248143	0.0752319217478975	-2.578650828601265	0.010579834565713502	0.09521851109142151
visceral	30-39_vs_60-69	alpha2_antilipolytic_axis	tech_comp	female_old_vs_young	227	-0.10539498715267857	0.10470705851578668	-1.0065700311578152	0.31526251674629013	1
visceral	30-39_vs_60-69	alpha2_antilipolytic_axis	tech_comp	sex_interaction_female_minus_male	227	0.08860187019980285	0.12597749019709742	0.7033150927295128	0.4826133115002401	1
visceral	30-39_vs_60-69	camp_core	base	male_old_vs_young	227	-0.20933122121170622	0.08740736765244529	-2.394892179387695	0.01745579067738036	0.07965878468309079
visceral	30-39_vs_60-69	camp_core	base	female_old_vs_young	227	-0.2502834271697478	0.12464136586098733	-2.0080285982174586	0.045852042067490946	0.5043724627424004
visceral	30-39_vs_60-69	camp_core	base	sex_interaction_female_minus_male	227	-0.040952205958041575	0.1514865686516052	-0.2703355572877558	0.7871532629014601	1
visceral	30-39_vs_60-69	camp_core	tech	male_old_vs_young	227	-0.117049750508965	0.08661022615408658	-1.3514541608599897	0.17793800002731905	0.7999815130498504
visceral	30-39_vs_60-69	camp_core	tech	female_old_vs_young	227	-0.17680871393296133	0.12068645147385218	-1.4650253758705347	0.14434161105757082	1
visceral	30-39_vs_60-69	camp_core	tech	sex_interaction_female_minus_male	227	-0.059758963423996336	0.14513555299160544	-0.4117458623487848	0.6809265732306842	1
visceral	30-39_vs_60-69	camp_core	tech_comp	male_old_vs_young	227	-0.04120223123826444	0.07093953587400026	-0.5808077362029274	0.561972747108462	1
visceral	30-39_vs_60-69	camp_core	tech_comp	female_old_vs_young	227	-0.08643467412777243	0.0987329575167908	-0.8754389243639654	0.3823030935227847	1
visceral	30-39_vs_60-69	camp_core	tech_comp	sex_interaction_female_minus_male	227	-0.04523244288950799	0.11878979663846302	-0.3807771725308447	0.7037410991633586	1
visceral	30-39_vs_60-69	immediate_early	base	male_old_vs_young	227	-0.41720235483182694	0.14717057885190446	-2.834821729223824	0.005008206828203508	0.04006565462562806
visceral	30-39_vs_60-69	immediate_early	base	female_old_vs_young	227	-0.011150192183389196	0.20986265180290362	-0.05313090293865678	0.9576753884598616	1
visceral	30-39_vs_60-69	immediate_early	base	sex_interaction_female_minus_male	227	0.40605216264843774	0.2550627778357743	1.5919694990143958	0.11281443647023369	1
visceral	30-39_vs_60-69	immediate_early	tech	male_old_vs_young	227	-0.39220046263494046	0.15277041038510786	-2.567254101407928	0.010913844114126678	0.09977067388802599
visceral	30-39_vs_60-69	immediate_early	tech	female_old_vs_young	227	0.008725126360999202	0.21287692618168813	0.04098671714919635	0.9673436571667338	1
visceral	30-39_vs_60-69	immediate_early	tech	sex_interaction_female_minus_male	227	0.40092558899593966	0.2560023103109165	1.5661014484947922	0.11876210036737121	1
visceral	30-39_vs_60-69	immediate_early	tech_comp	male_old_vs_young	227	-0.43046784567098156	0.15327059748872557	-2.8085481020105396	0.00543052560319494	0.0543052560319494
visceral	30-39_vs_60-69	immediate_early	tech_comp	female_old_vs_young	227	0.011159854275629488	0.21332052999762804	0.052314956632414034	0.9583258627402738	1
visceral	30-39_vs_60-69	immediate_early	tech_comp	sex_interaction_female_minus_male	227	0.44162769994661105	0.2566549510371747	1.7207059445451507	0.08672962228297815	0.9540258451127597
